galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
ESO563-G021,0.45,18.9,9.78,0.0,65.19,0.0,793.7999999999998,65.19,-46.29,46.29,-2.4492063492063494
ESO563-G021,1.34,58.3,10.5,0.0,120.17,0.0,2536.4850746268653,120.17,-61.870000000000005,61.870000000000005,-1.0612349914236707
ESO563-G021,2.23,74.1,5.69,0.0,137.48,0.0,2462.2466367713,137.48,-63.379999999999995,63.379999999999995,-0.8553306342780027
ESO563-G021,3.12,119.0,4.27,0.0,146.18,0.0,4538.782051282051,146.18,-27.180000000000007,27.180000000000007,-0.22840336134453787
ESO563-G021,4.01,141.0,3.76,0.0,157.86,0.0,4957.85536159601,157.86,-16.860000000000014,16.860000000000014,-0.11957446808510648
ESO563-G021,4.9,195.0,4.54,0.0,175.79,0.0,7760.204081632653,175.8665515135617,19.13344848643831,19.13344848643831,0.0981202486484016
ESO563-G021,5.79,227.0,4.2,0.0,199.19,0.0,8899.65457685665,199.42339484731042,27.57660515268958,27.57660515268958,0.12148284208233295
ESO563-G021,6.69,246.0,4.24,0.0,217.87,0.0,9045.739910313901,218.26262307755496,27.737376922445037,27.737376922445037,0.11275356472538633
ESO563-G021,7.58,268.0,5.56,0.0,228.65,0.0,9475.461741424802,229.21882761067502,38.78117238932498,38.78117238932498,0.14470586712434694
ESO563-G021,8.47,283.0,2.96,0.0,241.76,0.0,9455.6080283353,242.50867166408156,40.49132833591844,40.49132833591844,0.14307889871349272
ESO563-G021,10.23,291.0,9.81,0.0,260.94,0.0,8277.712609970675,261.94995265653245,29.050047343467554,29.050047343467554,0.09982834138648644
ESO563-G021,12.06,310.0,4.74,0.04,275.04,0.0,7968.49087893864,276.24769087002727,33.75230912997273,33.75230912997273,0.10887841654829913
ESO563-G021,13.44,310.0,20.4,0.4,277.98,0.0,7150.297619047619,279.34917680037665,30.650823199623346,30.650823199623346,0.09887362322459144
ESO563-G021,15.18,310.0,16.1,3.11,282.25,0.0,6330.698287220026,283.7885660513986,26.211433948601382,26.211433948601382,0.08455301273742381
ESO563-G021,16.83,314.0,13.5,15.18,283.33,0.0,5858.348187759953,285.3919278522908,28.60807214770921,28.60807214770921,0.09110851002455161
ESO563-G021,18.56,317.0,12.7,22.91,276.47,0.0,5414.2780172413795,279.2759124543828,37.72408754561718,37.72408754561718,0.11900343074327187
ESO563-G021,20.3,319.0,10.4,33.06,272.19,0.0,5012.857142857143,276.25527250805925,42.74472749194075,42.74472749194075,0.13399601094652272
ESO563-G021,21.94,318.0,10.8,33.62,273.0,0.0,4609.1157702825885,277.2871567590806,40.712843240919426,40.712843240919426,0.12802780893370888
ESO563-G021,23.68,317.0,9.3,39.67,271.34,0.0,4243.623310810811,276.6157539538663,40.38424604613368,40.38424604613368,0.12739509793733023
ESO563-G021,25.41,317.0,7.23,44.98,261.62,0.0,3954.7028728846913,268.0932977403765,48.9067022596235,48.9067022596235,0.1542798178537019
ESO563-G021,27.06,312.0,8.39,46.29,252.97,0.0,3597.339246119734,260.0578854729004,51.94211452709959,51.94211452709959,0.16648113630480638
ESO563-G021,28.8,312.0,8.37,43.21,243.84,0.0,3380.0,250.82628088177887,61.17371911822113,61.17371911822113,0.19606961255840105
ESO563-G021,30.53,311.0,11.5,45.08,233.85,0.0,3168.0641991483785,241.67684136122597,69.32315863877403,69.32315863877403,0.22290404707001296
ESO563-G021,32.18,310.0,14.5,52.43,224.75,0.0,2986.3269111249224,234.6281927545817,75.3718072454183,75.3718072454183,0.2431348620819945
ESO563-G021,33.91,313.0,15.9,59.7,216.21,0.0,2889.0887643762903,228.48980514868285,84.51019485131715,84.51019485131715,0.2700006225281698
ESO563-G021,35.65,320.0,8.83,61.56,208.83,0.0,2872.3702664796633,222.29071431444882,97.70928568555118,97.70928568555118,0.3053415177673474
ESO563-G021,37.3,321.0,7.88,63.33,202.65,0.0,2762.4932975871316,217.2731733552942,103.7268266447058,103.7268266447058,0.32313653160344485
ESO563-G021,39.03,320.0,8.0,62.96,196.77,0.0,2623.6228542147064,211.97597957594215,108.02402042405785,108.02402042405785,0.33757506382518077
ESO563-G021,40.76,315.0,9.82,62.4,191.39,0.0,2434.3719332679098,207.10463700412828,107.89536299587172,107.89536299587172,0.34252496189165627
ESO563-G021,42.41,312.0,9.07,62.21,186.89,0.0,2295.3077104456497,203.15605023568216,108.84394976431784,108.84394976431784,0.34885881334717256
