galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
UGC12632,0.71,24.1,7.55,0.7965284043849126,285.59281690140847,1501.66450724463,1787.2573241460384,14.239764745247726,32.65243942102469,35.622362360512916,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,1.42,33.6,5.02,0.7791708465297994,285.42492957746475,734.4704839603803,1019.8954135378451,20.132148419878092,32.2947067988508,38.05589950617039,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,2.14,44.8,3.38,0.8625809561284232,294.00607476635514,539.5306105563932,833.5366853227483,25.08332115171354,33.97933940780311,42.23468369232427,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,2.85,54.4,2.9,0.9385091224037899,286.9475087719298,440.7817813415768,727.7292901135065,28.597209654090378,35.44330792721658,45.54150279496158,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,3.55,57.4,2.89,0.9570774485068801,248.6059718309859,360.8682947639161,609.474266594902,29.707763295138864,35.792212091625494,46.51487553903485,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,4.26,61.4,3.44,0.9908779448246645,223.91617370892018,311.34404259019584,535.260216299116,30.88499473854577,36.41875370512058,47.75152899577389,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,4.97,63.8,3.64,0.9763610849613769,212.37086519114686,262.9565964843845,475.32746167553137,32.48820093510873,36.15099285673065,48.60429491852948,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,5.69,65.5,3.82,0.9761418577590215,195.5874340949033,229.63107927320428,425.21851336810755,33.3600434651995,36.14693404791799,49.188345581697824,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,6.4,67.6,3.54,0.9254792283078359,201.66424999999998,193.56048388404645,395.22473388404643,35.92563430198554,35.196407442491875,50.29352142033701,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,7.11,69.2,2.91,0.914815888910012,193.63551336146273,172.22416809049798,365.8596814519607,37.10456171416124,34.99305409825557,51.00257184812782,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,7.82,70.3,2.79,0.8737021826471477,194.51790281329923,149.55008524776673,344.067988061066,39.001666631055656,34.19768510641526,51.871106279291325,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,8.52,71.4,2.93,0.8733406410972033,184.27719483568075,137.20630637592345,321.4835012116042,39.623751715353755,34.19060880304514,52.33583313870973,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,9.25,73.2,3.0,0.8910524155438031,173.2507027027027,128.9411432257529,302.1918459284556,40.03209962017981,34.535569704845095,52.87035629573735,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,9.95,73.0,2.81,0.8647906181805475,167.28511557788946,116.33700687390957,283.62212245179904,40.798123731367845,34.0228337796163,53.12287754249952,,1338.535819029585,1338.535819029585,False,,1.0,formula
UGC12632,10.66,73.1,2.79,0.8532260571101333,159.57607879924953,107.13636389974631,266.71244269899586,41.24416322341865,33.79458002655597,53.321240037824474,,1338.535819029585,1338.535819029585,False,,1.0,formula
