galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
NGC1705,0.22,50.2,7.5,0.6833626539675692,5165.827272727273,5368.924127112471,10534.751399839744,33.71174869389009,34.36805650549277,48.14192879356563,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,0.66,62.2,7.51,0.5042521335020151,3322.278787878788,1320.5733100321424,4642.852097910931,46.8263173867004,29.52250640818313,55.35596069639849,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,1.11,72.4,5.35,0.735480335663884,1988.6368468468463,1145.2671225602448,3133.903969407091,46.98283622771192,35.654543974672734,58.97994070903998,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,1.55,73.2,3.31,0.8827109301497363,1194.878258064516,984.3408593956857,2179.2191174602017,43.03558178995609,39.0605726028602,58.11875456393842,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,2.0,72.9,3.21,1.010899792760709,770.4494499999998,873.6486668576265,1644.0981168576263,39.2542851164048,41.80068580436514,57.342795830995655,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,2.45,72.6,2.73,1.1412307195448383,520.3936734693877,805.1301233729473,1325.523796842335,35.70664503982417,44.41361055198869,56.98713277805544,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,2.89,71.5,3.41,1.2441728351316175,370.3775778546713,744.1176036477452,1114.4951815024165,32.71683358761969,46.37348245001645,56.752894856051036,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,3.34,71.1,4.38,1.3471105561362853,274.1112874251497,697.1327398119205,971.2440272370702,30.257754378010276,48.25373924341837,56.95572886876099,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,3.78,71.4,4.6,1.4483628739422938,211.689417989418,662.2840422205767,873.9734602099946,28.287559102898925,50.03432501387202,57.477123097748894,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,4.22,71.5,5.68,1.5181523798372962,172.27156398104268,621.815610150754,794.0871741317967,26.9626779085461,51.22559784752328,57.88823606602798,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,4.66,71.5,6.2,1.5744340978531095,144.0621459227468,583.9790628200244,728.0412087427712,25.910028946336592,52.166487640450875,58.24664825327989,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,5.11,71.3,6.43,1.6175456339475418,122.91021526418788,547.1348123015109,670.0450275656988,25.06134872667471,52.87588193931824,58.51435798896473,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,5.56,71.8,9.68,1.6716049551469003,106.11870503597123,519.6579371059552,625.7766421419265,24.290327292978166,53.75219186516128,58.98574514498491,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
NGC1705,6.0,71.5,10.5,1.6745234808949938,97.11495000000001,482.39044634037845,579.5053963403784,24.13896642360646,53.79909551323582,58.96636649855806,,1728.4575051138202,1728.4575051138202,False,,1.0,formula
