galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,mass_ref_gal_msun,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,c_info_gal,tau_struct_gal,ell_info_kpc,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC06667,1,0.87,3.5,2.185,2.63,0.35,106244653.66260938,14.461322096856858,49.525000000000006,3.5,4,7.85,0.87,2.1997755991278245,0.4545918230916298,0.87,747483939.679915,2.1182905099665814,2.105809004165901,0.1380670611439842,0.12444780986734855,2.11237352684575,,0.35517287011604637,0.35517287011604637,2.4423049057586588,0.3299313789129088,0.1350467186753028,0.37700977413090947,0.4545918230916298,0.8309219837720505,0.1339036435398775,0.11126348112446052,1.0,2.0,3.0549999999999997,0.7522434943534212,1000000.0,0.28995996190377316,0.35517287011604637,0.9084258251287403,2.4423049057586588,2.289959961903773,0.15234494385488562,1.2361450794217297,9.665332063492437,35.51728701170463,0.8799102396515298,1.0,3733914.5951578273,157563.47770652222,586.7505422142796,586.9287253368506
UGC06667,2,4.37,7.85,6.109999999999999,3.4799999999999995,0.35,1388723225.6972206,31.2656471036617,82.53999999999999,3.34,5,7.85,0.87,2.1997755991278245,0.4545918230916298,0.87,747483939.679915,2.0267503485483815,2.5042831600425672,0.05417956656346749,0.6500882724321586,2.4675463969617963,0.35517287011604637,,0.35517287011604637,2.4423049057586588,0.025241491203137567,0.10206116957357655,1.3630347135013696,0.4545918230916298,0.98592966648543,0.4841129512620844,0.4773013205791041,1.0,2.0,3.0549999999999997,1.741980795770661,1000000.0,0.28995996190377316,0.35517287011604637,0.9084258251287403,2.4423049057586588,2.289959961903773,0.15234494385488562,1.2361450794217297,9.665332063492437,35.51728701170463,0.8799102396515298,1.0,3733914.5951578273,46661.7413906708,533.9505968692222,534.8651985181026
