r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
4.39,79.2,42.21027836913659,3.69,UGC08490,24.74,34.2,0.0,1428.8473804100229,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.222732077544667,0.003676609395288466,0.9942575625677151,0.003676609395288466,0.0036554966958730712,0.028591589646532575,165497.62155622002,2.0231085864671536,2.2477296524559836,0.06261180679785332,0.5,1825369211.387745,1.0,0.00583090000063935,0.002162711408993215,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,245.52799554862142,32.83089856306781,53.4749988355161,25.725001164483906,36.989721630863414
4.74,79.2,40.773468088942344,3.69,UGC08490,24.74,32.41,0.0,1323.3417721518988,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.222732077544667,0.003676609395288466,0.9942575625677151,0.003676609395288466,0.0036554966958730712,0.028591589646532575,165497.62155622002,2.0231085864671536,2.2477296524559836,0.06261180679785332,0.5,1825369211.387745,1.0,0.00583090000063935,0.002162711408993215,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,210.6072781700131,31.59554554879314,51.5824989558073,27.6175010441927,38.42653191105766
5.08,78.8,39.16477243646387,3.69,UGC08490,23.87,31.05,0.0,1222.3307086614172,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.222732077544667,0.003676609395288466,0.9942575625677151,0.003676609395288466,0.0036554966958730712,0.028591589646532575,165497.62155622002,2.0231085864671536,2.2477296524559836,0.06261180679785332,0.5,1825369211.387745,1.0,0.00583090000063935,0.002162711408993215,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,183.3591699350776,30.5199047061126,49.65223039572537,29.14776960427463,39.63522756353613
5.41,78.5,37.26605157512666,3.69,UGC08490,22.31,29.85,0.0,1139.0480591497228,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.222732077544667,0.003676609395288466,0.9942575625677151,0.003676609395288466,0.0036554966958730712,0.028591589646532575,165497.62155622002,2.0231085864671536,2.2477296524559836,0.06261180679785332,0.5,1825369211.387745,1.0,0.00583090000063935,0.002162711408993215,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,161.67226717868897,29.574430940200816,47.575262116321625,30.924737883678375,41.23394842487334
5.75,80.1,36.600875672584664,3.69,UGC08490,22.6,28.79,0.0,1115.8278260869563,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.222732077544667,0.003676609395288466,0.9942575625677151,0.003676609395288466,0.0036554966958730712,0.028591589646532575,165497.62155622002,2.0231085864671536,2.2477296524559836,0.06261180679785332,0.5,1825369211.387745,1.0,0.00583090000063935,0.002162711408993215,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,143.1180365372427,28.686734043615793,46.503255908475325,33.59674409152467,43.49912432741533
6.42,80.1,35.44658657755355,3.69,UGC08490,22.99,26.98,0.0,999.3785046728972,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.21937364181871,0.0019394760761144436,0.9975467294968947,0.0020260196118796364,0.0020210492377270993,0.01364619313442031,165497.62155622002,2.0151273973282553,2.237352066430369,0.04593175853018373,0.5218137509417109,1991907456.4012516,1.0446221208041784,0.0024724642746827286,0.0011408682800673202,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,54.794026335230164,18.755736431080962,40.10284465062519,39.99715534937481,44.65341342244644
6.77,80.1,34.84153412236608,3.69,UGC08490,22.99,26.18,0.0,947.711964549483,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.21937364181871,0.0019394760761144436,0.9975467294968947,0.0020260196118796364,0.0020210492377270993,0.01364619313442031,165497.62155622002,2.0151273973282553,2.237352066430369,0.04593175853018373,0.5218137509417109,1991907456.4012516,1.0446221208041784,0.0024724642746827286,0.0011408682800673202,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,49.274920571104616,18.264479523555504,39.33857791362542,40.76142208637457,45.25846587763392
7.11,79.8,34.18422004375703,3.69,UGC08490,22.8,25.47,0.0,895.6455696202531,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.21937364181871,0.0019394760761144436,0.9975467294968947,0.0020260196118796364,0.0020210492377270993,0.01364619313442031,165497.62155622002,2.0151273973282553,2.237352066430369,0.04593175853018373,0.5218137509417109,1991907456.4012516,1.0446221208041784,0.0024724642746827286,0.0011408682800673202,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,44.67494935014333,17.82242659907789,38.55126184548982,41.24873815451018,45.61577995624297
7.44,79.8,34.435581888505965,3.69,UGC08490,23.87,24.82,0.0,855.9193548387096,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.21937364181871,0.0019394760761144436,0.9975467294968947,0.0020260196118796364,0.0020210492377270993,0.01364619313442031,165497.62155622002,2.0151273973282553,2.237352066430369,0.04593175853018373,0.5218137509417109,1991907456.4012516,1.0446221208041784,0.0024724642746827286,0.0011408682800673202,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,40.79974034287527,17.42268831584242,38.59221901045588,41.20778098954412,45.36441811149403
7.78,79.5,34.13930286341535,3.69,UGC08490,24.06,24.22,0.0,812.3714652956298,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.21937364181871,0.0019394760761144436,0.9975467294968947,0.0020260196118796364,0.0020210492377270993,0.01364619313442031,165497.62155622002,2.0151273973282553,2.237352066430369,0.04593175853018373,0.5218137509417109,1991907456.4012516,1.0446221208041784,0.0024724642746827286,0.0011408682800673202,2.0,1.0,2.0,0.20971862619372814,0.016891199365940635,0.9892373107121228,3.396283366859726,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,37.311617472845484,17.037734119851084,38.15463777758528,41.34536222241472,45.36069713658465
