r_kpc,v_obs,v_model
1.31,12.0,60.86804970404621
2.63,21.7,67.45492746275603
3.93,28.6,42.49305349217951
5.24,29.5,2.2891046284519193e-06
6.55,28.6,2.559296778413945e-06
7.87,27.3,2.8053520278211074e-06
