r_kpc,v_obs,v_model
1.48,24.35,1.2165525060596438e-06
2.97,43.55,1.7233687939614085e-06
4.45,54.15,2.1095023109728987e-06
5.94,60.15,2.4372115213907883e-06
7.39,63.75,2.718455443813637e-06
