r_kpc,v_obs,v_model
1.26,21.7,63.1751189830916
2.51,40.3,42.47809973443049
3.78,57.7,1.944222209522358e-06
5.03,68.5,2.2427661492005802e-06
6.29,73.5,32.34257106252152
7.54,78.5,11.389432110952601
8.8,83.1,2.966479394838265e-06
