r_kpc,v_obs,v_model
0.93,40.5,9.643650760992955e-07
1.94,53.9,1.3928388277184118e-06
2.87,73.0,1.6941074346097416e-06
3.72,78.4,1.928730152198591e-06
4.47,79.3,2.114237451186597e-06
5.16,81.1,2.2715633383201096e-06
