r_kpc,v_obs,v_model
2.17,12.6,1.4730919862656235e-06
4.32,23.0,2.078460969082653e-06
6.49,30.0,46.391229064341985
8.65,36.0,28.114725586704314
10.83,40.0,38.625055878087956
