galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC07089,1,0.87,3.5,2.185,2.63,0.35,2.046092605687848,36.64117958084035,37.974999999999994,4.3,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.0,1.0,0.04609260568784812,0.04609260568784812,0.12122355295904055,1.0920549223320372e-07,0.0004884813205533556,36.64117958409644
UGC07089,2,4.37,6.55,5.46,2.1799999999999997,0.35,2.0150102292409753,53.57789334738961,66.22500000000001,4.875,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.03108237644687284,0.9294416228393915,0.04609260568784812,0.042840386231409726,0.21461559494351373,3.096252326102952e-08,0.00041116344317706696,53.57789334896727
UGC07089,3,6.98,9.16,8.07,2.1799999999999997,0.35,2.009372260474542,53.43893757923338,75.175,6.3999999999999995,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.00563796876643341,0.9868153010082664,0.015010229240975281,0.014812323886636105,0.24690646101638045,1.6305936243279615e-08,0.0003627518511093589,53.43893758046459
