galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,density_ref_gal_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_density_eff_msun_per_kpc3,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_ref_gal_msun,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,c_info_gal,tau_struct_gal,ell_info_kpc,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms,source_file
NGC2998,1,0.33,2.64,1.485,2.31,0.35,3891268650.0421133,106.16040290309387,135.75,16.75,4,42.28,0.33,4.852976785523648,0.20605909407664674,0.33,2107636359.0599833,1.2006225,3241042584.194544,2.1015338100073886,2.5462874529987722,0.15893772155889335,0.6059519777835939,2.4538713428944883,,0.26573211660963025,0.26573211660963025,2.118038253629463,0.3358330892650252,0.11503554831585724,107837978329.4842,0.18995894060897434,0.20605909407664674,0.8635718729985827,0.0504781913569458,0.043591546255698554,1.0,2.0,13.850000000000001,1.7408492765069796,1000000.0,0.23875261919825874,0.18981202723952917,0.9333105732915167,2.118038253629463,2.2387526191982587,0.12071436556879567,1.281671310436287,7.958420639975292,18.981202724052917,1.9411907142098592,1.0,3758334.975942893,789420.252585101,1082.722990930217,1087.9150271199594,NGC2998_segment_structure_v8_5.csv
NGC2998,2,3.63,17.48,10.555,13.850000000000001,0.35,107837978329.4842,209.6220323237375,208.25,8.75,4,42.28,0.33,4.852976785523648,0.20605909407664674,0.33,2107636359.0599833,51.1653625,2107636359.0599833,2.008162538195658,2.198265904035602,0.02813330398025076,0.5,2.188139226284858,0.26573211660963025,0.11389193786942808,0.18981202723952917,2.118038253629463,0.07010097265539494,0.013704839511879362,107837978329.4842,1.0,0.20605909407664674,0.964168695861194,0.18981202723952917,0.18301081476230627,1.0,2.0,13.850000000000001,3.209441551333404,1000000.0,0.23875261919825874,0.18981202723952917,0.9333105732915167,2.118038253629463,2.2387526191982587,0.12071436556879567,1.281671310436287,7.958420639975292,18.981202724052917,1.9411907142098592,1.0,3758334.975942893,28807.992524177713,551.4239395353594,589.9235183718562,NGC2998_segment_structure_v8_5.csv
NGC2998,3,22.46,42.28,32.370000000000005,19.82,0.35,202470164762.45087,164.01718193338445,211.2,2.4,5,42.28,0.33,4.852976785523648,0.20605909407664674,0.33,2107636359.0599833,224.55068999999997,901667969.7686563,2.0029859180372473,2.0774888816211057,0.013629655417231136,0.29962671476288577,2.07424728841543,0.11389193786942808,,0.11389193786942808,2.118038253629463,0.04379096521403314,0.005746313716923718,107837978329.4842,1.3702337155344084,0.20605909407664674,0.9721911510147732,0.15605857319624045,0.15171876390137623,1.0,2.0,13.850000000000001,3.5425486704864704,1000000.0,0.23875261919825874,0.18981202723952917,0.9333105732915167,2.118038253629463,2.2387526191982587,0.12071436556879567,1.281671310436287,7.958420639975292,18.981202724052917,1.9411907142098592,1.0,3758334.975942893,3380.8852200097836,330.81604340133913,369.2436736642696,NGC2998_segment_structure_v8_5.csv
NGC3198,1,0.32,2.89,1.605,2.5700000000000003,0.35,2461588022.4261374,81.2176359373249,64.87777777777778,13.370000000000001,9,44.08,0.32,4.925440448033024,0.20302752830954443,0.32,1705058034.9596348,1.4436975,1705058034.9596348,2.0886077712987268,2.3862920950246322,0.14699874715644434,0.5,2.3186579259815807,,0.07910030766089315,0.07910030766089315,2.12375817740675,0.1948997485748305,0.0307783298291413,36629249726.67642,0.2592350221203569,0.20302752830954443,0.869136039469627,0.02050557000619867,0.017822129902254687,1.0,2.0,5.259999999999999,0.4140689612765698,1000000.0,0.210891574721025,0.10050317351804745,0.9060626564748848,2.12375817740675,2.210891574721025,0.08713339731427494,1.2798165280789466,7.029719157400834,10.050317351904745,1.9701761792136097,1.0,1781437.2480636116,160739.49642436302,507.9241003940477,514.3765120496371,NGC3198_segment_structure_v8_5.csv
NGC3198,2,3.21,5.46,4.335,2.25,0.35,13563389991.596958,116.00314163581649,118.625,5.38875,8,44.08,0.32,4.925440448033024,0.20302752830954443,0.32,1705058034.9596348,3.4138124999999997,3973091665.5782824,2.0396737251592043,2.449330309723601,0.10077454096996684,0.6997159066098404,2.397758233642474,0.07910030766089315,0.15415970892497333,0.11663000829293324,2.12375817740675,0.27400005623572365,0.05183555924130366,36629249726.67642,0.6085133535750554,0.20302752830954443,0.8402728639340482,0.07097091747381933,0.05963493608175315,1.0,2.0,5.259999999999999,0.6460793592370869,1000000.0,0.210891574721025,0.10050317351804745,0.9060626564748848,2.12375817740675,2.210891574721025,0.08713339731427494,1.2798165280789466,7.029719157400834,10.050317351904745,1.9701761792136097,1.0,1781437.2480636116,34380.14174676426,386.05428953998563,403.10624324314597,NGC3198_segment_structure_v8_5.csv
NGC3198,3,5.78,11.04,8.41,5.259999999999999,0.35,36629249726.67642,136.86619416809776,145.66666666666666,1.9344444444444444,9,44.08,0.32,4.925440448033024,0.20302752830954443,0.32,1705058034.9596348,15.482809999999995,2365801151.5142555,2.0155118657637052,2.2632191103303265,0.04999242924732642,0.581155240980829,2.2435985247175005,0.15415970892497333,0.1797125465416114,0.16693612773329236,2.12375817740675,0.11984034731075033,0.031736906413173456,36629249726.67642,1.0,0.20302752830954443,0.9363502996265204,0.16693612773329236,0.15631069322155938,1.0,2.0,5.259999999999999,1.1260580069044364,1000000.0,0.210891574721025,0.10050317351804745,0.9060626564748848,2.12375817740675,2.210891574721025,0.08713339731427494,1.2798165280789466,7.029719157400834,10.050317351904745,1.9701761792136097,1.0,1781437.2480636116,15920.942410504966,365.916828900157,390.67567210975164,NGC3198_segment_structure_v8_5.csv
NGC3198,4,12.05,26.1,19.075000000000003,14.05,0.35,52253940816.11608,108.54440155319925,153.125,2.0,8,44.08,0.32,4.925440448033024,0.20302752830954443,0.32,1705058034.9596348,93.80131250000001,557070465.4704707,2.0051539596782955,2.0688781846037934,0.020931987688647173,0.24625942574197407,2.063885978175889,0.1797125465416114,0.03332876708820853,0.10652065681490996,2.12375817740675,0.05987219923086107,0.007581541410313876,36629249726.67642,1.1943882243098247,0.20302752830954443,0.9614918561287589,0.12722701814547654,0.12232774182642153,1.0,2.0,5.259999999999999,1.860985423038931,1000000.0,0.210891574721025,0.10050317351804745,0.9060626564748848,2.12375817740675,2.210891574721025,0.08713339731427494,1.2798165280789466,7.029719157400834,10.050317351904745,1.9701761792136097,1.0,1781437.2480636116,5114.625953739016,312.3483473104536,330.671101211028,NGC3198_segment_structure_v8_5.csv
NGC3198,5,28.16,44.08,36.12,15.919999999999998,0.35,58553428966.22577,83.49923046825627,148.33333333333334,2.2222222222222223,9,44.08,0.32,4.925440448033024,0.20302752830954443,0.32,1705058034.9596348,201.26064,290933333.8412606,2.0030601525062197,2.033271031292821,0.014385655549700204,0.1457588135844699,2.0305572110876806,0.03332876708820853,,0.03332876708820853,2.12375817740675,0.0932009663190696,0.0020935155206161142,36629249726.67642,1.2643349838613764,0.20302752830954443,0.9230622232154695,0.04213872619858971,0.03889666628833816,1.0,2.0,5.259999999999999,0.6911334974139118,1000000.0,0.210891574721025,0.10050317351804745,0.9060626564748848,2.12375817740675,2.210891574721025,0.08713339731427494,1.2798165280789466,7.029719157400834,10.050317351904745,1.9701761792136097,1.0,1781437.2480636116,529.744503535888,138.32704532272882,161.57503816031502,NGC3198_segment_structure_v8_5.csv
NGC3769,1,1.74,6.98,4.36,5.24,0.35,16300046593.086687,126.80353346510815,108.625,6.875,4,37.16,1.74,3.0613478007192,0.3266535085510607,1.74,1011796438.376857,7.99624,2038463902.1698556,2.0563360115046043,2.8797005132704987,0.0682289033414277,0.6682917766306111,2.8034266780159602,,0.4875371817567715,0.4875371817567715,2.3299524263655402,0.47347425165042,0.09304144690014723,23866861466.29632,0.8264122892266097,0.3266535085510607,0.8269938767472521,0.40290671845870324,0.33320138906567665,1.0,2.0,5.799999999999999,2.472095499600797,1000000.0,0.38635070183399317,0.3818453733945648,0.8916696787081255,2.3299524263655402,2.3863507018339933,0.05639827546845311,1.0734165108194196,12.878356727833106,38.18453733955648,1.22453912028808,1.0,6463815.011842961,130044.58271614324,752.9902925286517,763.5925069967759,NGC3769_segment_structure_v8_5.csv
NGC3769,2,8.72,14.52,11.620000000000001,5.799999999999999,0.35,23866861466.29632,93.98851101146455,120.5,4.95,4,37.16,1.74,3.0613478007192,0.3266535085510607,1.74,1011796438.376857,23.588599999999992,1011796438.376857,2.020481815238133,2.340048058702208,0.040890206983645025,0.5,2.3158894962591887,0.4875371817567715,0.2761535650323581,0.3818453733945648,2.3299524263655402,0.014062930106351512,0.06583540920595947,23866861466.29632,1.0,0.3266535085510607,0.9935372580405543,0.3818453733945648,0.37937760527790754,1.0,2.0,5.799999999999999,3.0381506080032494,1000000.0,0.38635070183399317,0.3818453733945648,0.8916696787081255,2.3299524263655402,2.3863507018339933,0.05639827546845311,1.0734165108194196,12.878356727833106,38.18453733955648,1.22453912028808,1.0,6463815.011842961,22500.752515865643,511.3303670176051,519.8967055449677,NGC3769_segment_structure_v8_5.csv
NGC3769,3,17.07,37.16,27.115,20.089999999999996,0.35,25436232886.56262,63.51872460033542,118.5,11.575,4,37.16,1.74,3.0613478007192,0.3266535085510607,1.74,1011796438.376857,190.65912249999997,133412094.5960119,2.0053000312580185,2.044103198617853,0.014774370059426063,0.11649589638463911,2.0397359312268306,0.2761535650323581,,0.2761535650323581,2.3299524263655402,0.2902164951387096,0.013745822052382188,23866861466.29632,1.032354226547889,0.3266535085510607,0.8544779013365702,0.28508830003742225,0.243601652311587,1.0,2.0,5.799999999999999,5.080631599305731,1000000.0,0.38635070183399317,0.3818453733945648,0.8916696787081255,2.3299524263655402,2.3863507018339933,0.05639827546845311,1.0734165108194196,12.878356727833106,38.18453733955648,1.22453912028808,1.0,6463815.011842961,6910.325227152244,432.8665712829221,437.5021107481498,NGC3769_segment_structure_v8_5.csv
NGC3917,1,0.87,3.5,2.185,2.63,0.35,1505363826.400241,54.43461988407375,62.125,4.35,4,14.86,0.87,2.837935106623121,0.3523688747026732,0.87,2233615035.2904844,2.0112924999999997,748455943.8272858,2.1085003974488314,2.2300852454297337,0.12740261869048894,0.25098528809958526,2.189147816542912,,0.1394516864561588,0.1394516864561588,2.270600419871383,0.08145260332847082,0.05302345492629612,19597722115.872368,0.2771519510638317,0.3523688747026732,0.9433127607082723,0.038649306980466126,0.036458384467205,1.0,2.0,2.6250000000000004,0.15481363753155103,988697.5790434566,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,32060.463976950334,264.67359858821675,270.21332615465155,NGC3917_segment_structure_v8_5.csv
NGC3917,2,4.37,6.98,5.675000000000001,2.6100000000000003,0.35,13027551834.596252,99.36390463229996,118.75,3.7,4,14.86,0.87,2.837935106623121,0.3523688747026732,0.87,2233615035.2904844,5.1841125,2512976297.2150493,2.0431333932031697,2.373547585816392,0.08336104804591729,0.529427566263336,2.328599502999071,0.1394516864561588,0.0052016403885915,0.07232666342237515,2.270600419871383,0.05799908312768798,0.027711365295929172,19597722115.872368,0.8153209601547109,0.3523688747026732,0.9530177969043604,0.05896944466631751,0.0561989302405675,1.0,2.0,2.6250000000000004,0.24807520360060603,988697.5790434566,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,7615.792372314828,207.89329405463434,230.41876498380827,NGC3917_segment_structure_v8_5.csv
NGC3917,3,7.85,10.47,9.16,2.620000000000001,0.35,26167892397.148483,110.84518004828477,135.75,3.725,4,14.86,0.87,2.837935106623121,0.3523688747026732,0.87,2233615035.2904844,8.399720000000004,3115329129.6791406,2.0282258940640974,2.357191828772169,0.06668066534863457,0.5824194520633647,2.3233978626104794,0.0052016403885915,0.11682822369742851,0.061014932043010006,2.270600419871383,0.05279744273909648,0.02328814200114885,19597722115.872368,1.1555309307553823,0.3523688747026732,0.9559930782048233,0.07050464121363575,0.06740194898155029,1.0,2.0,2.6250000000000004,0.3323798475028485,988697.5790434566,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,3916.581855667555,189.40931813908946,219.45966312252344,NGC3917_segment_structure_v8_5.csv
NGC3917,4,11.35,14.86,13.105,3.51,0.35,31462493967.401325,101.61509729949712,137.2,4.9,5,14.86,0.87,2.837935106623121,0.3523688747026732,0.87,2233615035.2904844,16.099492499999997,1954253773.36592,2.018122622222972,2.2263869396962432,0.049073058391091454,0.46664636898998374,2.206569638913051,0.11682822369742851,,0.11682822369742851,2.270600419871383,0.06403078095833203,0.0332843942157916,19597722115.872368,1.2670500634149038,0.3523688747026732,0.9530505159059762,0.14802720824447735,0.1410774071855205,1.0,2.0,2.6250000000000004,0.5446209043089674,988697.5790434566,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,3135.333386922164,202.70309330549193,226.7469339038595,NGC3917_segment_structure_v8_5.csv
NGC4010,1,0.87,3.5,2.185,2.63,0.35,2418300822.08063,68.99372899137225,60.825,6.0249999999999995,4,10.47,0.87,2.4877760922159533,0.4019654353657139,0.87,2589757857.444861,2.0112924999999997,1202361576.9862564,2.1085003974488314,2.3036210600886347,0.12740261869048894,0.31706848842081137,2.2476919277261356,,0.055161046655998636,0.055161046655998636,2.270848608904096,0.023156681177960436,0.02097378199847857,13558827508.198345,0.42232237746216206,0.4019654353657139,0.9798435283410756,0.02329574436706259,0.022826184355954342,1.0,2.0,2.620000000000001,0.10629535774214219,468794.4994479837,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,10437.438333210499,151.01590233503538,166.0299292242211,NGC4010_segment_structure_v8_5.csv
NGC4010,2,4.37,6.98,5.675000000000001,2.6100000000000003,0.35,13558827508.198345,101.36973526596431,110.075,5.550000000000001,4,10.47,0.87,2.4877760922159533,0.4019654353657139,0.87,2589757857.444861,5.1841125,2615457806.5576982,2.0431333932031697,2.345941225760247,0.08336104804591729,0.5024686728439101,2.302852974382134,0.055161046655998636,0.0493784134256301,0.052269730040814366,2.270848608904096,0.0320043654780382,0.02002671649073347,13558827508.198345,1.0,0.4019654353657139,0.9720757354122302,0.052269730040814366,0.05081013626922337,1.0,2.0,2.620000000000001,0.1911260248812975,468794.4994479837,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,2782.086333232494,125.6516611155396,161.44399390806117,NGC4010_segment_structure_v8_5.csv
NGC4010,3,7.85,10.47,9.16,2.620000000000001,0.35,21753240870.336758,101.06352102974711,125.5,4.8,4,10.47,0.87,2.4877760922159533,0.4019654353657139,0.87,2589757857.444861,8.399720000000004,2589757857.444861,2.0282258940640974,2.2835140229110613,0.06668066534863457,0.5,2.253474560956504,0.0493784134256301,,0.0493784134256301,2.270848608904096,0.017374047947591897,0.018846722681538197,13558827508.198345,1.2666333436459278,0.4019654353657139,0.9846458226840584,0.06254434490123682,0.06158402793951383,1.0,2.0,2.620000000000001,0.20060821342182042,468794.4994479837,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,1120.8313509019251,101.325293852333,143.11062314584396,NGC4010_segment_structure_v8_5.csv
NGC4013,1,5.49,9.88,7.6850000000000005,4.390000000000001,0.35000000000000003,87989071370.68933,221.90782079557766,194.85714285714286,5.0,7,31.01,5.49,1.7313814775909184,0.5775734654337539,5.49,2841927744.536868,11.808002500000004,7451647420.525978,2.0668410329256655,3.4702397230534303,0.0568332300570857,0.7239124697721564,3.368081388226497,,0.5868342543120826,0.5868342543120826,2.646771307520984,0.7213100807055128,0.13367522877268395,87989071370.68933,1.0,0.5775734654337539,0.6992222227357223,0.5868342543120826,0.4103275516775545,1.0,2.0,4.42,2.531548112095649,1000000.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,42864.567086609226,573.9461630332517,615.3513459730417,NGC4013_segment_structure_v8_5.csv
NGC4013,2,10.56,14.98,12.77,4.42,0.35000000000000003,96734375898.66878,180.49914362500803,182.0,7.142857142857143,7,31.01,5.49,1.7313814775909184,0.5775734654337539,5.49,2841927744.536868,19.755190000000002,4896656316.576493,2.0378887001920276,2.8335404792664427,0.044512939147508424,0.6327586904666904,2.7812471339144142,0.5868342543120826,0.35133749781115853,0.46908587606162055,2.646771307520984,0.13447582639343025,0.1061280262582852,87989071370.68933,1.048518385049454,0.5775734654337539,0.9284792841457937,0.4918451652176387,0.4566680469118428,1.0,2.0,4.42,2.877300093193819,1000000.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,17644.256606669896,474.67584398953204,507.8356995294205,NGC4013_segment_structure_v8_5.csv
NGC4013,3,15.68,20.79,18.235,5.109999999999999,0.35,88747170912.23474,144.67868483384245,166.25,5.125,8,31.01,5.49,1.7313814775909184,0.5775734654337539,5.49,2841927744.536868,32.613297499999994,2721195883.7414327,2.024334648017682,2.4589209136460224,0.03498942324804167,0.4891489144532277,2.4299096361032557,0.35133749781115853,0.0386867836701259,0.19501214074064221,2.646771307520984,0.21686167141772827,0.03816284554611394,87989071370.68933,1.0042986794323403,0.5775734654337539,0.8503369909918552,0.19585043541910066,0.16653886993872272,1.0,2.0,4.42,1.7459072927372152,1000000.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,5250.6085781101165,309.4266430381165,341.5798139045811,NGC4013_segment_structure_v8_5.csv
NGC4013,4,21.48,25.2,23.34,3.719999999999999,0.35000000000000003,86362432811.85263,126.15143218923197,172.5,5.0,6,31.01,5.49,1.7313814775909184,0.5775734654337539,5.49,2841927744.536868,30.388679999999997,2841927744.536868,2.022233209585155,2.417939155130252,0.03620196828685679,0.5,2.39122285243313,0.0386867836701259,0.1507371644615274,0.09471197406582665,2.646771307520984,0.2555484550878542,0.025460208082211475,87989071370.68933,0.9907134676901153,0.5775734654337539,0.8028827134414558,0.09383242825853139,0.07533643460901042,1.0,2.0,4.42,0.9592249939099886,1000000.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,1760.8354900986583,202.7261708287874,238.7720339200072,NGC4013_segment_structure_v8_5.csv
NGC4013,5,25.9,31.01,28.455,5.110000000000003,0.35,86540580121.68549,114.36964773183456,177.5,6.125,8,31.01,5.49,1.7313814775909184,0.5775734654337539,5.49,2841927744.536868,50.89176750000002,1700482894.835308,2.015705311894029,2.2574222290666617,0.028206694970462996,0.3743569284767126,2.2404856879716024,0.1507371644615274,,0.1507371644615274,2.646771307520984,0.4062856195493816,0.02949846662652198,87989071370.68933,0.991734756752129,0.5775734654337539,0.7245551471411272,0.14949128513075854,0.10831468009423297,1.0,2.0,4.42,0.8003285859947997,1000000.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,988.441905679296,167.70842085627174,202.99391800841792,NGC4013_segment_structure_v8_5.csv
NGC4068,1,0.21,2.33,1.27,2.12,0.35000000000000003,145054736.8955648,22.163802660980462,24.763333333333335,2.9866666666666664,6,2.33,0.21,2.4065160158422776,0.4155384769587753,0.25,153930361.54208118,0.9423400000000002,153930361.54208118,2.1071171256264605,2.3840140594118235,0.17580400123239143,0.5,2.311981948326841,,,0.0,2.311981948326841,0.0,0.0,145054736.8955648,1.0,0.4155384769587753,1.0,0.0,0.0,1.0,2.0,2.12,0.0,1.0010527404065852e-05,0.3119819483268409,0.0,1.0,2.311981948326841,2.311981948326841,0.0,1.0,10.399398277594695,9.999999999999999e-11,0.9626064063373111,1.0,1.0010527404065852e-05,0.0,0.0,22.163802660980462,NGC4068_segment_structure_v8_5.csv
NGC4088,1,1.74,6.98,4.36,5.24,0.35,43117577877.2855,206.23582623980633,140.475,8.925,4,21.48,1.74,2.513237156414226,0.3978932101365058,1.74,5392231583.504934,7.99624,5392231583.504934,2.0563360115046043,2.5525710772329484,0.0682289033414277,0.5,2.492986684156304,,0.12186991983440354,0.12186991983440354,2.311297787533939,0.1816888966223651,0.023257618289008308,134056681773.51591,0.5671304235897192,0.3978932101365058,0.87015151185939,0.0691161392585304,0.06014151306969436,1.0,2.0,5.24,0.58079353881201,1000000.0,0.3518338261640528,0.15079432707117535,0.9161415648960687,2.311297787533939,2.351833826164053,0.04053603863011368,1.0806481657845834,11.727794205501759,15.079432707217535,1.0052948625660905,1.0,1921228.957675599,30552.64386478463,364.97880383723793,419.21682131717546,NGC4088_segment_structure_v8_5.csv
NGC4088,2,8.72,13.94,11.33,5.219999999999999,0.35,137738539364.0437,228.6614531039015,176.5,6.625,4,21.48,1.74,2.513237156414226,0.3978932101365058,1.74,5392231583.504934,20.699909999999996,6654064648.785609,2.0220715869064168,2.398623390961861,0.043530050191567984,0.552374316592775,2.3711167643219007,0.12186991983440354,0.17971873430794716,0.15079432707117535,2.311297787533939,0.05981897678796155,0.028887802120914824,134056681773.51591,1.0136394485039601,0.3978932101365058,0.9575483266283025,0.15285107852995197,0.14636229446968677,1.0,2.0,5.24,1.087930183133648,1000000.0,0.3518338261640528,0.15079432707117535,0.9161415648960687,2.311297787533939,2.351833826164053,0.04053603863011368,1.0806481657845834,11.727794205501759,15.079432707217535,1.0052948625660905,1.0,1921228.957675599,8475.029256569527,309.87429947792174,385.1079609830475,NGC4088_segment_structure_v8_5.csv
NGC4088,3,15.68,21.48,18.58,5.800000000000001,0.35,134056681773.51591,176.15766912675343,169.5,6.975,4,21.48,1.74,2.513237156414226,0.3978932101365058,1.74,5392231583.504934,37.7174,3554239734.8045177,2.01349205993896,2.2060038414979557,0.03261595600333882,0.3972783914849834,2.1913980300139535,0.17971873430794716,,0.17971873430794716,2.311297787533939,0.1198997575199856,0.03098598867378399,134056681773.51591,1.0,0.3978932101365058,0.9207248562005136,0.17971873430794716,0.16547150580222295,1.0,2.0,5.24,1.1721454171652632,1000000.0,0.3518338261640528,0.15079432707117535,0.9161415648960687,2.311297787533939,2.351833826164053,0.04053603863011368,1.0806481657845834,11.727794205501759,15.079432707217535,1.0052948625660905,1.0,1921228.957675599,3395.393200222421,251.17007317778243,306.78645676154497,NGC4088_segment_structure_v8_5.csv
NGC4157,1,1.74,6.98,4.36,5.24,0.35,47238816982.59291,215.8670910476772,161.6,9.475,4,29.61,1.74,2.8342270288870623,0.3528298861762947,1.74,4875233078.803246,7.99624,5907628708.317022,2.0563360115046043,2.632802752747839,0.0682289033414277,0.5478720607708677,2.56896306435439,,0.17430312969517647,0.17430312969517647,2.28188953401253,0.2870735303418601,0.0332639560486978,126847641743.4425,0.610250730092185,0.3528298861762947,0.8251838456147305,0.10636861215383425,0.08777366042980271,1.0,2.0,5.2299999999999995,0.7490131215924918,1000000.0,0.3245943984528603,0.14930849499808674,0.8972863124860855,2.28188953401253,2.3245943984528603,0.0427048644403305,1.090113111843135,10.819813281795343,14.930849499908675,1.1336908115552249,1.0,1996505.3309653054,39401.83494615834,414.477985380708,467.32280210004365,NGC4157_segment_structure_v8_5.csv
NGC4157,2,8.72,13.94,11.33,5.219999999999999,0.35,135855825077.28787,227.09331741195047,192.75,6.525,4,29.61,1.74,2.8342270288870623,0.3528298861762947,1.74,4875233078.803246,20.699909999999996,6563111872.336059,2.0220715869064168,2.422926420489912,0.043530050191567984,0.573781600430082,2.3946599346592135,0.17430312969517647,0.17303431316565066,0.17366872143041356,2.28188953401253,0.11277040064668364,0.03326987000582636,126847641743.4425,1.0348989192270928,0.3528298861762947,0.9272125904258156,0.17972957211188603,0.1666475221339853,1.0,2.0,5.2299999999999995,1.2172860934830436,1000000.0,0.3245943984528603,0.14930849499808674,0.8972863124860855,2.28188953401253,2.3245943984528603,0.0427048644403305,1.090113111843135,10.819813281795343,14.930849499908675,1.1336908115552249,1.0,1996505.3309653054,9482.718115392776,327.77918824629506,398.76129584071344,NGC4157_segment_structure_v8_5.csv
NGC4157,3,15.68,20.9,18.29,5.219999999999999,0.35,128411602923.09045,173.7702629094548,182.5,6.699999999999999,4,29.61,1.74,2.8342270288870623,0.3528298861762947,1.74,4875233078.803246,33.41582999999999,3842837449.289468,2.0144037772779355,2.2378828134486057,0.03458132547533922,0.44078990149328157,2.221625621493563,0.17303431316565066,0.10849664818928773,0.1407654806774692,2.28188953401253,0.06026391251896701,0.026966567179591804,126847641743.4425,1.006145837461349,0.3528298861762947,0.9578370481225742,0.14163060244188158,0.1356590381667537,1.0,2.0,5.2299999999999995,1.117404632683121,1000000.0,0.3245943984528603,0.14930849499808674,0.8972863124860855,2.28188953401253,2.3245943984528603,0.0427048644403305,1.090113111843135,10.819813281795343,14.930849499908675,1.1336908115552249,1.0,1996505.3309653054,3340.2814107656855,247.17149310327918,302.1421044385,NGC4157_segment_structure_v8_5.csv
NGC4157,4,22.65,29.61,26.13,6.960000000000001,0.35,125283680563.79454,143.6010859755771,185.2,10.84,5,29.61,1.74,2.8342270288870623,0.3528298861762947,1.74,4875233078.803246,63.65268,1968238895.2640257,2.009237701164269,2.122266819537088,0.025296829771726297,0.287608234931405,2.113128973304275,0.10849664818928773,,0.10849664818928773,2.28188953401253,0.16876056070825474,0.015588598877771222,126847641743.4425,0.9938161569219935,0.3528298861762947,0.878911765781222,0.1078257219423955,0.09476929566902588,1.0,2.0,5.2299999999999995,0.8762573318414559,1000000.0,0.3245943984528603,0.14930849499808674,0.8972863124860855,2.28188953401253,2.3245943984528603,0.0427048644403305,1.090113111843135,10.819813281795343,14.930849499908675,1.1336908115552249,1.0,1996505.3309653054,1283.3728438109958,183.12436323106033,232.71399679036585,NGC4157_segment_structure_v8_5.csv
