galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC2403,0.16,24.5,23.21,2.83,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,23.21,0.05265306122448976,0.020545625498822297
NGC2403,0.26,35.3,35.33,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,35.33,0.0008498583569405422,0.0003316212034529058
NGC2403,0.36,43.2,47.00922569028339,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,47.00922569028339,0.08817652060841166,0.03440714989932987
NGC2403,0.46,52.0,56.726241722856976,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,56.726241722856976,0.0908892639010957,0.03546568299255874
NGC2403,0.56,60.9,63.8246229914443,2.93,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,63.8246229914443,0.04802336603356818,0.018739083175274892
NGC2403,0.66,65.8,67.62657465819188,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,67.62657465819188,0.027759493285591,0.010831965698084664
NGC2403,0.76,71.7,70.9087053893949,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,70.9087053893949,0.011036187037728126,0.004306404234416218
NGC2403,0.86,74.6,72.89295164829038,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.39020761606290433,3.38,3.38,1427879560.290768,0.6464145000000002,1,72.89295164829038,0.022882685679753573,0.008928998228213402
NGC2403,0.96,74.6,74.9778453944897,1.03,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3688996606384083,2.347439378551484,-0.04917322483599351,0.5753112496714944,0.04840772399177815,0.3973516410451126,0.3973516410451126,3.38,3.38,1566684142.2240365,0.709389934931507,1,74.9778453944897,0.005064951668762881,0.0020125668573971124
NGC2403,1.06,76.6,77.24371366007722,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.366257606511333,2.34250965394096,-0.04904267613151932,0.5746497423090576,0.05020763132316831,0.40487166734217395,0.40487166734217395,3.38,3.38,1712794228.4695823,0.7756798664383564,1,77.24371366007722,0.008403572585864555,0.0034023684444699663
NGC2403,1.16,78.5,79.61182952300493,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3636155523842586,2.3375799293304356,-0.04891212742704513,0.5739882349466209,0.052007538654558455,0.4123916936392353,0.4123916936392353,3.38,3.38,1858904314.715128,0.8419697979452057,1,79.61182952300493,0.014163433414075522,0.005840882293377141
NGC2403,1.27,83.4,82.34121021699889,1.8,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.360709292844476,2.3321572322588584,-0.04876852385212352,0.5732605768479405,0.05398743671908763,0.42066372256600276,0.42066372256600276,3.38,3.38,2019625409.5852284,0.91488872260274,1,82.34121021699889,0.012695321139102125,0.005340461049545566
NGC2403,1.36,86.4,85.36800454502846,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3583314441301084,2.3277204801093867,-0.04865103001809675,0.5726652202217475,0.055607353317338765,0.427431746233358,0.427431746233358,3.38,3.38,2151124487.2062197,0.9745496609589044,1,85.36800454502846,0.0119443918399485,0.005105412261844659
NGC2403,1.47,87.4,88.12843581954691,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.355425184590326,2.32229778303781,-0.04850742644317514,0.5719375621230671,0.05758725138186793,0.4357037751601255,0.4357037751601255,3.38,3.38,2311845582.0763197,1.0474685856164385,1,88.12843581954691,0.008334505944472569,0.0036313757041012053
NGC2403,1.57,90.3,90.96677030652457,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.352783130463251,2.3173680584272853,-0.04837687773870095,0.5712760547606304,0.05938715871325809,0.4432238014571868,0.4432238014571868,3.38,3.38,2457955668.321866,1.113758517123288,1,90.96677030652457,0.0073839458086884715,0.003272740531080766
NGC2403,1.67,93.3,94.184948372869,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3501410763361763,2.312438333816761,-0.048246329034226765,0.5706145473981936,0.06118706604464824,0.45074382775424815,0.45074382775424815,3.38,3.38,2604065754.5674114,1.1800484486301372,2,94.184948372869,0.009484977201168324,0.004275294929816386
NGC2403,1.77,93.3,97.07252958484186,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3474990222091012,2.3075086092062365,-0.04811578032975257,0.569953040035757,0.0629869733760384,0.45826385405130954,0.45826385405130954,3.38,3.38,2750175840.8129573,1.2463383801369865,2,97.07252958484186,0.04043440069498245,0.018529624298737606
NGC2403,1.87,95.2,99.42995625061896,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.344856968082026,2.3025788845957122,-0.04798523162527838,0.5692915326733202,0.06478688070742855,0.46578388034837087,0.46578388034837087,3.38,3.38,2896285927.058503,1.312628311643836,2,99.42995625061896,0.04443231355692179,0.020695855421398554
NGC2403,1.97,97.2,101.64837677011866,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3422149139549515,2.2976491599851876,-0.04785468292080419,0.5686300253108835,0.0665867880388187,0.4733039066454322,0.4733039066454322,3.38,3.38,3042396013.3040485,1.3789182431506852,2,101.64837677011866,0.04576519310821663,0.02166084468650154
NGC2403,2.08,99.1,104.02645913420298,2.02,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.339308654415169,2.292226462913611,-0.04771107934588258,0.5679023672122031,0.06856668610334787,0.4815759355721997,0.4815759355721997,3.38,3.38,3203117108.1741495,1.4518371678082196,2,104.02645913420298,0.04971199933605435,0.023940102589424944
NGC2403,2.18,98.2,106.31884969279906,2.02,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.336666600288094,2.2872967383030867,-0.047580530641408394,0.5672408598497664,0.07036659343473803,0.4890959618692611,0.4890959618692611,3.38,3.38,3349227194.4196954,1.5181270993150688,2,106.31884969279906,0.08267667711608004,0.04043682891824349
NGC2403,2.28,98.2,106.99600226176678,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.334024546161019,2.282367013692562,-0.047449981936934206,0.5665793524873297,0.07216650076612818,0.49661598816632235,0.49661598816632235,3.38,3.38,3495337280.6652403,1.584417030821918,2,106.99600226176678,0.08957232445791011,0.04448304842301947
NGC2403,2.37,98.2,106.47681531676274,1.0,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.329216573776596,2.2781596682540273,-0.0471870505839673,0.565061766060597,0.07401403318069637,0.5025640920975678,0.5025640920975678,3.38,3.38,3520534601.384029,1.741806957055215,2,106.47681531676274,0.08428528835807267,0.04235875942085649
NGC2403,2.47,97.2,105.8918665431864,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3211742448271764,2.2737397363344747,-0.046733307392959465,0.5623508591414054,0.07631975343723553,0.5082620745366075,0.5082620745366075,3.38,3.38,3430418561.1802335,2.025272417177915,2,105.8918665431864,0.08942249530027153,0.04545006297155605
NGC2403,2.57,98.2,105.44533797186104,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.313131915877756,2.269319804414922,-0.046279564201951645,0.5596399522222139,0.07862547369377468,0.5139600569756472,0.5139600569756472,3.38,3.38,3340302520.9764385,2.3087378773006133,2,105.44533797186104,0.07378144574196571,0.037920716057286315
NGC2403,2.68,98.2,104.8043329256954,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.304285354033394,2.2644578793034142,-0.04578044669184303,0.5566579546111031,0.08116176597596775,0.5202278376585908,0.5202278376585908,3.38,3.38,3241174876.7522635,2.620549883435584,2,104.8043329256954,0.06725389944700003,0.03498735068342112
NGC2403,2.78,98.2,104.27580016475538,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.296243025083974,2.260037947383861,-0.0453267035008352,0.5539470476919116,0.0834674862325069,0.5259258200976306,0.5259258200976306,3.38,3.38,3151058836.5484686,2.9040153435582825,2,104.27580016475538,0.06187169210545192,0.032539920411387896
NGC2403,2.88,99.1,103.74163339759018,2.69,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.288200696134554,2.2556180154643086,-0.044872960309827375,0.5512361407727201,0.08577320648904604,0.5316238025366702,0.5316238025366702,3.38,3.38,3060942796.3446736,3.187480803680982,2,103.74163339759018,0.04683787484954777,0.024900129130253253
NGC2403,2.98,100.0,103.37419407182821,2.69,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.280158367185134,2.251198083544756,-0.04441921711881955,0.5485252338535286,0.0880789267455852,0.5373217849757099,0.5373217849757099,3.38,3.38,2970826756.140878,3.4709462638036817,2,103.37419407182821,0.03374194071828214,0.018130279815291948
NGC2403,3.08,102.0,103.28898876453384,3.16,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2721160382357137,2.246778151625203,-0.04396547392781172,0.545814326934337,0.09038464700212437,0.5430197674147496,0.5430197674147496,3.38,3.38,2880710715.9370832,3.7544117239263812,2,103.28898876453384,0.01263714475033177,0.006862219403111681
NGC2403,3.19,101.0,103.25176850785657,3.4,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.263269476391352,2.241916226513695,-0.04346635641770311,0.5428323293232263,0.09292093928431742,0.5492875480976932,0.5492875480976932,3.38,3.38,2781583071.7129083,4.066223730061351,2,103.25176850785657,0.022294737701550174,0.012246221807565695
NGC2403,3.29,101.0,103.60889247550135,3.4,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2552271474419316,2.2374962945941426,-0.04301261322669528,0.5401214224040348,0.09522665954085659,0.5549855305367328,0.5549855305367328,3.38,3.38,2691467031.5091133,4.34968919018405,2,103.60889247550135,0.025830618569320292,0.014335619550786206
NGC2403,3.39,103.0,104.08061731177423,2.93,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2471848184925114,2.23307636267459,-0.04255887003568745,0.5374105154848432,0.09753237979739574,0.5606835129757726,0.5606835129757726,3.38,3.38,2601350991.305318,4.63315465030675,2,104.08061731177423,0.010491430211400322,0.0058823719470680845
NGC2403,3.49,107.0,104.47720373363751,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2391424895430916,2.228656430755037,-0.042105126844679625,0.5346996085656517,0.0998381000539349,0.5663814954148123,0.5663814954148123,3.38,3.38,2511234951.1015224,4.9166201104294505,2,104.47720373363751,0.023577535199649446,0.013353879644572828
NGC2403,3.59,110.0,104.53593688296863,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2311001605936713,2.2242364988354844,-0.0416513836536718,0.5319887016464602,0.10214382031047405,0.5720794778538519,0.5720794778538519,3.38,3.38,2421118910.897728,5.200085570552148,3,104.53593688296863,0.049673301063921566,0.028417076135925437
NGC2403,3.69,112.0,104.8995328874252,3.4,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2230578316442515,2.2198165669159318,-0.04119764046266397,0.5292777947272687,0.1044495405670132,0.5777774602928916,0.5777774602928916,3.38,3.38,2331002870.6939325,5.483551030674849,3,104.8995328874252,0.06339702779084647,0.03662937370711314
NGC2403,3.79,114.0,104.90110819243047,5.1,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2150155026948313,2.215396634996379,-0.04074389727165614,0.526566887808077,0.10675526082355236,0.5834754427319313,0.5834754427319313,3.38,3.38,2240886830.490137,5.767016490797548,3,104.90110819243047,0.07981484041727657,0.046569999349048895
NGC2403,3.9,118.0,104.635132245341,5.1,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.206168940850469,2.210534709884871,-0.040244779761547535,0.5235848901969664,0.10929155310574543,0.589743223414875,0.589743223414875,3.38,3.38,2141759186.2659626,6.078828496932517,3,104.635132245341,0.11326159114117798,0.06679525584869594
NGC2403,3.99,118.0,104.30009108337345,4.85,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.198930844795991,2.2065567711572736,-0.03983641088964049,0.521145073969694,0.11136670133663067,0.5948714076100107,0.5948714076100107,3.38,3.38,2060654750.0825467,6.3339474110429475,3,104.30009108337345,0.11610092302225894,0.06906511950307268
NGC2403,4.47,118.0,102.76078288919368,5.36,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.160327665838775,2.1853410979434207,-0.037658443572802916,0.5081327207575747,0.12243415856801859,0.6222217233174011,0.6222217233174011,3.38,3.38,1628097757.10433,7.694581619631904,3,102.76078288919368,0.12914590771869763,0.0803573892601181
NGC2403,4.97,121.0,100.96553718967677,2.57,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.1329168017495337,2.1683252876188313,-0.03542573513720193,0.49110324621564005,0.12812709592957347,0.6367052376306691,0.6367052376306691,3.38,3.38,1324441633.517174,9.517064494464949,3,100.96553718967677,0.1655740728125887,0.105421879375617
NGC2403,5.47,124.0,98.87521479116998,0.22,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.124707108647082,2.1589352512040034,-0.03324703798075817,0.4688613617547403,0.12506653740941703,0.6301791551210417,0.6301791551210417,3.38,3.38,1241171626.077748,11.94728073062731,3,98.87521479116998,0.2026192355550808,0.12768641867337216
