galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC05986,0.63,29.5,32.52584971987665,2.53,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,2.2175392119960233,-0.009112686543117365,0.515472914597968,0.1580235789693341,0.47974319548820044,0.47974319548820044,2.51,2.51,225870712.93037254,5.5459999999999985,1,32.52584971987665,0.1025711769449713,0.04920782419256616
UGC05986,1.26,50.8,44.27149421467497,3.76,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,2.2175392119960233,-0.009112686543117365,0.515472914597968,0.1580235789693341,0.47974319548820044,0.47974319548820044,2.51,2.51,225870712.93037254,5.5459999999999985,1,44.27149421467497,0.1285138934119099,0.061653665890059654
UGC05986,1.88,68.2,53.76221070603403,2.58,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,2.2175392119960233,-0.009112686543117365,0.515472914597968,0.1580235789693341,0.47974319548820044,0.47974319548820044,2.51,2.51,225870712.93037254,5.5459999999999985,1,53.76221070603403,0.21169779023410512,0.10156057436470034
UGC05986,2.51,84.3,66.168567311073,2.28,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.230457329207106,2.2117982194738595,-0.009003098642999268,0.5123734118327152,0.16163245637791906,0.48514763151730544,0.48514763151730544,2.51,2.51,263945908.32760674,7.416377853736088,1,66.168567311073,0.2150822383028113,0.10434663849404958
UGC05986,3.13,95.3,70.93660973009635,2.01,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2219594696093647,2.2061483538171265,-0.008895250233359233,0.5093231075240539,0.16518405001811381,0.4904662828475358,0.4904662828475358,2.51,2.51,301416735.54393244,9.257067170111288,1,70.93660973009635,0.25564942570727855,0.12538742353875618
UGC05986,3.77,106.0,72.34067458905814,3.58,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2131874855084703,2.2003162344295317,-0.00878392284276307,0.5061744063022098,0.16885021119508903,0.4959565035755155,0.4959565035755155,2.51,2.51,340096299.12207514,11.157133561208267,2,72.34067458905814,0.31754080576360244,0.15748642776906818
UGC05986,4.39,112.0,74.73848272476502,4.25,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2046896259107287,2.1946663687727987,-0.008676074433123036,0.5031241019935484,0.17240180483528375,0.5012751549057459,0.5012751549057459,2.51,2.51,377567126.33840084,12.997822877583465,2,74.73848272476502,0.33269211852888375,0.16677029325148698
UGC05986,5.02,115.0,75.43128064669192,3.18,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.196054704061411,2.188925376250635,-0.008566486533004939,0.5000245992282957,0.1760106822438687,0.5066795909348509,0.5066795909348509,2.51,2.51,415642321.73563504,14.868200731319554,2,75.43128064669192,0.34407582046354857,0.174336195963044
UGC05986,5.65,116.0,72.3922930980916,2.32,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1831217243585637,2.183866590150337,-0.008456898632886867,0.4967227454516723,0.17510663927332643,0.5053801343856684,0.5053801343856684,2.51,2.51,388998399.87254274,16.73417,2,72.3922930980916,0.3759285077750724,0.1899867997787699
UGC05986,6.28,116.0,69.05063649235971,2.01,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.170154360192888,2.1788132617014138,-0.008347310732768794,0.49341927286695797,0.17416649293975112,0.5040270466958596,0.5040270466958596,2.51,2.51,361836725.0713678,18.600103999999998,2,69.05063649235971,0.4047358923072438,0.2039978364914336
UGC05986,6.9,116.0,66.21693212464619,2.28,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.157392827204446,2.1738401448151725,-0.008239462323128787,0.49016823635501683,0.1732412695638516,0.5026954365884286,0.5026954365884286,2.51,2.51,335106187.9654496,20.43642,3,66.21693212464619,0.42916437823580866,0.21573897448545135
UGC05986,7.54,114.0,61.961233041313825,3.05,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1442196318615374,2.168706604803568,-0.00812813493253265,0.4868123276975293,0.1722862002726005,0.5013208713162419,0.5013208713162419,2.51,2.51,307513375.46901786,22.331971999999993,3,61.961233041313825,0.4564804119182998,0.22884315784167908
UGC05986,8.16,112.0,58.585056968479606,3.69,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1315610144617114,2.163773593698667,-0.008021156268131675,0.4835875092219748,0.1713684383755389,0.5,0.5,2.51,2.51,280998407.210728,24.153478999999997,3,58.585056968479606,0.47691913421000354,0.23845956710500177
UGC05986,8.79,109.0,56.43963589535283,5.1,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1315610144617114,2.163773593698667,-0.008021156268131675,0.4835875092219748,0.1713684383755389,0.5,0.5,2.51,2.51,280998407.210728,24.153478999999997,3,56.43963589535283,0.4822051752719924,0.2411025876359962
UGC05986,9.41,107.0,55.94092062167014,6.39,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1315610144617114,2.163773593698667,-0.008021156268131675,0.4835875092219748,0.1713684383755389,0.5,0.5,2.51,2.51,280998407.210728,24.153478999999997,3,55.94092062167014,0.4771876577414006,0.2385938288707003
