galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC0100,0.23,6.81,9.708166665236027,8.19,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,2.598833586860918,-0.05175608828498165,0.5,0.07727272727272727,0.4708062982381773,0.4708062982381773,2.0,2.0,18955537.805574536,8.502312,1,9.708166665236027,0.4255751343958924,0.20036345364714492
NGC0100,0.69,20.0,23.848224252551802,4.09,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,2.598833586860918,-0.05175608828498165,0.5,0.07727272727272727,0.4708062982381773,0.4708062982381773,2.0,2.0,18955537.805574536,8.502312,1,23.848224252551802,0.1924112126275901,0.09058841075671453
NGC0100,1.15,33.0,34.888313229504234,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7000406583909617,2.5864121256725223,-0.053057434979894826,0.5057374638599508,0.08232086068562353,0.4839975973443086,0.4839975973443086,2.0,2.0,25158177.6908916,10.76938941369863,1,34.888313229504234,0.05722161301527983,0.027695123215561255
NGC0100,1.59,42.7,41.9519844584258,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.6338233922597807,2.5636394468271306,-0.055443237253902315,0.5162561476031939,0.09157577194260001,0.5081816457055491,0.5081816457055491,2.0,2.0,36529684.14730623,14.925698005479454,1,41.9519844584258,0.017517928374103153,0.008902289670503676
NGC0100,2.05,49.9,46.864233696925,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.5645962503953648,2.539831646216039,-0.05793748508581923,0.5272529533347663,0.10125136098398452,0.5334649689923007,0.5334649689923007,2.0,2.0,48418077.2608306,19.27092971506849,2,46.864233696925,0.06083700006162326,0.03245440835145844
NGC0100,2.51,55.5,50.432261499956546,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4953691085309484,2.5160238456049475,-0.06043173291773615,0.5382497590663387,0.11092695002536901,0.5587482922790522,0.5587482922790522,2.0,2.0,60306470.37435499,23.616161424657534,2,50.432261499956546,0.09131060360438656,0.05101964383092046
NGC0100,2.97,61.9,53.637107490989855,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4448076825844187,2.487272012008765,-0.06096182131735033,0.5406962673539664,0.11809309084329034,0.5757787559380151,0.5757787559380151,2.0,2.0,65030873.80891938,29.646747854014603,2,53.637107490989855,0.13348776266575352,0.07685941792063658
NGC0100,3.42,67.9,56.00903944900323,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.412828338854914,2.4545144750750296,-0.059640690010583884,0.5350811020923312,0.12275301460711578,0.5847090935385858,0.5847090935385858,2.0,2.0,62942545.48524208,37.124793,2,56.00903944900323,0.1751246031074635,0.1023969479392696
NGC0100,3.88,73.1,56.365657097207695,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3801383430425314,2.4210289928761006,-0.05829020023033373,0.5293411553804374,0.12751649223235956,0.593837883085836,0.593837883085836,2.0,2.0,60807809.865483075,44.7690169270073,3,56.365657097207695,0.22892397951836252,0.13594373138476967
NGC0100,4.34,76.1,55.843868956224725,3.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3474483472301486,2.387543510677171,-0.056939710450083586,0.5236012086685436,0.13227996985760335,0.6029666726330861,0.6029666726330861,2.0,2.0,58673074.24572406,52.413240854014596,3,55.843868956224725,0.2661778060942874,0.16049634606944724
