galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
F563-1,1.07,22.1,7.17,0.32632114353070973,316.6452336448598,282.5520629623623,599.1972966072221,18.40680309016207,17.3876596288784,25.320764352004222,,926.4821276935605,926.4821276935605,formula
F563-1,1.78,42.7,10.66,0.8314490030143826,346.61853932584273,432.76552886598586,779.3840681918286,24.83910223820499,27.75468683630667,37.24652522560265,,926.4821276935605,926.4821276935605,formula
F563-1,2.49,60.6,7.69,1.1104682414489258,318.29919678714856,413.18432894527194,731.4835257324205,28.152530969701463,32.07536405208407,42.67779257498831,,926.4821276935605,926.4821276935605,formula
F563-1,2.97,76.8,11.1,1.3468739670279184,289.65885521885525,420.1530837397617,709.811938958617,29.330646089031184,35.32498632281536,45.914501616668915,,926.4821276935605,926.4821276935605,formula
F563-1,3.04,81.6,17.5,1.420336592146897,282.6974013157895,432.86725918857826,715.5646605043678,29.315526602808962,36.275562958185475,46.640289106450425,,926.4821276935605,926.4821276935605,formula
F563-1,3.19,87.0,8.93,1.4934126351466135,271.18047021943573,433.7367133965773,704.9171836160131,29.411999252005973,37.197044448922036,47.420310160679904,,926.4821276935605,926.4821276935605,formula
F563-1,6.95,90.0,24.8,1.3413707231508092,171.55306474820142,178.81381318138295,350.36687792958435,34.52960758537519,35.252744596848224,49.34622378268281,,926.4821276935605,926.4821276935605,formula
F563-1,8.58,97.8,9.4,1.3588981545031609,159.37494172494172,146.73599691176472,306.11093863670646,36.978872346246575,35.482317476497236,51.2487253841785,,926.4821276935605,926.4821276935605,formula
F563-1,9.26,93.7,25.3,1.2738524102626883,156.14697624190066,127.45156494900064,283.5985411909013,38.02526791490101,34.35406077056606,51.24570705364251,,926.4821276935605,926.4821276935605,formula
F563-1,9.89,103.0,23.8,1.3512888635877136,155.31305358948433,126.58695464766008,281.9000082371444,39.19242401281146,35.3828345595058,52.801430676311774,,926.4821276935605,926.4821276935605,formula
F563-1,10.08,97.4,11.0,1.2704411320965798,155.87787698412697,116.76994079109674,272.6478177752237,39.63898333711398,34.30803117601264,52.4241356931543,,926.4821276935605,926.4821276935605,formula
F563-1,11.84,106.5,9.48,1.3222503033908357,145.5669341216216,103.46632385380046,249.0332579754221,41.515208056807325,35.00058962973335,54.300587238343915,,926.4821276935605,926.4821276935605,formula
F563-1,14.56,112.0,11.0,1.4317211977322473,109.10896291208792,91.10330367712537,200.2122665892133,39.8575776986008,36.420654875207084,53.99157898727306,,926.4821276935605,926.4821276935605,formula
F563-1,15.43,111.5,9.4,1.4322831535923295,101.94440051847052,86.00030742708128,187.94470794555178,39.661090504422596,36.427801794781196,53.851525917097874,,926.4821276935605,926.4821276935605,formula
F563-1,17.93,111.0,24.3,1.3930242789342675,92.81650864472951,71.98059664672661,164.79710529145612,40.794607486774524,35.925090088624806,54.3581833570237,,926.4821276935605,926.4821276935605,formula
F563-1,19.02,112.5,7.75,1.394029210541858,89.72791798107255,67.90447681649816,157.63239479757073,41.311318061761234,35.93804598263232,54.755530762196024,,926.4821276935605,926.4821276935605,formula
F563-1,20.1,106.0,10.7,1.3122526183057104,86.368184079602,60.486497406931356,146.85468148653337,41.6653393121909,34.868016833185685,54.33027791093398,,926.4821276935605,926.4821276935605,formula
