galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC4183,1,0.87,4.37,2.62,3.5,0.35,20.16588324339288,311466032.0722823,4673720339.416543,4362254307.344261,216318534.3629074,55.05702458827953,74.28,6.24,5,21.02,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6838629762830415,0.5,0.1246431969552807,1.1207183765231332,0.1246431969552807,1156.9755559215332,208.520339947899,0.6136984644329754,21.86555809526825,983.4292225333032,21.86195572492723,1178.8375116464604,55.57476298207421
NGC4183,2,5.24,7.85,6.545,2.6099999999999994,0.35,37.56626959772046,6367369203.261639,12989099360.36792,6621730157.106281,176267971.98697874,78.4315719271537,105.075,5.2,4,21.02,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6380325982748616,0.5,0.3113701236917222,1.1780128454096048,0.3113701236917222,939.8795225308303,169.4172927636466,0.6136984644329754,46.64786511016084,798.8975941512057,46.59492315553334,986.4744456863637,80.35219503546402
NGC4183,3,8.72,12.31,10.515,3.59,0.35,83.01405688902415,15644099404.07961,17531348104.238407,1887248700.1587963,22734085.899231873,83.77962206637491,112.2,5.72,5,21.02,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,-0.9717267126823903,1.7290035611191468,0.00785147024901855,0.1852304169022548,0.5,0.5002378686964796,1.0655044178299748,0.5002378686964796,667.5249713347231,120.24031933460549,0.9999802736073444,0.5031811499315764,567.3962256345146,0.5031810180212444,668.0281523527443,83.81119270114885
NGC4183,4,13.12,16.03,14.575,2.910000000000002,0.35,93.27160823040715,17235289573.60187,17916182714.82082,680893141.2189484,7300111.5145023605,72.17567239808223,109.25,4.925,4,21.02,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.7572768484367565,0.20029471349751582,0.06803451936315741,0.5,0.6933872502378686,1.0283261304728846,0.6933872502378686,357.41527863569735,64.3833838477944,0.9872441272383102,9.077673697404864,303.8029868403427,9.07497307852799,366.49025171422534,73.0862190753827
NGC4183,5,16.95,21.02,18.985,4.07,0.35,169.92329596941792,17719855079.50643,18262218969.473904,542363889.9674721,3191815.971278502,64.2317986909034,110.8,7.359999999999999,5,21.02,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.7572768484367565,0.20029471349751582,0.030930902235181943,0.5,0.9031874405328258,1.014697773063917,0.9031874405328258,217.31493089643087,39.14884573877317,0.9872441272383102,7.094594938038457,184.71769126196622,7.091108448293498,224.40603934472438,65.27134637005423
