galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC0100,1,0.23,1.59,0.91,1.36,0.35,2.72162454765791,5040132.2045799615,650641540.976212,645601408.7716321,237211781.95839077,27.599172151429467,25.6275,5.07,4,9.62,-0.27284164154938956,2.904505425457714,2.6735715984191133,0.23093382703860055,0.0,0.23093382703860055,1.1577880234885831,0.7034504565076578,0.5,0.0945945945945946,1.1081774351584106,0.0945945945945946,837.0486851035602,150.9459935791726,0.6468011707890802,11.849419192281422,711.4913823380261,11.848323767739084,848.8970088712992,27.79381726342897
NGC0100,2,2.05,3.42,2.735,1.37,0.35,8.239973415357793,1046830931.1285288,2494491340.2047477,1447660409.0762188,175687509.66818005,51.73566053421866,58.800000000000004,4.0,4,9.62,-0.27284164154938956,2.904505425457714,2.6735715984191133,0.23093382703860055,0.0,0.23093382703860055,1.1577880234885831,0.6372704729337906,0.5,0.28430353430353433,1.1698966948154346,0.28430353430353433,978.6393312292176,176.3936645183765,0.6468011707890802,43.93519976789525,831.843431544835,43.894391416369515,1022.5337226455872,52.88317058796381
NGC0100,3,3.88,5.7,4.79,1.8200000000000003,0.35,19.17144350482557,2866160585.5505,3791017993.8664155,924857408.3159156,48241406.969857186,55.162498029489754,76.9,4.388,5,9.62,-2.3063732127560623,2.192769375535378,2.6735715984191133,-0.4808022228837352,-0.7117360499223357,1.192538272806071,0.04694226464738244,0.3254246431947749,0.5,0.497920997920998,1.114815537262585,0.497920997920998,635.2612085289063,114.47203839689523,0.9992951041394078,2.9807164736131533,539.9720272495704,2.9806861980011514,638.2418947269075,55.291759564530835
NGC0100,4,6.16,7.52,6.84,1.3599999999999994,0.35,20.457046050527573,3883281668.2981052,4143246871.941055,259965203.64294958,12707856.403160673,50.06994501779251,82.6,5.423333333333333,3,9.62,-3.0,1.9500000000000002,2.6735715984191133,-0.7235715984191131,-0.24276937553537792,0.966340973954491,0.09977417986017338,0.11275040452995702,0.5,0.7110187110187111,1.0475366560214543,0.7110187110187111,366.5203792521587,66.03783481021236,0.9968195020103111,4.891902323049778,311.5423223643349,4.891500314638196,371.4118795667969,50.40294888433504
NGC0100,5,7.98,9.62,8.8,1.6399999999999988,0.35,31.737625623625505,4233213632.928847,4646754734.69568,413541101.7668328,13029994.955230445,46.49011326914392,88.84,8.472,5,9.62,0.09935382973676514,3.0347738404078677,2.6735715984191133,0.3612022419887544,1.0847738404078675,1.445976082396622,0.020168575730303753,0.11527908994768546,0.5,0.9147609147609149,1.055128267436003,0.9147609147609149,245.6057536111172,44.2740104017551,0.9998698416081183,0.861748270502024,208.76489056944962,0.8617433760720158,246.4674969871892,46.57160050381847
