galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
ESO563-G021,0.45,18.9,9.78,-0.1701015828345557,1.568644203295433e-08,9443.858,-51.03047485036671,9392.827525149634,65.19,0.0,65.01363231136479,300.0,0.0,1.0
ESO563-G021,1.34,58.3,10.5,-0.1701015688736223,9.31738414200467e-08,10776.737985074627,-51.030470662086685,10725.707514412541,120.17000000000002,0.0,119.88514532381735,300.0,0.0,1.0
ESO563-G021,2.23,74.1,5.69,-0.17010141698511794,0.0015031462935729684,8475.672825112106,-51.03042509553538,8424.64240001657,137.48,0.0,137.06550460286115,300.0,0.0,1.0
ESO563-G021,3.12,119.0,4.27,-0.16742596847106245,0.012541248285154752,6848.907820512821,-50.22779054131873,6798.680029971502,146.18,0.0,145.64299397331507,300.0,0.0,1.0
ESO563-G021,4.01,141.0,3.76,-0.1477779950375425,0.1713094938807162,6214.408877805488,-44.33339851126275,6170.075479294225,157.86,0.0,157.2959079949947,300.0,0.0,1.0
ESO563-G021,4.9,195.0,4.54,0.13750493063661273,0.16734377244295887,6306.555938775509,41.25147919098382,6347.807417966493,175.79,14.21732211198089,176.36398824033157,300.0,0.0,1.0
ESO563-G021,5.79,227.0,4.2,0.1500939199109246,0.005096486593708288,6852.617633851468,45.028175973277385,6897.645809824745,199.19,16.146613851990022,199.8433617583663,300.0,0.0,1.0
ESO563-G021,6.69,246.0,4.24,0.14644565605661378,0.004527157099451146,7095.267100149476,43.93369681698413,7139.20079696646,217.87,17.143991125336708,218.543481558489,300.0,0.0,1.0
ESO563-G021,7.58,268.0,5.56,0.15802686886725778,0.006348012655915128,6897.206134564644,47.408060660177334,6944.614195224822,228.65,18.95661097886814,229.43446907516784,300.0,0.0,1.0
ESO563-G021,8.47,283.0,2.96,0.1577451185841427,-0.003502238673037863,6900.578229043683,47.32353557524281,6947.901764618926,241.76,20.02074789617777,242.5875675840011,300.0,0.0,1.0
ESO563-G021,10.23,291.0,9.81,0.14049363144204455,-0.0036092516895465596,6655.8830498533725,42.14808943261336,6698.031139285986,260.94,20.764752704899585,261.7648917538325,300.0,0.0,1.0
ESO563-G021,12.06,310.0,4.74,0.14567212829073378,-0.0009251159648339322,6272.554162520732,43.70163848722014,6316.255801007952,275.0400029086679,22.95739009896105,275.99645823842724,300.0,0.0,1.0
ESO563-G021,13.44,310.0,20.4,0.14048791454248427,-0.0044853573587353285,5749.4821726190485,42.146374362745284,5791.628546981794,277.98028779033956,23.800152760755477,278.99728972059086,300.0,0.0,1.0
ESO563-G021,15.18,310.0,16.1,0.13108473058115208,-0.0010744647160127324,5248.664993412384,39.325419174345626,5287.99041258673,282.2671334038024,24.43276208427051,283.32259786869554,300.0,0.0,1.0
ESO563-G021,16.83,314.0,13.5,0.1360862949680714,0.005771673191421259,4783.500968508616,40.82588849042142,4824.326856999038,283.7363587910439,26.212586734120546,284.9445928655145,300.0,0.0,1.0
ESO563-G021,18.56,317.0,12.7,0.15104208301163127,0.0058452358971069,4146.580226293105,45.31262490348938,4191.892851196594,277.4176075882712,29.00003996908906,278.9292586270017,300.0,0.0,1.0
