galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
UGC06983,1.74,56.9,6.6,-0.02192170105194693,0.23898887536068558,1902.1269540229887,-6.57651031558408,1895.5504437074046,57.53,0.0,57.430460315505776,300.0,0.0,1.0
UGC06983,2.61,87.4,4.8,0.18599862051184948,0.12141946627660435,1528.907624521073,55.79958615355484,1584.707210674628,63.17000000000001,12.0680122580638,64.3124079774718,300.0,0.0,1.0
UGC06983,3.5,92.1,5.7,0.18701972833078515,0.0006757945912521796,1066.6314285714286,56.10591849923554,1122.737347070664,61.1,14.013233557866807,62.68636785416207,300.0,0.0,1.0
UGC06983,4.37,93.5,5.2,0.18720666777704084,0.00017647322893563078,814.1181235697939,56.16200033311225,870.2801239029061,59.64642654845301,15.666139966682941,61.66947495686743,300.0,0.0,1.0
UGC06983,5.24,98.2,4.4,0.18732679174913314,9.270883330518565e-05,686.627786259542,56.19803752473994,742.8258237842819,59.98274418530716,17.16035304501738,62.38916024943465,300.0,0.0,1.0
UGC06983,6.11,99.7,4.4,0.18736798114699185,2.363504921955306e-05,579.5700818330605,56.21039434409756,635.7804761771581,59.50775747749196,18.532282898834566,62.3267094385901,300.0,0.0,1.0
UGC06983,6.98,102.0,3.5,0.18736791673477518,1.0707720654368202e-05,531.0534813753582,56.21037502043255,587.2638563957908,60.88311177986881,19.807786793143226,64.02422758333458,300.0,0.0,1.0
UGC06983,7.85,107.0,4.4,0.18738661258093045,2.595951007944297e-05,506.05,56.21598377427914,562.2659837742791,63.027712159017796,21.007033884584736,66.43634526844542,300.0,0.0,1.0
UGC06983,8.72,108.0,4.4,0.1874130862823134,2.864665477522732e-05,442.7627637614679,56.22392588469402,498.98668964616195,62.13607084455856,22.14210093271485,65.96335295991656,300.0,0.0,1.0
UGC06983,9.6,110.0,4.4,0.1874367083641167,1.6871638351304008e-05,393.65755208333326,56.23101250923501,449.8885645925683,61.47448657776655,23.23397770698457,65.718568305226,300.0,0.0,1.0
UGC06983,10.47,113.0,4.4,0.18744280994901616,-7.824978696877039e-06,373.696752626552,56.232842984704845,429.92959561125684,62.55081933915814,24.2643332084329,67.09219675975635,300.0,0.0,1.0
UGC06983,11.35,110.0,5.2,0.1874227161799526,-1.455216933500536e-05,345.4636563876652,56.22681485398578,401.690471241651,62.61798862946653,25.262112908320606,67.52175092955409,300.0,0.0,1.0
UGC06983,12.19,108.0,5.7,0.1874171327425903,5.229198586850781e-06,314.01694011484824,56.225139822777095,370.24207993762536,61.86975432309393,26.17984825089047,67.18073350626392,300.0,0.0,1.0
UGC06983,13.12,109.0,8.6,0.1874342240880572,1.5001908781328566e-05,284.867324695122,56.23026722641716,341.09759192153916,61.13476343292743,27.161389986718152,66.89693868937945,300.0,0.0,1.0
UGC06983,13.94,108.0,9.8,0.18744408485424077,1.3454348625374646e-05,255.28887374461985,56.23322545627223,311.52209920089206,59.65506600448951,27.998056412194668,65.89854370819157,300.0,0.0,1.0
UGC06983,14.86,108.0,9.8,0.18745793788658965,1.4589487789692934e-05,226.5419448183042,56.237381365976894,282.7793261842811,58.02080058048148,28.90825984210078,64.82361288217756,300.0,0.0,1.0
UGC06983,15.68,109.0,12.3,0.18746955910555552,1.4172218251052014e-05,204.49031887755106,56.240867731666654,260.73118660921773,56.62515518742532,29.696073916134655,63.9395418034297,300.0,0.0,1.0
