galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC3972,0.87,39.6,4.9,-0.0887153367736595,0.20374262948506117,2669.282873563218,-26.614601032097852,2642.6682725311202,48.19,0.0,47.949154289748165,300.0,0.0,1.0
NGC3972,1.74,73.0,5.2,0.0885407508783437,0.1019030163816543,2172.0580459770113,26.562225263503112,2198.6202712405143,61.47667037177599,6.798402162162475,61.85142902115112,300.0,0.0,1.0
NGC3972,2.61,89.4,6.6,0.088595911730419,4.5784385943062333e-05,2131.62030651341,26.5787735191257,2158.1990800325357,74.58906756355115,8.32890142125107,75.05264551556405,300.0,0.0,1.0
NGC3972,3.5,102.0,5.3,0.08862061854127118,4.412938742645589e-05,2046.7755714285715,26.586185562381353,2073.361756990953,84.6387293146583,9.64632828947547,85.18665476157832,300.0,0.0,1.0
NGC3972,4.37,110.0,4.4,0.08867293205207835,-0.0003835117050320566,1843.1584439359272,26.601879615623506,1869.7603235515508,89.74743673219866,10.781939246734547,90.39276859306986,300.0,0.0,1.0
NGC3972,5.24,116.0,4.4,0.0879533081745154,-0.0007459652457829369,1966.729713740458,26.385992452354618,1993.1157061928127,101.51681486335158,11.758511829748619,102.19552974788252,300.0,0.0,1.0
NGC3972,6.11,123.0,4.4,0.08737495252441604,0.00040864892784583245,1953.9404255319146,26.212485757324814,1980.1529112892395,109.26379089158493,12.655365975634787,109.99424661307178,300.0,0.0,1.0
NGC3972,6.98,130.0,3.9,0.08866435730896714,0.0007810214087732234,1623.1970773638966,26.599307192690144,1649.7963845565866,106.4420762668598,13.62582710168367,107.31066472725335,300.0,0.0,1.0
NGC3972,7.85,134.0,6.1,0.08873392977568145,4.29633554972636e-05,1320.352866242038,26.620178932704437,1346.9730451747425,101.80751445743088,14.455739504491973,102.82868473641841,300.0,0.0,1.0
NGC3972,8.72,134.0,4.9,0.08873911354753238,5.958358449336012e-06,1083.0060779816513,26.621734064259712,1109.627812045911,97.17928277158666,15.236191159221674,98.3664298479941,300.0,0.0,1.0
