galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC2841,3.44,285.0,14.4,-0.03367565771547976,0.30521853038539615,24436.085726744186,-10.10269731464393,24425.983029429543,289.9312589218348,0.0,289.8713190732012,300.0,0.0,1.0
NGC2841,3.77,297.0,13.6,0.067046457311701,0.20172399834743232,21708.584694960213,20.1139371935103,21728.698632153722,286.07929722368937,8.70801603234249,286.2117989238381,300.0,0.0,1.0
NGC2841,4.13,303.0,8.47,0.09902197140732176,0.061816380578867264,19560.275278450365,29.706591422196528,19589.98186987256,284.22515177232293,11.076471575988071,284.4408991734024,300.0,0.0,1.0
NGC2841,4.47,306.0,5.93,0.11136809840225682,0.025340382547523466,17889.551454138702,33.41042952067705,17922.96188365938,282.78312361242496,12.220663646358425,283.0470625531334,300.0,0.0,1.0
NGC2841,4.8,307.0,5.93,0.11621623584065734,-0.0004495538872403837,16523.603604166663,34.8648707521972,16558.46847491886,281.6261658653187,12.936436124781297,281.92312547857887,300.0,0.0,1.0
NGC2841,5.13,304.0,8.47,0.11107139283667816,0.0034482449726181974,15397.687660818712,33.321417851003446,15431.009078669716,281.0518416591501,13.074359394465477,281.3557829040939,300.0,0.0,1.0
NGC2841,5.48,308.0,8.47,0.11934566674059811,0.02325109939533765,14410.151021897806,35.803700022179434,14445.954721919985,281.0117926351134,14.007293675851281,281.3606793354777,300.0,0.0,1.0
NGC2841,5.83,313.0,12.7,0.1273471624134145,0.013470964164795068,13500.819794168096,38.20414872402435,13539.02394289212,280.55263213878425,14.924147783410012,280.9493007413634,300.0,0.0,1.0
NGC2841,6.16,314.0,9.32,0.12887080850919655,0.0001934593509642646,12748.520357142857,38.661242552758964,12787.181599695616,280.233626461922,15.432214815929541,280.6582239203494,300.0,0.0,1.0
NGC2841,6.51,315.0,6.78,0.12729640677082588,-0.002629160881794712,12248.964193548389,38.18892203124776,12287.153115579637,282.3840592172299,15.76736764407499,282.8239147993384,300.0,0.0,1.0
NGC2841,6.86,317.0,8.47,0.12703039589194026,0.0028153625933167448,11788.88357142857,38.10911876758208,11826.992690196153,284.37957257862246,16.168752417722683,284.83884892118493,300.0,0.0,1.0
