galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC0024,0.21,17.4,6.51,-0.11029643978824902,2.420711170244093,1649.4409523809525,-33.08893193647471,1616.3520204444778,18.6113567479644,0.0,18.423732637371298,300.0,0.0,1.0
NGC0024,0.32,31.0,8.86,0.1559817889386012,1.2142271139528984,2072.110625,46.79453668158036,2118.90516168158,25.750250484218594,3.8696578321740174,26.039386546885193,300.0,0.0,1.0
NGC0024,0.43,36.1,8.16,0.15683352528138866,0.023157012870904325,2056.1797674418603,47.0500575844166,2103.229825026277,29.734782662733554,4.497946727263356,30.073058121203754,300.0,0.0,1.0
NGC0024,0.54,46.0,8.52,0.1610763317702002,0.0223744401722199,2163.0133333333333,48.32289953106006,2211.3362328643934,34.17641291885384,5.108264455445942,34.55606409513058,300.0,0.0,1.0
NGC0024,0.64,58.0,6.9,0.16184136415943265,0.0039057616869540013,2151.5153124999997,48.55240924782979,2200.0677217478296,37.10754370744579,5.574364709867042,37.523903607149016,300.0,0.0,1.0
NGC0024,0.74,63.4,9.55,0.16185748410759102,0.00021291097042264173,2158.9497297297294,48.5572452322773,2207.5069749620066,39.970273954527755,5.99436080594797,40.41726316157348,300.0,0.0,1.0
NGC0024,0.85,71.9,8.52,0.161887161404487,7.470888015193022e-05,2229.357294117647,48.5661484213461,2277.923442538993,43.5310659184909,6.425046782564636,44.00266953445148,300.0,0.0,1.0
NGC0024,0.96,76.4,6.82,0.16187392006122445,-0.00028764058934793724,2324.794270833333,48.56217601836733,2373.3564468517,47.24195698740686,6.827861230109516,47.73282087806704,300.0,0.0,1.0
NGC0024,1.07,78.1,6.65,0.16182388047483048,-0.00043791435355577946,2394.4542056074765,48.54716414244915,2443.0013697499257,50.61685490031952,7.207320280965776,51.12740425283119,300.0,0.0,1.0
NGC0024,1.17,80.5,6.14,0.16178163367377474,-0.0005387202175829442,2438.182649572649,48.53449010213242,2486.7171396747817,53.410426884644906,7.535605710193105,53.93940167836027,300.0,0.0,1.0
NGC0024,1.28,82.8,5.8,0.16170830793279056,-0.0005709058112947085,2489.8307031249997,48.51249237983717,2538.343195504837,56.45337279560894,7.880100903300133,57.00069552423191,300.0,0.0,1.0
NGC0024,1.38,85.6,6.48,0.1616599166092989,-0.0007143917377150366,2533.6873188405802,48.49797498278967,2582.18529382337,59.131112791828976,8.180904930155938,59.694352375046755,300.0,0.0,1.0
NGC0024,1.48,88.0,7.5,0.16156542958524758,-0.0003657513696332382,2596.2779054054054,48.46962887557427,2644.74753428098,61.98783187045664,8.469654699918404,62.56377826455057,300.0,0.0,1.0
NGC0024,1.59,92.0,8.52,0.1615952703179644,-0.0007573041608786024,2612.362893081761,48.478581095389316,2660.8414741771503,64.44887120811349,8.779575385043916,65.04412305459786,300.0,0.0,1.0
NGC0024,1.7,92.4,8.52,0.16139882266985428,-0.00047995584415916337,2614.196764705883,48.419646800956286,2662.6164115068395,66.66434204280426,9.07267323128226,67.27888152727888,300.0,0.0,1.0
NGC0024,1.8,95.1,9.2,0.1614695481641595,0.0002226798787630102,2568.6113888888885,48.440864449247854,2617.0522533381363,67.9963271066901,9.337748979740574,68.63449610806978,300.0,0.0,1.0
NGC0024,1.91,96.5,8.52,0.16143540936804449,0.0008075245442129564,2515.135340314136,48.43062281041335,2563.5659631245494,69.31023373211202,9.617821456436456,69.97435951523879,300.0,0.0,1.0
NGC0024,2.02,101.0,8.86,0.16164720356388634,0.0005316486632972461,2424.377475247525,48.494161069165905,2472.871636316691,69.98030079958217,9.897383763384903,70.67673383341732,300.0,0.0,1.0
NGC0024,2.13,99.9,9.55,0.16155237207396986,0.0002473593283986997,2335.423521126761,48.46571162219096,2383.889232748952,70.52979583126553,10.160313270527968,71.25787020221182,300.0,0.0,1.0
NGC0024,2.23,103.0,8.18,0.1616779683506447,0.0006912785968766766,2249.5254708520183,48.503390505193416,2298.0288613572116,70.82684378115405,10.400123115933836,71.5863419992011,300.0,0.0,1.0
NGC0024,2.34,104.0,8.52,0.1616856822117467,0.0004162252879121864,2176.6304273504275,48.50570466352401,2225.1361320139513,71.36746597715236,10.653795047430103,72.15828815120717,300.0,0.0,1.0
NGC0024,2.44,107.0,9.2,0.16175876831125555,0.00034562323139253337,2106.5405327868853,48.52763049337666,2155.068163280262,71.6935066794755,10.88151728408493,72.51459383051001,300.0,0.0,1.0
NGC0024,2.54,107.0,9.55,0.1617548068580252,-0.00015438115146704234,2029.9157874015748,48.526442057407564,2078.442229458982,71.80519549447658,11.102124248350638,72.65840118545009,300.0,0.0,1.0
NGC0024,2.65,106.0,11.2,0.16172393817044506,-2.436125911187137e-05,1951.7920377358494,48.51718145113352,2000.3092191869828,71.91834884089039,11.338894604215342,72.80672654944394,300.0,0.0,1.0
NGC0024,2.76,107.0,11.2,0.1617494473810206,0.00022706586526165988,1875.7727898550725,48.52483421430618,1924.2976240693786,71.95229600228195,11.572749994339507,72.87702959390897,300.0,0.0,1.0
NGC0024,7.07,104.0,3.11,0.16191142006962478,1.4838846095613367e-05,483.5398161244696,48.57342602088743,532.113242145357,58.469021712356366,18.531436047097756,61.33547604745295,300.0,0.0,1.0
NGC0024,8.49,106.0,2.55,0.16192185164543232,4.502142848229751e-06,334.50573616018846,48.5765554936297,383.0822916538182,53.29121597411716,20.30800226858654,57.029541959767805,300.0,0.0,1.0
NGC0024,9.91,109.0,4.95,0.16192420615531375,9.726056367093117e-07,239.02928355196772,48.577261846594126,287.6065453985618,48.670116087800736,21.94084467151955,53.3870851882714,300.0,0.0,1.0
NGC0024,11.27,110.0,2.83,0.16192463601120488,3.160705081852799e-07,179.6870363797693,48.57739080336147,228.26442718313075,45.00080999271013,23.398016889340937,50.72021386344781,300.0,0.0,1.0
