galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
UGC06930,1.74,54.7,8.3,0.06876236184281836,0.04139214707066935,1591.3013793103448,20.62870855284551,1611.9300878631902,52.62,5.991156222462505,52.959969343665136,300.0,0.0,1.0
UGC06930,3.5,85.4,7.0,0.14161254068719642,0.020585623866367395,1034.702885714286,42.48376220615893,1077.1866479204448,60.17856844425597,12.19398079880218,61.401573821210455,300.0,0.0,1.0
UGC06930,5.24,93.8,6.2,0.1416395775480026,-5.068042368681913e-06,810.3678816793893,42.49187326440078,852.85975494379,65.16385270991886,14.921709550365202,66.85046832973917,300.0,0.0,1.0
UGC06930,6.98,98.7,5.2,0.1415949038997534,-1.4920332442595885e-05,703.6030085959885,42.478471169926024,746.0814797659145,70.07959046683992,17.21916748179434,72.16404041325627,300.0,0.0,1.0
UGC06930,8.72,103.0,5.2,0.14158765479110239,4.218447544605819e-06,616.8213990825686,42.47629643733072,659.2976955198993,73.33950231628245,19.245604821192913,75.82266089325488,300.0,0.0,1.0
UGC06930,10.47,107.0,5.2,0.14160979445559657,1.5958982301028657e-05,544.3491881566379,42.48293833667897,586.8321264933169,75.49394677720856,21.090195930456144,78.3845161009815,300.0,0.0,1.0
UGC06930,12.19,109.0,5.2,0.14164283569608635,1.7631657749143936e-05,468.509835931091,42.492850708825905,511.00268663991693,75.57205105063643,22.75934643482953,78.92479173327344,300.0,0.0,1.0
UGC06930,13.94,108.0,7.4,0.14167088078014956,2.117664672659364e-05,385.5026757532281,42.50126423404487,428.003939987273,73.30693896214737,24.340657826414336,77.24231303775532,300.0,0.0,1.0
UGC06930,15.68,108.0,7.4,0.14171663946981033,1.4163130913638633e-05,292.5476084183674,42.514991840943104,335.0626002593105,67.72847628582826,25.819277140655736,72.48297435995565,300.0,0.0,1.0
UGC06930,16.61,108.0,7.4,0.14172377926626928,7.677200493487844e-06,257.15173991571345,42.51713377988079,299.66887369559424,65.35510997619085,26.574604269561945,70.55139964652594,300.0,0.0,1.0
