galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC6674,2.5,206.0,75.0,-0.046325738681105816,0.03807212130356818,17807.61316,-13.897721604331744,17793.71543839567,210.99533857410216,0.0,210.91298821075284,300.0,0.0,1.0
NGC6674,7.49,285.0,8.0,0.1436541466236994,0.019081956053380287,7676.3208811749,43.09624398710982,7719.41712516201,239.78249185459725,17.966381590722506,240.45464076923832,300.0,0.0,1.0
NGC6674,12.54,291.0,7.0,0.14296457994519038,-1.5599931902929645e-05,4840.945079744816,42.889373983557114,4883.834453728374,246.38476271880126,23.191221394178577,247.47380477487673,300.0,0.0,1.0
NGC6674,17.45,274.0,5.0,0.14346537530453288,0.0003523255013136266,3056.5470830945565,43.03961259135986,3099.5866956859163,230.94749749672545,27.405131631123933,232.56781342163245,300.0,0.0,1.0
NGC6674,22.47,266.0,4.0,0.14651886179171797,0.00038720396984889133,2046.1612016021363,43.95565853751539,2090.1168601396516,214.4230449368724,31.427434628648435,216.713926288409,300.0,0.0,1.0
NGC6674,27.48,255.0,2.0,0.14735344792393876,0.00016646029008602313,1459.7883915574964,44.20603437718163,1503.994425934678,200.287256209675,34.85372038513179,203.29723762187461,300.0,0.0,1.0
NGC6674,32.5,250.0,2.0,0.14818845602344552,0.00010502989912350089,1058.8029784615383,44.45653680703366,1103.259515268572,185.50228246574216,38.01101743216819,189.35663243263645,300.0,0.0,1.0
NGC6674,37.51,242.0,2.0,0.1484081227184185,3.2894834349608826e-05,796.4537696614237,44.52243681552555,840.9762064769493,172.84380492224764,40.86608135055725,177.60917066680528,300.0,0.0,1.0
NGC6674,42.42,237.0,2.0,0.14851694108495267,1.7615933457112293e-05,626.1500518623291,44.5550823254858,670.7051341878149,162.976333251181,43.47443607739044,168.67516649538874,300.0,0.0,1.0
NGC6674,47.44,235.0,2.0,0.14858203746636783,9.840352924462767e-06,500.4054426644182,44.57461123991035,544.9800539043285,154.0754172475285,45.98499273916814,160.79133607636123,300.0,0.0,1.0
NGC6674,52.45,236.0,2.0,0.14861570230356777,4.667019847524531e-06,404.21407244995225,44.584710691070335,448.79878314102257,145.60572825270302,48.357709579204005,153.42586540654295,300.0,0.0,1.0
NGC6674,57.47,242.0,2.0,0.14862880658429956,1.7287558546543597e-06,340.1603862884984,44.58864197528987,384.74902826378826,139.81780072651694,50.621233235865645,148.6994507532557,300.0,0.0,1.0
NGC6674,62.48,246.0,2.0,0.14863305934039972,5.297564977229524e-07,289.2087339948784,44.58991780211991,333.79865179699834,134.42381373848906,52.78236508793872,144.41516459249166,300.0,0.0,1.0
NGC6674,67.4,242.0,4.0,0.14863412398787934,2.124259375659021e-07,245.94034569732938,44.5902371963638,290.5305828936932,128.74928854172362,54.82136433029481,139.93484657880938,300.0,0.0,1.0
NGC6674,72.41,242.0,5.0,0.14863516800958185,2.0838756537055996e-07,209.66510979146528,44.590550402874555,254.25566019433984,123.21465253775624,56.822546182586244,135.68585908145383,300.0,0.0,1.0
