galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
UGC06446,0.58,31.3,6.3,0.23132308440628996,0.004662082431361794,785.9008620689657,69.39692532188698,855.2977873908527,21.35,6.344305847505654,22.27268992929894,300.0,0.0,1.0
UGC06446,1.16,54.8,5.8,0.2340270922164798,0.002417176940922916,749.6311206896552,70.20812766494394,819.8392483545991,29.4885079310568,9.024490461590338,30.83850722864735,300.0,0.0,1.0
UGC06446,1.74,61.1,4.1,0.23412700965776054,9.486608435929633e-05,567.1450574712644,70.23810289732816,637.3831603685926,31.413888648175988,11.055057622706043,33.30235275534375,300.0,0.0,1.0
UGC06446,2.33,63.9,4.1,0.23413652408210486,-8.30113652125486e-06,458.1024034334764,70.24095722463146,528.3433606581078,32.670760627815206,12.793022720740838,35.086180047611215,300.0,0.0,1.0
UGC06446,2.91,67.2,4.1,0.23411778173340342,-6.622257278349197e-06,414.4506529209622,70.23533452002103,484.68598744098324,34.72825074777018,14.296322025376359,37.55577483494731,300.0,0.0,1.0
UGC06446,3.49,70.4,3.6,0.23412884226366198,7.90395897228291e-05,374.59971346704873,70.23865267909859,444.83836614614734,36.15733673820571,15.656720533050786,39.40159765606027,300.0,0.0,1.0
UGC06446,4.07,73.7,3.6,0.2342094676574819,9.229003669058988e-05,311.5524815724815,70.26284029724457,381.81532186972606,35.609248798591636,16.910640437599795,39.42065905093147,300.0,0.0,1.0
UGC06446,4.65,78.0,4.1,0.23423589870622305,2.2385962250653924e-05,287.0720430107526,70.27076961186691,357.34281262261953,36.53607805991223,18.076478603289445,40.76326874399526,300.0,0.0,1.0
UGC06446,5.23,80.8,4.1,0.23423543537369265,-1.7016597281760415e-05,274.23346080305924,70.2706306121078,344.50409141516707,37.871374413929054,19.170691122161553,42.44710117430075,300.0,0.0,1.0
UGC06446,5.81,80.5,3.6,0.23421615945337623,-3.77579821587426e-05,256.73158347676423,70.26484783601288,326.9964313127771,38.62137361617269,20.204919349683998,43.58726036271648,300.0,0.0,1.0
UGC06446,6.4,81.3,3.6,0.23419116728189382,-4.1114612292530994e-05,249.54765625,70.25735018456814,319.8050064345681,39.96379611598478,21.204882484494842,45.24104376759267,300.0,0.0,1.0
UGC06446,6.98,82.1,4.6,0.23416803066800318,-4.901454192660082e-05,242.1058022922636,70.25040920040095,312.35621149266456,41.10837505910444,22.143799498252296,46.69310823043159,300.0,0.0,1.0
UGC06446,7.62,82.8,4.6,0.23413021805068623,4.853006516009062e-06,236.95261154855643,70.23906541520587,307.1916769637623,42.492103972385266,23.134858514023136,48.381820743579596,300.0,0.0,1.0
UGC06446,8.28,84.9,5.5,0.23417693694483013,8.009565651714845e-05,215.3345048309179,70.25308108344905,285.58758591436697,42.225225872693684,24.118364608135398,48.62782342826952,300.0,0.0,1.0
UGC06446,8.9,84.3,5.5,0.23423201830313822,3.992340509700876e-05,177.0061235955056,70.26960549094147,247.2757290864471,39.69073569486965,25.0079885010646,46.91219445804448,300.0,0.0,1.0
UGC06446,9.52,83.2,7.0,0.23422644196715042,-3.131440029721655e-05,163.45795168067227,70.26793259014512,233.7258842708174,39.44768307518199,25.864081624101434,47.170652086421086,300.0,0.0,1.0
UGC06446,10.22,80.1,10.8,0.23418688164194684,-5.651475029082895e-05,152.8092759295499,70.25606449258406,223.06534042213394,39.51848681313595,26.7958388395327,47.74649494061537,300.0,0.0,1.0
