galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC3109,0.26,6.1,1.6,0.27901906124200687,0.0005691752514206906,33.57076923076922,83.70571837260206,117.2764876033713,2.9543865691544156,4.665135236718925,5.521945923030806,300.0,0.0,1.0
NGC3109,0.52,11.2,0.7,0.27916704680737625,-0.0021533368989664625,51.66788461538463,83.75011404221287,135.4179986575975,5.183367631183419,6.599246873844825,8.391505186910791,300.0,0.0,1.0
NGC3109,0.77,14.9,1.5,0.2779742625464839,-0.002675235548439514,90.28688311688312,83.39227876394517,173.6791618808283,8.337919404743607,8.013242455350879,11.564296547920145,300.0,0.0,1.0
NGC3109,1.03,19.1,2.2,0.27784543306817266,0.00026723109042881,113.16475728155339,83.3536299204518,196.5183872020052,10.796281767349349,9.265756246419683,14.227225267706467,300.0,0.0,1.0
NGC3109,1.29,24.3,0.9,0.27811322271350686,0.001592256956134186,139.9731007751938,83.43396681405206,223.40706758924586,13.437458837146258,10.374479128617839,16.976310470479948,300.0,0.0,1.0
NGC3109,1.55,29.8,1.9,0.27867340668536245,0.0014535093163904333,153.91096774193548,83.60202200560873,237.51298974754422,15.445452405157967,11.383458793736354,19.187108539555762,300.0,0.0,1.0
NGC3109,1.81,34.3,1.6,0.2788690475580299,0.0006288910982307216,163.17486187845302,83.66071426740896,246.83557614586198,17.185648082047997,12.30552285861963,21.136991101479182,300.0,0.0,1.0
NGC3109,2.06,38.2,3.5,0.2789965650930097,0.000646023052955802,168.06723300970873,83.6989695279029,251.76620253761163,18.606947627163354,13.130874960469313,22.773633377822694,300.0,0.0,1.0
NGC3109,2.32,42.5,5.6,0.27920129275446326,0.00022889942584447542,162.39383620689657,83.76038782633898,246.15422403323555,19.41014425500233,13.940017925279237,23.89723414450104,300.0,0.0,1.0
NGC3109,2.58,42.3,3.0,0.27911559279444875,0.00022350467764398196,153.8862403100775,83.73467783833462,237.62091814841213,19.925523832511907,14.698145081026494,24.760088223245557,300.0,0.0,1.0
NGC3109,2.84,47.3,4.4,0.2793175151868382,0.00041934695190970483,146.12295774647887,83.79525455605145,229.91821230253032,20.371283710164168,15.426552529297856,25.553233121058987,300.0,0.0,1.0
NGC3109,3.1,49.3,4.0,0.27933365320944176,-4.35757611361165e-06,142.35461290322579,83.80009596283253,226.15470886605831,21.007124981777014,16.117701371001413,26.477907724833184,300.0,0.0,1.0
NGC3109,3.35,50.6,3.5,0.2793165958120913,2.181528446854042e-05,141.93101492537312,83.79497874362738,225.7259936690005,21.805249367984764,16.75449727061817,27.498765041200517,300.0,0.0,1.0
NGC3109,3.61,53.0,3.5,0.27934661591994764,0.00015959747638150112,138.69243767313017,83.80398477598429,222.49642244911445,22.375873167320194,17.393458110488073,28.340996542840603,300.0,0.0,1.0
NGC3109,3.87,54.7,3.3,0.2793995864998096,0.00014511715621612353,125.6149354005168,83.81987594994288,209.43481135045968,22.048351412293847,18.01063352373478,28.46950508748403,300.0,0.0,1.0
NGC3109,4.13,55.2,3.1,0.2794220768411801,8.979404642506239e-05,113.8309927360775,83.82662305235402,197.65761578843154,21.682296926294505,18.60655672622482,28.571418466821388,300.0,0.0,1.0
NGC3109,4.38,57.5,2.6,0.2794453168752532,6.16817783883894e-05,108.97518264840183,83.83359506257597,192.80877771097778,21.847455229385414,19.162232290995814,29.060324264778647,300.0,0.0,1.0
NGC3109,4.64,59.1,2.4,0.2794528964696568,3.288647350718765e-05,105.9073275862069,83.83586894089704,189.74319652710395,22.16776939613005,19.723043170001993,29.67167726782162,300.0,0.0,1.0
NGC3109,4.9,61.2,1.9,0.2794624178414769,2.6786429069836082e-05,103.70524489795918,83.83872535244308,187.54397025040225,22.542309109760694,20.268442323646163,30.31444299714199,300.0,0.0,1.0
NGC3109,5.16,62.7,1.9,0.2794668254127731,1.3650765402606346e-05,101.45895348837209,83.84004762383194,185.29900111220402,22.8807386244413,20.799390513641807,30.9215595618813,300.0,0.0,1.0
NGC3109,5.42,64.4,2.9,0.2794695162394863,1.642807765300791e-05,100.68164206642068,83.84085487184589,184.52249693826656,23.360104879901545,21.317069062265684,31.624546374697687,300.0,0.0,1.0
NGC3109,5.67,66.6,3.2,0.2794750844954719,7.488208608519287e-06,100.21342151675485,83.84252534864157,184.05594686539644,23.837157968180687,21.8033740216233,32.304755357792104,300.0,0.0,1.0
NGC3109,5.93,66.3,3.4,0.27947303361564374,7.239968330963187e-06,95.92824620573354,83.84191008469313,179.77015629042666,23.850670850103985,22.297590156836012,32.65022246175713,300.0,0.0,1.0
NGC3109,6.19,66.2,3.2,0.279478849279004,3.0106496812454253e-05,88.92526655896607,83.84365478370121,172.76892134266728,23.461615460151076,22.7814008153825,32.70228773512811,300.0,0.0,1.0
NGC3109,6.45,67.3,3.0,0.27948868899398627,3.784505762404448e-05,83.10271317829458,83.84660669819588,166.94931987649045,23.151943762889545,23.255335155687682,32.81498305962329,300.0,0.0,1.0
