galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC0891,0.92,234.0,12.0,-0.13024704894646774,-0.0005973867672349635,86727.61967391304,-39.07411468394032,86688.5455592291,282.470193294797,0.0,282.40655430512015,300.0,0.0,1.0
NGC0891,2.32,192.0,12.0,-0.1310833904205967,-0.00023688655852259488,48963.934870689656,-39.325017126179006,48924.609853563474,337.04054489037367,0.0,336.905171910832,300.0,0.0,1.0
NGC0891,3.24,212.0,6.3,-0.13108337792825595,3.1009389274416765e-07,40399.826728395055,-39.32501337847678,40360.50171501658,361.794746506911,0.0,361.6186189297417,300.0,0.0,1.0
NGC0891,4.17,223.0,4.41,-0.13108281078435996,1.968284989814495e-06,27970.09083932854,-39.32484323530799,27930.765996093232,341.5190753091253,0.0,341.2789096966128,300.0,0.0,1.0
NGC0891,5.1,222.0,4.01,-0.1310797169181749,1.2437076083532395e-05,20098.842470588235,-39.323915075452476,20059.518555512783,320.16260962204814,0.0,319.84925298195583,300.0,0.0,1.0
NGC0891,6.03,224.0,3.85,-0.13105967782284458,3.886675510796078e-05,15317.556567164182,-39.31790334685338,15278.238663817328,303.9158865541583,0.0,303.52558235314945,300.0,0.0,1.0
NGC0891,6.96,224.0,3.23,-0.1310074247536741,0.0002017202817442415,12295.86408045977,-39.302227426102235,12256.561853033669,292.53925206713717,0.0,292.07134487503964,300.0,0.0,1.0
NGC0891,7.89,226.0,3.4,-0.1306844780988003,0.0004336275782197141,9903.135931558934,-39.20534342964009,9863.930588129295,279.5277132951221,0.0,278.97385601582835,300.0,0.0,1.0
NGC0891,8.8,226.0,3.21,-0.13021296778444935,0.002168133165489486,8435.428011363636,-39.063890335334804,8396.3641210283,272.4550724431461,0.0,271.82347997376723,300.0,0.0,1.0
NGC0891,9.73,227.0,2.75,-0.12662838820547007,0.00709268191024659,6909.427420349434,-37.98851646164102,6871.4389038877935,259.2850338912757,0.0,258.5712678060504,300.0,0.0,1.0
NGC0891,10.64,227.0,2.65,-0.11729057206507469,0.009683760761346888,5853.216597744361,-35.18717161952241,5818.029426124838,249.55605502571962,0.0,248.80480922596388,300.0,0.0,1.0
NGC0891,11.58,224.0,2.35,-0.10874865656504994,0.015479434113211218,5062.396269430053,-32.62459696951498,5029.771672460538,242.12093837584558,0.0,241.3395035361866,300.0,0.0,1.0
NGC0891,12.52,220.0,2.43,-0.08818923593223761,0.020046459898699784,4302.124544728435,-26.456770779671285,4275.667773948763,232.08317323752706,0.0,231.36845188970452,300.0,0.0,1.0
NGC0891,13.46,218.0,2.3,-0.07106131195549432,0.032279350021720665,3823.238818722139,-21.3183935866483,3801.920425135491,226.8497178750725,0.0,226.2163763354097,300.0,0.0,1.0
NGC0891,14.4,217.0,2.77,-0.027504057891402787,0.053224896036458066,3362.651868055556,-8.251217367420836,3354.400650688135,220.0504189952839,0.0,219.7802752066462,300.0,0.0,1.0
NGC0891,15.33,216.0,4.43,0.028332228499669147,0.03273184743177192,2956.032230919765,8.499668549900743,2964.531899469666,212.87548966473335,11.414898986411504,213.18131723692386,300.0,0.0,1.0
NGC0891,16.27,210.0,4.47,0.03315541714729048,0.023373355292645927,2618.893786109404,9.946625144187143,2628.8404112535914,206.4204493261266,12.721304614540319,206.81207288525476,300.0,0.0,1.0
NGC0891,17.11,208.0,4.35,0.06648240727154209,0.039674988243156684,2344.4544769140853,19.944722181462627,2364.399199095548,200.283838838784,18.473066787212826,201.13396107202985,300.0,0.0,1.0
