galaxy,gamma_topo,n_points,n_segments,mean_Dw_i,mean_sigma_i,mean_beta_i,mean_info_source_i,mean_v_struct_kms,rmse_vis_only_kms,rmse_topo_kms,mae_vis_only_kms,mae_topo_kms,reduced_chi2_vis_only,reduced_chi2_topo,rmse_improvement_kms,mae_improvement_kms
UGC05721,1e-06,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.00029854722161501516,37.70865004362226,37.70865004264617,34.50147014985871,34.501470148419166,71.9269365503235,71.92693654672743,9.760867669683648e-10,1.4395453717952478e-09
UGC05721,0.0001,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.0029854722161501515,37.70865004362226,37.70864994601304,34.50147014985871,34.50147000590327,71.9269365503235,71.92693619071702,9.760921670931566e-08,1.439554395687992e-07
UGC05721,0.01,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.029854722161501514,37.70865004362226,37.70864028270556,34.50147014985871,34.50145575431907,71.9269365503235,71.92690058969217,9.760916697132416e-06,1.4395539643885513e-05
UGC05721,1.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.2985472216150152,37.70865004362226,37.707674002052265,34.50147014985871,34.50003064332027,71.9269365503235,71.92334066308057,0.000976041569991537,0.0014395065384391614
UGC05721,100.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,2.9854722161501512,37.70865004362226,37.61154191440788,34.50147014985871,34.35798807810612,71.9269365503235,71.56909358186537,0.0971081292143765,0.14348207175259375
UGC05721,10000.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,29.854722161501513,37.70865004362226,31.12456527368708,34.50147014985871,28.355600462027148,71.9269365503235,47.626617318902696,6.584084769935178,6.1458696878315635
UGC05721,1000000.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,298.5472216150151,37.70865004362226,269.29244926742695,34.50147014985871,244.60036704586386,71.9269365503235,3083.0326354148506,-231.5837992238047,-210.09889689600516
