galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC4010,1,0.87,3.5,2.185,2.63,0.35,2.046092605687848,68.99372899137225,60.825,6.0249999999999995,4,10.47,0.87,2.4877760922159533,0.4019654353657139,0.0,1.0,0.04609260568784812,0.04609260568784812,0.12122355295904055,100.0,2.539125260310114,2.355416883224199,69.03392375367851
NGC4010,2,4.37,6.98,5.675000000000001,2.6100000000000003,0.35,2.0143245798426883,101.36973526596431,110.075,5.550000000000001,4,10.47,0.87,2.4877760922159533,0.4019654353657139,0.03176802584515981,0.9240106003236765,0.04609260568784812,0.04259005625211105,0.23238359977705042,100.0,0.7215621487769617,2.0235773260019636,101.38993092554111
NGC4010,3,7.85,10.47,9.16,2.620000000000001,0.35,2.0080524301562024,101.06352102974711,125.5,4.8,4,10.47,0.87,2.4877760922159533,0.4019654353657139,0.006272149686485928,0.9845174030285075,0.014324579842688312,0.014102798146198005,0.2693329309200892,100.0,0.32099517901080404,1.7147349182130063,101.07806685315006
