galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4088,1.74,84.9,137.12,11.3,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1632603252983253,0.036533128614173016,0.4482153891180077,0.12640735408925513,0.42092604874546985,0.42092604874546985,1338497201.579239,32.213424,1,137.12,0.6150765606595995,0.2589017463543985
NGC4088,3.5,136.0,180.27,9.9,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1632603252983253,0.036533128614173016,0.4482153891180077,0.12640735408925513,0.42092604874546985,0.42092604874546985,1338497201.579239,32.213424,1,180.27,0.32551470588235304,0.1370176189556026
NGC4088,5.24,162.0,241.53337243536348,8.0,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.158647821255216,0.03759894086811661,0.45475347485346723,0.13240360598358455,0.4309095605250949,0.4309095605250949,1378043034.694459,38.674876648493544,1,241.53337243536348,0.4909467434281696,0.21155364545185906
NGC4088,6.98,179.0,266.0199325238618,6.5,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1495276428063406,0.03970634237023236,0.4676810534667623,0.14425983132009956,0.4506496860893535,0.4506496860893535,1456235931.9904623,51.45093074892395,1,266.0199325238618,0.4861448744349823,0.21908103505807294
NGC4088,8.72,182.0,247.18580076533524,6.1,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1404074643574655,0.0418137438723481,0.4806086320800574,0.15611605665661457,0.4703898116536121,0.4703898116536121,1534428829.2864656,64.22698484935437,2,247.18580076533524,0.35816374046887495,0.16847657442030728
NGC4088,10.47,179.0,235.3753226232521,7.0,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1312348710899185,0.043933256877349565,0.49361050712216453,0.16804042121920149,0.49024338621536645,0.49024338621536645,1613071111.0496871,77.07646454806311,2,235.3753226232521,0.3149459364427491,0.1544001623564629
NGC4088,12.19,174.0,225.54851761871547,6.2,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1203908870665376,0.045976208478592046,0.5050886675751904,0.178546261569065,0.506002931227963,0.506002931227963,1560444289.2819932,91.52324663999998,2,225.54851761871547,0.2962558483834222,0.14990632767543863
NGC4088,13.94,171.0,206.5361714083032,7.2,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.107497233774879,0.04801386442960725,0.5154435143851711,0.18800006050910734,0.5182181982616085,0.5182181982616085,1374712544.619394,108.07128863999999,2,206.5361714083032,0.20781386788481407,0.1076929281890443
NGC4088,15.68,168.0,192.1140338444852,6.1,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.09467725850203,0.05003987663233094,0.5257391906419518,0.19739983774092087,0.5303636637693476,0.5303636637693476,1190042124.21201,124.5247704,3,192.1140338444852,0.1435359157409833,0.07612623415487627
NGC4088,17.42,165.0,181.09665319933444,5.6,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.0818572832291813,0.05206588883505463,0.5360348668987326,0.2067996149727344,0.5425091292770867,0.5425091292770867,1005371703.8046254,140.97825216,3,181.09665319933444,0.09755547393536025,0.05292473522088582
NGC4088,19.28,171.0,170.92076205072337,8.6,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.073310633047282,0.05341656363687042,0.5428986510699197,0.21306613312727674,0.550606106282246,0.550606106282246,882258090.199703,151.94724,3,170.92076205072337,0.0004633798203311785,0.00025513975860231696
NGC4088,21.48,174.0,160.49922741247073,7.6,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.073310633047282,0.05341656363687042,0.5428986510699197,0.21306613312727674,0.550606106282246,0.550606106282246,882258090.199703,151.94724,3,160.49922741247073,0.07759064705476591,0.042721884058744684
