galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC07089,0.87,20.9,19.68121185293223,4.7,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4183837626670943,0.09966522139637402,0.5641900035711357,0.1838686133075696,0.5109314882722726,0.5109314882722726,12915382.662322914,52.8107945,1,19.68121185293223,0.05831522234774017,0.02979508334305938
UGC07089,1.74,36.4,34.07028323921009,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4183837626670943,0.09966522139637402,0.5641900035711357,0.1838686133075696,0.5109314882722726,0.5109314882722726,12915382.662322914,52.8107945,1,34.07028323921009,0.06400320771400844,0.03270125417151774
UGC07089,2.61,43.4,44.03643264389158,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4054501079820687,0.09672220101258604,0.5558600031077059,0.1828475989561069,0.509512898191138,0.509512898191138,15562652.184317932,60.15271005343511,1,44.03643264389158,0.014664346633446568,0.007471673753286818
UGC07089,3.5,51.2,48.7767905873275,4.7,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3783655134651913,0.09055917009124181,0.5384160021372293,0.18070947478480853,0.5065422036682914,0.5065422036682914,21106346.006848678,75.52754497709923,1,48.7767905873275,0.04732830884125988,0.02397378585634526
UGC07089,4.37,59.7,52.13794971035973,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3518895615217272,0.08453463424678172,0.5213640011885612,0.17861939834769663,0.5036382663257335,0.5036382663257335,26525462.440109074,90.5568779923664,2,52.13794971035973,0.1266675090392006,0.06379460465230216
UGC07089,5.24,64.5,53.93761303580276,4.4,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.325413609578263,0.07851009840232162,0.5043120002398931,0.17652932191058474,0.5007343289831756,0.5007343289831756,31944578.87336947,105.58621100763355,2,53.93761303580276,0.16375793742941452,0.08199922091438674
UGC07089,6.11,67.9,54.11803119109194,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3051935395787924,0.07133873311373952,0.4784914475508939,0.1732348170351694,0.495943063380069,0.495943063380069,33271949.88378492,122.40896199999997,2,54.11803119109194,0.20297450381307905,0.10066379720910792
UGC07089,6.55,72.8,54.11797945230401,7.3,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.296038153818103,0.06751552610626738,0.4639318120468836,0.17136246147867681,0.49319682936042336,0.49319682936042336,33242855.546114594,131.22400999999996,2,54.11797945230401,0.25662116136945035,0.12656474313420246
UGC07089,6.98,70.3,54.096145888593576,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.2870908450065195,0.06377921016714688,0.4497030773497826,0.16953265945755905,0.4905130097503152,0.4905130097503152,33214422.443391316,139.838716,3,54.096145888593576,0.23049579105841284,0.11306118420684187
UGC07089,7.85,73.7,53.82706010920529,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.268988150434247,0.056219687220554246,0.42091470714867135,0.16583050187994872,0.48508295612056135,0.48508295612056135,33156895.002997715,157.26846999999998,3,53.82706010920529,0.26964640286017244,0.13080087420668823
UGC07089,8.72,77.6,53.22826692651189,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.264410457553902,0.05430808371681817,0.4136348893966662,0.1648943241017024,0.48370983911073856,0.48370983911073856,33142347.834162552,161.675994,3,53.22826692651189,0.3140687251738158,0.1519181325235412
UGC07089,9.16,79.1,52.60427739262274,7.3,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.264410457553902,0.05430808371681817,0.4136348893966662,0.1648943241017024,0.48370983911073856,0.48370983911073856,33142347.834162552,161.675994,3,52.60427739262274,0.3349648875774621,0.16202581187784082
