galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
ESO563-G021,13.44,310.0,277.98028779033956,20.4,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.105835546563415,0.017054566525259673,0.45662719634106247,0.11376642838621592,0.43869476575744376,0.43869476575744376,6012752652.003864,36.60632280376498,3,277.98028779033956,0.1032893942247111,0.0453125166046379
ESO563-G021,15.18,310.0,282.2671334038024,16.1,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.1020254078916008,0.01825942431610473,0.4743845324273098,0.12510150297514416,0.4637938498943962,0.4637938498943962,6031814328.508024,43.165683585282395,3,282.2671334038024,0.08946085998773418,0.04149139666857478
ESO563-G021,16.83,314.0,283.7363587910439,13.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.098412345357984,0.019401961876388832,0.49122338561254436,0.1358502806025761,0.4875947055415062,0.4875947055415062,6049890056.227487,49.38576708499716,3,283.7363587910439,0.09638102295845884,0.04699487650921889
ESO563-G021,18.56,317.0,277.4176075882712,12.7,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0947618238946113,0.020098490692449664,0.5012265004313124,0.1427730325204837,0.5022120554343156,0.5022120554343156,5966976173.275147,55.21600000000002,3,277.4176075882712,0.12486559120419177,0.06270900521167815
ESO563-G021,20.3,319.0,274.1903712751416,10.4,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.091227124942303,0.020300539473850927,0.5036795012939372,0.1454137499810365,0.5066361663029466,0.5066361663029466,5782305830.596241,60.39250000000003,3,274.1903712751416,0.1404690555638194,0.07116670379504905
ESO563-G021,21.94,318.0,275.0623645648383,10.8,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0878955696079435,0.020490976256321083,0.5059915250954917,0.14790270207029318,0.5108060179262541,0.5108060179262541,5608248726.002329,65.27150000000003,3,275.0623645648383,0.13502401080239534,0.06897107728240309
ESO563-G021,23.68,317.0,274.2245512349323,9.3,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0843608706556354,0.020693025037722343,0.5084445259581165,0.15054341953084596,0.5152301287948853,0.5152301287948853,5423578383.323423,70.44800000000002,4,274.2245512349323,0.13493832418002435,0.06952429014663992
ESO563-G021,25.41,317.0,265.4585180400132,7.23,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0808464860651217,0.020893912619230494,0.5108834291146344,0.15316896045426914,0.519628813738984,0.519628813738984,5239969364.453016,75.59475000000002,4,265.4585180400132,0.16259142574128332,0.08448718968207315
ESO563-G021,27.06,312.0,257.17034238029856,8.39,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0774946163689676,0.021085510601593763,0.5132095506222958,0.15567308908065544,0.5238240912868238,0.5238240912868238,5064850936.050606,80.50350000000002,4,257.17034238029856,0.17573608211442768,0.09205479351989673
ESO563-G021,28.8,312.0,247.63895028851982,8.37,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.073892769116589,0.021219245335156327,0.5148181411856295,0.15747947281055724,0.526793502864515,0.526793502864515,4842376318.51744,85.68000000000002,4,247.63895028851982,0.20628541574192363,0.10866981674855071
ESO563-G021,30.53,311.0,238.15547211853016,11.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0702448597454763,0.021284290039927763,0.5155779296090743,0.1584459363155595,0.5282995099082388,0.5282995099082388,4583593281.83339,90.82675000000002,4,238.15547211853016,0.23422677775392234,0.12374189189478314
ESO563-G021,32.18,310.0,230.78446091537447,14.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0667656398250513,0.021346326897079708,0.5163025833077354,0.15936770786657323,0.5297358750077442,0.5297358750077442,4336777090.77635,95.73550000000002,4,230.78446091537447,0.25553399704717916,0.13536552552001377
ESO563-G021,33.91,313.0,224.30081163473304,15.9,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0631177304539388,0.021411371601851144,0.5170623717311802,0.16033417137157546,0.5312418820514679,0.5312418820514679,4077994054.092302,100.88225000000001,5,224.30081163473304,0.2833839883874344,0.15054544333419198
ESO563-G021,35.65,320.0,217.71449767987434,8.83,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0594487349014905,0.021476792287575014,0.5178265519952228,0.1613062213708263,0.5327565943382191,0.5327565943382191,3817715161.704877,106.05875000000002,5,217.71449767987434,0.3196421947503927,0.17029148708201297
ESO563-G021,37.3,321.0,212.31512287164097,7.88,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.055969514981065,0.02153882914472696,0.5185512056938839,0.16222799292184,0.5341929594377245,0.5341929594377245,3570898970.6478357,110.96750000000002,5,212.31512287164097,0.3385821717394362,0.18086821233434133
ESO563-G021,39.03,320.0,206.59717931278735,8.0,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,0.02157116350663646,0.5189289039853073,0.16270843142721686,0.5349416103380727,0.5349416103380727,3442255380.1575,113.52600000000001,5,206.59717931278735,0.35438381464753954,0.1895746484853039
ESO563-G021,40.76,315.0,201.30546962266078,9.82,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,0.02157116350663646,0.5189289039853073,0.16270843142721686,0.5349416103380727,0.5349416103380727,3442255380.1575,113.52600000000001,5,201.30546962266078,0.3609350170709182,0.19307915925931676
ESO563-G021,42.41,312.0,196.97196805637088,9.07,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,0.02157116350663646,0.5189289039853073,0.16270843142721686,0.5349416103380727,0.5349416103380727,3442255380.1575,113.52600000000001,5,196.97196805637088,0.36867958956291386,0.19722205333956486
