galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC2403,1.16,78.5,79.61182952300493,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3636155523842586,0.054542476900711234,0.46936522028392336,0.041676664736428184,0.23311895469515415,0.23311895469515415,1858904314.715128,0.8419697979452057,1,79.61182952300493,0.014163433414075522,0.003301764792383704
NGC2403,1.27,83.4,82.34121021699889,1.8,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.360709292844476,0.060496827853239635,0.4896189098179409,0.04466869570492782,0.2446944631412811,0.2446944631412811,2019625409.5852284,0.91488872260274,1,82.34121021699889,0.012695321139102125,0.0031064747905387518
NGC2403,1.36,86.4,85.36800454502846,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3583314441301084,0.06536856954167197,0.5061901103457734,0.04711672104279116,0.2541653336881122,0.2541653336881122,2151124487.2062197,0.9745496609589044,1,85.36800454502846,0.0119443918399485,0.003035850337702075
NGC2403,1.47,87.4,88.12843581954691,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.355425184590326,0.07132292049420036,0.5264437998797908,0.05010875201129079,0.2657408421342392,0.2657408421342392,2311845582.0763197,1.0474685856164385,1,88.12843581954691,0.008334505944472569,0.002214818628456963
NGC2403,1.57,90.3,90.96677030652457,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.352783130463251,0.07673596681468073,0.5448562449107159,0.052828780164472275,0.2762640316307182,0.2762640316307182,2457955668.321866,1.113758517123288,1,90.96677030652457,0.0073839458086884715,0.002039918638451021
NGC2403,1.67,93.3,94.184948372869,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3501410763361763,0.08214901313516107,0.5632686899416408,0.055548808317653756,0.28678722112719723,0.28678722112719723,2604065754.5674114,1.1800484486301372,2,94.184948372869,0.009484977201168324,0.0027201702539778843
NGC2403,1.77,93.3,97.07252958484186,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3474990222091012,0.08756205945564144,0.5816811349725659,0.058268836470835236,0.2973104106236763,0.2973104106236763,2750175840.8129573,1.2463383801369865,2,97.07252958484186,0.04043440069498245,0.012021568273947495
NGC2403,1.87,95.2,99.42995625061896,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.344856968082026,0.09297510577612181,0.6000935800034909,0.060988864624016724,0.30783360012015537,0.30783360012015537,2896285927.058503,1.312628311643836,2,99.42995625061896,0.04443231355692179,0.01367775904389482
NGC2403,1.97,97.2,101.64837677011866,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3422149139549515,0.09838815209660215,0.6185060250344159,0.06370889277719821,0.3183567896166344,0.3183567896166344,3042396013.3040485,1.3789182431506852,2,101.64837677011866,0.04576519310821663,0.014569659954117168
NGC2403,2.08,99.1,104.02645913420298,2.02,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.339308654415169,0.10434250304913056,0.6387597145684334,0.06670092374569783,0.32993229806276136,0.32993229806276136,3203117108.1741495,1.4518371678082196,2,104.02645913420298,0.04971199933605435,0.01640159418223888
NGC2403,2.18,98.2,106.31884969279906,2.02,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.336666600288094,0.10975554936961092,0.6571721595993584,0.06942095189887933,0.3404554875592404,0.3404554875592404,3349227194.4196954,1.5181270993150688,2,106.31884969279906,0.08267667711608004,0.028147728417332922
NGC2403,2.28,98.2,106.99600226176678,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.334024546161019,0.11516859569009126,0.6755846046302834,0.0721409800520608,0.3509786770557194,0.3509786770557194,3495337280.6652403,1.584417030821918,2,106.99600226176678,0.08957232445791011,0.03143797593904295
NGC2403,2.37,98.2,106.47681531676274,1.0,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.329216573776596,0.11806844582549104,0.6846140875025499,0.07526072105025125,0.35966366025161356,0.35966366025161356,3520534601.384029,1.741806957055215,2,106.47681531676274,0.08428528835807267,0.03031435531622713
NGC2403,2.47,97.2,105.8918665431864,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3211742448271764,0.11909951091701014,0.6862671599655507,0.07947345067082631,0.36844043341267696,0.36844043341267696,3430418561.1802335,2.025272417177915,2,105.8918665431864,0.08942249530027153,0.032946862925275114
NGC2403,2.57,98.2,105.44533797186104,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.313131915877756,0.12013057600852924,0.6879202324285514,0.08368618029140135,0.37721720657374036,0.37721720657374036,3340302520.9764385,2.3087378773006133,2,105.44533797186104,0.07378144574196571,0.027831630859756297
NGC2403,2.68,98.2,104.8043329256954,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.304285354033394,0.12126474760920024,0.6897386121378521,0.08832018287403393,0.38687165705091014,0.38687165705091014,3241174876.7522635,2.620549883435584,2,104.8043329256954,0.06725389944700003,0.026018627522196188
NGC2403,2.78,98.2,104.27580016475538,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.296243025083974,0.12229581270071933,0.6913916846008529,0.09253291249460896,0.39564843021197355,0.39564843021197355,3151058836.5484686,2.9040153435582825,2,104.27580016475538,0.06187169210545192,0.02447943785608061
NGC2403,2.88,99.1,103.74163339759018,2.69,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.288200696134554,0.12332687779223843,0.6930447570638536,0.09674564211518402,0.404425203373037,0.404425203373037,3060942796.3446736,3.187480803680982,2,103.74163339759018,0.04683787484954777,0.01894241706158921
NGC2403,2.98,100.0,103.37419407182821,2.69,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.280158367185134,0.12435794288375752,0.6946978295268543,0.10095837173575908,0.4132019765341004,0.4132019765341004,2970826756.140878,3.4709462638036817,2,103.37419407182821,0.03374194071828214,0.013942236596890624
NGC2403,3.08,102.0,103.28898876453384,3.16,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2721160382357137,0.1253890079752766,0.696350901989855,0.10517110135633415,0.42197874969516386,0.42197874969516386,2880710715.9370832,3.7544117239263812,2,103.28898876453384,0.01263714475033177,0.005332606541461804
NGC2403,3.19,101.0,103.25176850785657,3.4,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.263269476391352,0.1265231795759476,0.6981692816991558,0.1098051039389667,0.4316332001723336,0.4316332001723336,2781583071.7129083,4.066223730061351,2,103.25176850785657,0.022294737701550174,0.009623148981122879
NGC2403,3.29,101.0,103.60889247550135,3.4,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2552271474419316,0.12755424466746673,0.6998223541621567,0.11401783355954176,0.44040997333339704,0.44040997333339704,2691467031.5091133,4.34968919018405,2,103.60889247550135,0.025830618569320292,0.0113760620352995
NGC2403,3.39,103.0,104.08061731177423,2.93,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2471848184925114,0.12858530975898583,0.7014754266251574,0.11823056318011682,0.44918674649446044,0.44918674649446044,2601350991.305318,4.63315465030675,2,104.08061731177423,0.010491430211400322,0.0047126114027326
NGC2403,3.49,107.0,104.47720373363751,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2391424895430916,0.12961637485050492,0.7031284990881581,0.12244329280069188,0.4579635196555239,0.4579635196555239,2511234951.1015224,4.9166201104294505,2,104.47720373363751,0.023577535199649446,0.010797651004833465
NGC2403,3.59,110.0,104.53593688296863,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2311001605936713,0.130647439942024,0.7047815715511588,0.12665602242126692,0.46674029281658724,0.46674029281658724,2421118910.897728,5.200085570552148,3,104.53593688296863,0.049673301063921566,0.023184531083741248
NGC2403,3.69,112.0,104.8995328874252,3.4,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2230578316442515,0.13167850503354311,0.7064346440141596,0.13086875204184198,0.4755170659776507,0.4755170659776507,2331002870.6939325,5.483551030674849,3,104.8995328874252,0.06339702779084647,0.030146368646806893
NGC2403,3.79,114.0,104.90110819243047,5.1,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.2150155026948313,0.13270957012506218,0.7080877164771603,0.13508148166241704,0.48429383913871416,0.48429383913871416,2240886830.490137,5.767016490797548,3,104.90110819243047,0.07981484041727657,0.03865383548592668
NGC2403,3.9,118.0,104.635132245341,5.1,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.206168940850469,0.1338437417257332,0.709906096186461,0.1397154842450496,0.4939482896158839,0.4939482896158839,2141759186.2659626,6.078828496932517,3,104.635132245341,0.11326159114117798,0.05594536922335841
NGC2403,3.99,118.0,104.30009108337345,4.85,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.198930844795991,0.13477170030810037,0.7113938614031617,0.14350694090356714,0.501847385460841,0.501847385460841,2060654750.0825467,6.3339474110429475,3,104.30009108337345,0.11610092302225894,0.058264944668311
NGC2403,4.47,118.0,102.76078288919368,5.36,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.160327665838775,0.13972081274739204,0.7193286092255652,0.1637280430823274,0.5439758966339454,0.5439758966339454,1628097757.10433,7.694581619631904,3,102.76078288919368,0.12914590771869763,0.07025226094788331
NGC2403,4.97,121.0,100.96553718967677,2.57,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.1329168017495337,0.13955018930152466,0.7160115230494541,0.1780213696847414,0.5723146806670188,0.5723146806670188,1324441633.517174,9.517064494464949,3,100.96553718967677,0.1655740728125887,0.09476047260847444
NGC2403,5.47,124.0,98.87521479116998,0.22,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.124707108647082,0.13139064250046295,0.6953207641366712,0.18215921403646346,0.577335842041727,0.577335842041727,1241171626.077748,11.94728073062731,3,98.87521479116998,0.2026192355550808,0.11697934697304362
NGC2403,5.96,125.0,96.16219059484865,0.88,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.116661609406679,0.12339428663542251,0.6750438204021438,0.1862143015011511,0.582256580188941,0.582256580188941,1159567018.7871106,14.328892642066426,3,96.16219059484865,0.23070247524121076,0.1343280342750712
NGC2403,6.46,126.0,93.44142550282504,0.45,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.1084519163042272,0.11523473983436083,0.6543530614893609,0.19035214585287316,0.5872777415636492,0.5872777415636492,1076297011.3476849,16.759108878228787,3,93.44142550282504,0.25840138489821396,0.15175338173994235
NGC2403,6.96,126.0,91.23993971940139,0.55,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.1002422232017754,0.10707519303329914,0.633662302576578,0.19448999020459523,0.5922989029383574,0.5922989029383574,993027003.9082588,19.189325114391153,3,91.23993971940139,0.27587349429046515,0.16339956801801372
NGC2403,7.45,126.0,89.13484447734231,0.45,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0921967239613726,0.09907883716825869,0.6133853588420506,0.19854507766928287,0.5972196410855714,0.5972196410855714,911422396.6176213,21.57093702583027,3,89.13484447734231,0.29258059938617215,0.17473488055401107
NGC2403,7.95,126.0,87.15783671018917,0.24,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.083987030858921,0.09091929036719701,0.5926945999292677,0.20268292202100494,0.6022408024602796,0.6022408024602796,828152389.1781954,24.001153261992627,4,87.15783671018917,0.30827113722072086,0.18565345705514988
NGC2403,8.45,127.0,85.51631891048632,1.45,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.075777337756469,0.08275974356613533,0.5720038410164847,0.206820766372727,0.6072619638349877,0.6072619638349877,744882381.7387695,26.431369498154986,4,85.51631891048632,0.3266431581851471,0.19835796571277495
NGC2403,8.94,128.0,84.18389988590455,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.067731838516066,0.07476338770109488,0.5517268972819575,0.21087585383741464,0.6121827019822017,0.6121827019822017,663277774.4481322,28.8129814095941,4,84.18389988590455,0.3423132821413707,0.20955826998570007
NGC2403,9.44,128.0,82.87233193291956,1.68,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0595221454136143,0.0666038409000332,0.5310361383691744,0.21501369818913668,0.6172038633569099,0.6172038633569099,580007767.0087062,31.243197645756467,4,82.87233193291956,0.3525599067740659,0.21760133652570546
NGC2403,9.94,127.0,81.5694875550901,2.56,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0513124523111625,0.058444294098971505,0.5103453794563915,0.21915154254085878,0.622225024731618,0.622225024731618,496737759.56928027,33.673413881918826,4,81.5694875550901,0.3577205704323614,0.22258269078428455
NGC2403,10.43,127.0,80.64486158460439,1.24,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.046549740154393,0.05321023561403609,0.4922113531092116,0.21827585173610797,0.6205777519050064,0.6205777519050064,449228834.99094206,35.86384566666668,4,80.64486158460439,0.36500108988500485,0.2265115558037135
NGC2403,10.93,128.0,79.70863253123842,0.21,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.045179186809511,0.05080547502152656,0.47598500542006916,0.21214124135983334,0.6119155570842444,0.6119155570842444,436991499.86880624,37.89576997222223,4,79.70863253123842,0.37727630834969983,0.23086124239849373
NGC2403,11.43,130.0,78.77405664303446,1.13,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.043808633464629,0.04840071442901703,0.4597586577309267,0.2060066309835587,0.6032533622634825,0.6032533622634825,424754164.7466704,39.92769427777779,4,78.77405664303446,0.3940457181305042,0.23770940434775517
NGC2403,11.92,130.0,77.73239350489601,2.23,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.042465491186644,0.04604404904835768,0.4438568369955671,0.19999471281480954,0.5947644113391357,0.5947644113391357,412761576.3269774,41.91898009722223,4,77.73239350489601,0.4020585115007999,0.23913009391666237
NGC2403,12.42,132.0,76.84104437083087,2.68,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.041094937841762,0.04363928845584815,0.42763048930642467,0.1938601024385349,0.5861022165183738,0.5861022165183738,400524241.20484155,43.950904402777795,4,76.84104437083087,0.417870875978554,0.24491504662950497
NGC2403,12.92,133.0,75.92635510809143,2.68,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0397243844968798,0.04123452786333862,0.4114041416172822,0.18772549206226027,0.5774400216976119,0.5774400216976119,388286906.08270574,45.982828708333344,4,75.92635510809143,0.42912514956322234,0.24779403567477806
NGC2403,13.42,133.0,74.7838177682846,3.37,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0383538311519978,0.03882976727082909,0.3951777939281398,0.18159088168598564,0.5687778268768499,0.5687778268768499,376049570.9605699,48.01475301388891,4,74.7838177682846,0.43771565587755934,0.24896295954001324
NGC2403,13.91,133.0,73.60550319099788,3.81,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0370106888740134,0.03647310189016975,0.37927597319278017,0.17557896351723648,0.5602888759525032,0.5602888759525032,364056982.54087687,50.00603883333335,5,73.60550319099788,0.44657516397745955,0.2502110966532356
NGC2403,14.41,133.0,72.53176476551498,2.56,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.035640135529131,0.03406834129766022,0.36304962550363773,0.16944435314096185,0.5516266811317412,0.5516266811317412,351819647.418741,52.037963138888905,5,72.53176476551498,0.4546483852216919,0.25079617982174723
NGC2403,14.91,134.0,71.52159184470099,0.56,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.034269582184249,0.031663580705150685,0.3468232778144953,0.1633097427646872,0.5429644863109793,0.5429644863109793,339582312.2966052,54.06988744444446,5,71.52159184470099,0.4662567772783508,0.2531608715639524
NGC2403,15.4,134.0,70.50497287425901,0.79,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0329264399062645,0.029306915324491343,0.3309214570791357,0.15729782459593805,0.5344755353866326,0.5344755353866326,327589723.8769121,56.061173263888904,5,70.50497287425901,0.4738434860129925,0.2532577508762625
NGC2403,15.9,133.0,69.45595510825547,0.67,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.031555886561382,0.02690215473198181,0.31469510938999323,0.15116321421966342,0.5258133405658706,0.5258133405658706,315352388.75477636,58.09309756944447,5,69.45595510825547,0.4777747736221393,0.25122034975635965
NGC2403,16.4,134.0,68.41939198794446,2.35,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0301853332165,0.024497394139472287,0.29846876170085085,0.14502860384338878,0.5171511457451087,0.5171511457451087,303115053.6326406,60.125021875000016,5,68.41939198794446,0.4894075224780264,0.25309766098578634
NGC2403,16.89,134.0,67.26911995856642,4.13,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0288421909385153,0.022140728758812935,0.2825669409654912,0.13901668567463965,0.5086621948207619,0.5086621948207619,291122465.2129474,62.116307694444465,5,67.26911995856642,0.4979916421002506,0.25330952167310883
NGC2403,17.39,136.0,66.19743952752252,3.91,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,66.19743952752252,0.513254121121158,0.256627060560579
NGC2403,17.89,136.0,65.09318320684586,6.38,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,65.09318320684586,0.5213736528908393,0.26068682644541963
NGC2403,18.38,135.0,64.05818058608908,8.39,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,64.05818058608908,0.5254949586215624,0.2627474793107812
NGC2403,18.88,133.0,63.00828913722384,7.83,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,63.00828913722384,0.5262534651336553,0.26312673256682767
NGC2403,19.38,134.0,62.22977824161034,6.26,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,62.22977824161034,0.5355986698387287,0.26779933491936436
NGC2403,19.87,136.0,61.74738375024483,5.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,61.74738375024483,0.5459751194834939,0.27298755974174693
NGC2403,20.37,135.0,61.267669288132716,5.24,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,61.267669288132716,0.5461654126804985,0.2730827063402492
NGC2403,20.87,134.0,60.85111174004958,3.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.0274716375936332,0.019735968166303408,0.26634059327634874,0.132882075298365,0.5,0.5,278885130.0908116,64.14823200000002,5,60.85111174004958,0.5458872258205254,0.2729436129102627
