galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4157,1.74,96.4,148.01974530446944,12.1,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3734701726098,0.1254597241737856,0.599321603110757,0.120185426724086,0.4773872325562797,0.4773872325562797,144794821.28227997,326.246592,1,148.01974530446944,0.5354745363534174,0.2556287070141149
NGC4157,3.5,157.0,223.45501605468607,10.5,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3734701726098,0.1254597241737856,0.599321603110757,0.120185426724086,0.4773872325562797,0.4773872325562797,144794821.28227997,326.246592,1,223.45501605468607,0.423280357036217,0.20206863824095364
NGC4157,5.24,192.0,242.04169165662347,8.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3576302074343434,0.12233339847253576,0.5925348992455308,0.12277411611004813,0.48235630891311226,0.48235630891311226,146823210.40209582,391.68598478048784,1,242.04169165662347,0.2606338107115806,0.1257183629127968
NGC4157,6.98,201.0,249.95191117492982,6.9,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.326310276291964,0.11615179992688265,0.5791157347847427,0.12789266103229144,0.492181528073213,0.492181528073213,150833888.8890044,521.0775114146342,1,249.95191117492982,0.24354184664144188,0.11986679822975697
NGC4157,8.72,201.0,254.82678999665637,7.3,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.294990345149584,0.10997020138122957,0.5656965703239545,0.13301120595453475,0.5020067472333137,0.5020067472333137,154844567.37591302,650.4690380487805,2,254.82678999665637,0.26779497510774314,0.13443488437926435
NGC4157,10.47,194.0,236.26904007931296,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2634904144029377,0.10375307640715319,0.5522002842283343,0.13815916780161855,0.5118884331701967,0.5118884331701967,158878295.73918316,780.6041941463416,2,236.26904007931296,0.21788164989336575,0.11153109638045236
NGC4157,12.19,190.0,216.51426142404569,6.0,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2386275663471533,0.09654081586987136,0.5330517727366498,0.1388657093680648,0.5133227812689115,0.5133227812689115,152622206.1205449,908.6621039999998,2,216.51426142404569,0.13954874433708256,0.07163354956569548
NGC4157,13.94,186.0,200.76317814778687,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2195344923291214,0.08808182928552541,0.5075830645177959,0.13515547745270307,0.5063598269282507,0.5063598269282507,135858062.8356271,1039.1099039999997,2,200.76317814778687,0.07937192552573588,0.04019075447217362
NGC4157,15.68,184.0,187.18058499748312,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.200550521591193,0.07967117976737573,0.4822598917744782,0.13146644686257192,0.4994366608981078,0.4994366608981078,119189714.65519458,1168.8122879999996,3,187.18058499748312,0.017285788029799583,0.008633156254595585
NGC4157,17.42,182.0,178.4644572456936,7.3,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.1815665508532645,0.07126053024922603,0.4569367190311605,0.1277774162724408,0.4925134948679649,0.4925134948679649,102521366.47476202,1298.5146719999998,3,178.4644572456936,0.019426059089595556,0.009567596253728303
NGC4157,19.16,181.0,169.2039024372665,6.6,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.165618973726026,0.06606972214939101,0.44041977456065773,0.127184270903534,0.4914307458385104,0.4914307458385104,89088588.12408492,1500.2647450714285,3,169.2039024372665,0.06517180973885915,0.03202743106761305
NGC4157,20.9,183.0,160.23210695737606,6.5,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.152707790209477,0.06409875546787064,0.43270905836296963,0.12968701075585154,0.49618841380974416,0.49618841380974416,78891379.60316323,1774.0625072142852,3,160.23210695737606,0.12441471607991224,0.061733140626281324
NGC4157,22.65,185.0,155.37222821341015,6.5,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.13972240448881,0.06211646139162889,0.42495402770437535,0.1322041341705387,0.5009734247003529,0.5009734247003529,68635566.43556955,2049.433819714285,4,155.37222821341015,0.1601501177653505,0.08023095296307248
NGC4157,24.39,186.0,148.94688281397498,9.1,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.126811220972261,0.06014549471010851,0.41724331150668725,0.13470687402285622,0.5057310926715867,0.5057310926715867,58438357.914647825,2323.231581857143,4,148.94688281397498,0.19921030745174742,0.10074684645901495
NGC4157,26.13,186.0,142.9520678409375,11.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.113900037455712,0.058174528028588135,0.4095325953089992,0.13720961387517375,0.5104887606428204,0.5104887606428204,48241149.393726125,2597.0293439999996,4,142.9520678409375,0.23144049547883064,0.11814777169954854
