galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC12506,0.82,107.0,33.69309127996421,25.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.106238330533338,0.014775209953330037,0.42041006471047565,0.07648058858848364,0.3827352319895755,0.3827352319895755,201986834.18789086,67.77792,1,33.69309127996421,0.6851112964489326,0.2622162309850611
UGC12506,2.46,159.0,82.91915641153135,26.5,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.106238330533338,0.014775209953330037,0.42041006471047565,0.07648058858848364,0.3827352319895755,0.3827352319895755,201986834.18789086,67.77792,1,82.91915641153135,0.478495871625589,0.18313722843267394
UGC12506,4.1,194.0,112.13798330628208,13.9,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.106238330533338,0.014775209953330037,0.42041006471047565,0.07648058858848364,0.3827352319895755,0.3827352319895755,201986834.18789086,67.77792,1,112.13798330628208,0.42196915821504083,0.16150246366187954
UGC12506,5.74,198.0,128.90390994845734,14.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.1074708505904822,0.01562996176760501,0.4313241592329774,0.08038999353612311,0.3925172370525,0.3925172370525,229718714.70641476,79.07424,1,128.90390994845734,0.348970151775468,0.13697679978869828
UGC12506,7.38,211.0,141.22226594981402,13.2,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.1099358907047714,0.01733946539615495,0.4531523482779809,0.08820880343140207,0.41208124717834904,0.41208124717834904,285182475.74346256,101.66687999999999,1,141.22226594981402,0.330700161375289,0.1362753349416104
UGC12506,9.02,222.0,157.50236347433014,13.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.1124009308190606,0.019048969024704893,0.47498053732298434,0.09602761332668101,0.4316452573041981,0.4316452573041981,340646236.78051037,124.25952000000001,1,157.50236347433014,0.29052989425977416,0.12540585096232168
UGC12506,10.65,230.0,169.21796240352265,11.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.114850940200945,0.020748048850641725,0.49667562765429885,0.10379874755186681,0.45108997468537737,0.45108997468537737,395771804.15269816,146.7144,2,169.21796240352265,0.2642697286803363,0.11920942522052445
UGC12506,12.29,239.0,175.92891888487236,11.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.1173159803152344,0.022457552479191668,0.5185038166993023,0.11161755744714576,0.47065398481122644,0.47065398481122644,451235565.1897459,169.30704000000003,2,175.92891888487236,0.26389573688337925,0.12420358013885739
UGC12506,13.93,237.0,177.92775640691926,11.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.1197810204295235,0.02416705610774161,0.5403320057443057,0.11943636734242472,0.49021799493707546,0.49021799493707546,506699326.22679377,191.89968000000002,2,177.92775640691926,0.2492499729665854,0.12218682198579976
UGC12506,15.57,240.0,180.6274710557616,11.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.118299313097613,0.024663773838526852,0.5473022427145989,0.12483345960772058,0.50279616917678,0.50279616917678,524068773.205373,219.8462967846082,2,180.6274710557616,0.24738553726766005,0.12438450044791903
UGC12506,17.21,245.0,182.46059574604047,11.6,1.68,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC12506_structure_enriched.csv,2.112870858319504,0.023947705671547394,0.5394145276101818,0.12780883424303333,0.5083885075303403,0.5083885075303403,503343906.1254836,253.14689035382455,2,182.46059574604047,0.25526287450595725,0.12977271179798816
