galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC3917,0.87,24.3,35.64,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.3003475010683854,0.05615084210249233,0.5145844196078981,0.10327028031810545,0.45662769386501045,0.45662769386501045,56335393.62140859,26.721457500000003,1,35.64,0.4666666666666667,0.21309292380367154
NGC3917,1.74,49.6,47.54,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.3003475010683854,0.05615084210249233,0.5145844196078981,0.10327028031810545,0.45662769386501045,0.45662769386501045,56335393.62140859,26.721457500000003,1,47.54,0.04153225806451617,0.018964779221006502
NGC3917,2.61,73.6,60.47,5.2,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2935096478037553,0.05467223533861935,0.5071832841471117,0.10502825351402396,0.4605979978510428,0.4605979978510428,72508940.31804904,31.85472440544413,1,60.47,0.17839673913043474,0.08216918086663302
NGC3917,3.5,101.0,74.08847953629498,4.4,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2791903786142944,0.0515758588213324,0.4916844357704059,0.10870965620665331,0.46891228149238107,0.46891228149238107,106378249.87101376,42.604389219197714,1,74.08847953629498,0.2664506976604457,0.12494200454519624
NGC3917,4.37,107.0,86.0731694548307,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2651928907549337,0.048549063798815954,0.4765338761212665,0.11230833074888649,0.4770397272990825,0.4770397272990825,139486451.3441366,53.112488531518636,2,86.0731694548307,0.19557785556232987,0.09329840688319319
NGC3917,5.24,115.0,97.28408400144393,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2511954028955734,0.0455222687762995,0.46138331647212716,0.11590700529111968,0.485167173105784,0.485167173105784,172594652.8172594,63.62058784383956,2,97.28408400144393,0.15405144346570496,0.07474070333912157
NGC3917,6.11,123.0,105.04850308309966,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.240219011423281,0.04472986441723612,0.45764053177121256,0.118999978362941,0.4918637970108218,0.4918637970108218,194807920.72141516,74.2071811119082,2,105.04850308309966,0.14594712940569382,0.07178610923231432
NGC3917,6.98,130.0,109.04986198982556,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.232263716338058,0.04617185072162582,0.46530552201852265,0.12158724996435046,0.49712959901419584,0.49712959901419584,206126255.05660382,84.87226833572457,2,109.04986198982556,0.16115490777057262,0.08011487467915449
NGC3917,7.85,134.0,111.3441242275496,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2243084212528346,0.047613837026015515,0.47297051226583275,0.12417452156575992,0.50239540101757,0.50239540101757,217444589.39179248,95.53735555954093,3,111.3441242275496,0.16907369979440598,0.08494184920973483
NGC3917,8.72,136.0,110.78013043863056,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2163531261676113,0.049055823330405215,0.4806355025131429,0.12676179316716937,0.507661203020944,0.507661203020944,228762923.72698116,106.2024427833573,3,110.78013043863056,0.18544021736301056,0.09414080383497128
NGC3917,9.6,137.0,111.17184625614527,4.0,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2047785658587475,0.05178358524724657,0.4930492350051401,0.133724585158728,0.5195029706575817,0.5195029706575817,224739909.8318131,123.00582882129282,3,111.17184625614527,0.1885266696631732,0.09794016493819906
NGC3917,10.47,136.0,110.08461927081366,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.1898477985150806,0.05573512818752047,0.5099295794579154,0.14490465226790042,0.5376515728448321,0.5376515728448321,205466979.84026936,145.56561853612172,3,110.08461927081366,0.1905542700675466,0.10245180301411534
NGC3917,11.35,137.0,108.24236231716306,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.1747454131559696,0.05973209116159062,0.5270039508584237,0.15621322589556905,0.5560087796549245,0.5560087796549245,185972521.9177884,168.38471617870724,4,108.24236231716306,0.20990976410829887,0.11671167177950832
NGC3917,12.19,137.0,105.81480661986771,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.1603294998586366,0.06354737400047576,0.5433022144679998,0.16700777344925272,0.573531567973649,0.573531567973649,167364175.71905655,190.16658211026615,4,105.81480661986771,0.22762914876008972,0.13055250260488127
NGC3917,13.12,137.0,101.70230479197608,5.0,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.14462645144547,0.06770330709283279,0.5610556801855737,0.1787661198916582,0.5926188909636882,0.5926188909636882,147094370.03829503,213.8932575,4,101.70230479197608,0.2576474102775469,0.15268672253834623
NGC3917,13.94,138.0,98.39248802627161,5.0,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.14462645144547,0.06770330709283279,0.5610556801855737,0.1787661198916582,0.5926188909636882,0.5926188909636882,147094370.03829503,213.8932575,4,98.39248802627161,0.28701095633136514,0.17008811463552118
NGC3917,14.86,137.0,93.92352474220715,7.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.14462645144547,0.06770330709283279,0.5610556801855737,0.1787661198916582,0.5926188909636882,0.5926188909636882,147094370.03829503,213.8932575,4,93.92352474220715,0.3144268266992179,0.18633527732772232
