galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,density_ref_gal_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_density_eff_msun_per_kpc3,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_ref_gal_msun,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,c_info_gal,tau_struct_gal,ell_info_kpc,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC0100,1,0.23,1.59,0.91,1.36,0.35,161165896.55079004,27.599172151429467,25.6275,5.07,4,9.62,0.23,3.733520234736557,0.26784373382954535,0.25,1110677727.098461,0.43316,372070127.7837059,2.178237077577823,2.18826084997771,0.23932037627553995,0.2509328383505057,2.183367678630999,,0.074524580918649,0.074524580918649,2.184178046459408,0.0008103678284090421,0.05479748596959485,3388933201.254637,0.21807459265850426,0.26784373382954535,0.9993662288602868,0.01625191762688012,0.016241617630523206,1.0,2.0,2.0,0.05957575924973254,512222.57621011406,0.19382138645889224,0.05107715782409583,0.9776520708003732,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,36850.680935359895,183.12323624045504,185.19134416765203
NGC0100,2,2.05,3.42,2.735,1.37,0.35,1702068257.98356,51.73566053421866,58.800000000000004,4.0,4,9.62,0.23,3.733520234736557,0.26784373382954535,0.25,1110677727.098461,1.3114324999999998,1297869511.3805404,2.067020195555598,2.312131620332907,0.1531256886436478,0.5388598947306285,2.257892259549648,0.074524580918649,0.06096299648209902,0.06774378870037401,2.184178046459408,0.07371421309023996,0.049448020949178106,3388933201.254637,0.7086911052614561,0.26784373382954535,0.942863457549623,0.0480094204886666,0.045266328196897895,1.0,2.0,2.0,0.1022323075897035,512222.57621011406,0.19382138645889224,0.05107715782409583,0.9776520708003732,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,7000.550914645312,138.37090283565735,147.72638668317464
NGC0100,3,3.88,5.7,4.79,1.8200000000000003,0.35,3388933201.254637,55.162498029489754,76.9,4.388,5,9.62,0.23,3.733520234736557,0.26784373382954535,0.25,1110677727.098461,3.05123,1110677727.098461,2.037295391222757,2.2307644166476095,0.10597736304033802,0.5,2.196929263067549,0.06096299648209902,0.005887635686421255,0.03342531608426014,2.184178046459408,0.012751216608140936,0.018365558288055018,3388933201.254637,1.0,0.26784373382954535,0.9887275262121524,0.03342531608426014,0.03304853008484979,1.0,2.0,2.0,0.11295917812872432,512222.57621011406,0.19382138645889224,0.05107715782409583,0.9776520708003732,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,2521.7917123649368,109.90624323589651,122.9726940872709
NGC0100,4,6.16,7.52,6.84,1.3599999999999994,0.3499999999999999,3987034338.207448,50.06994501779251,82.6,5.423333333333333,3,9.62,0.23,3.733520234736557,0.26784373382954535,0.25,1110677727.098461,3.2558399999999987,1224579321.5291445,2.0324768470946215,2.2221692334332435,0.10294167281557118,0.5243873783611148,2.1910416273811277,0.005887635686421255,0.05116552371599026,0.028526579701205756,2.184178046459408,0.006863580921719681,0.020975426250886595,3388933201.254637,1.0846596481777564,0.26784373382954535,0.9938162589556726,0.030941629902424564,0.030750294875618554,1.0,2.0,2.0,0.10716546147582107,512222.57621011406,0.19382138645889224,0.05107715782409583,0.9776520708003732,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,1173.2791448200044,89.58364443674319,102.62664734197251
NGC0100,5,7.98,9.62,8.8,1.6399999999999988,0.35,4422252397.665824,46.49011326914392,88.84,8.472,5,9.62,0.23,3.733520234736557,0.26784373382954535,0.25,1110677727.098461,5.051199999999995,875485507.9319426,2.0245553601034665,2.1619461652503853,0.0843587496352341,0.4407923238587894,2.1398761036651375,0.05116552371599026,,0.05116552371599026,2.184178046459408,0.04430194279427058,0.03119849007072579,3388933201.254637,1.1423265182519553,0.26784373382954535,0.9634868824241309,0.058447734561025,0.056313625556955106,1.0,2.0,2.0,0.11956584568825565,512222.57621011406,0.19382138645889224,0.05107715782409583,0.9776520708003732,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,790.8616413375421,83.42411188481644,95.50347153663161
