r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.77,35.1,135.41353846643253,3.96,IC4202,2.22,20.98,133.76,1600.012987012987,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.2341010806402894,0.020903554627603516,0.9722572205878814,0.007924392695199484,0.007704548016681561,0.07068622537129157,527771.7192375588,2.053580418296535,2.275772167604181,0.08331774826989578,0.36093551185032957,25072496151.305027,0.37909306988081265,0.030202474951714908,0.004419356158055711,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,62921.556233125484,220.11269454419622,258.43069612471857,-223.33069612471857,-100.31353846643253
1.59,77.9,181.3490504524355,3.95,IC4202,3.89,40.96,176.62,3816.610062893082,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.2341010806402894,0.020903554627603516,0.9722572205878814,0.007924392695199484,0.007704548016681561,0.07068622537129157,527771.7192375588,2.053580418296535,2.275772167604181,0.08331774826989578,0.36093551185032957,25072496151.305027,0.37909306988081265,0.030202474951714908,0.004419356158055711,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,14756.611957841895,153.1764114117073,237.38258384508458,-159.48258384508458,-103.4490504524355
2.36,115.0,186.30282982284513,6.7,IC4202,4.02,58.24,176.92,5603.813559322034,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.2341010806402894,0.020903554627603516,0.9722572205878814,0.007924392695199484,0.007704548016681561,0.07068622537129157,527771.7192375588,2.053580418296535,2.275772167604181,0.08331774826989578,0.36093551185032957,25072496151.305027,0.37909306988081265,0.030202474951714908,0.004419356158055711,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,6698.181321929779,125.72870761983629,224.7586534924835,-109.75865349248349,-71.30282982284513
3.13,156.0,188.001365154618,3.16,IC4202,0.9,74.68,172.53,7775.079872204473,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.2341010806402894,0.020903554627603516,0.9722572205878814,0.007924392695199484,0.007704548016681561,0.07068622537129157,527771.7192375588,2.053580418296535,2.275772167604181,0.08331774826989578,0.36093551185032957,25072496151.305027,0.37909306988081265,0.030202474951714908,0.004419356158055711,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,3807.95871047169,109.17376408174442,217.40152728022957,-61.40152728022957,-32.001365154617986
3.95,192.0,196.11701252058683,3.14,IC4202,0.0,91.45,173.49,9332.6582278481,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.2341010806402894,0.020903554627603516,0.9722572205878814,0.007924392695199484,0.007704548016681561,0.07068622537129157,527771.7192375588,2.053580418296535,2.275772167604181,0.08331774826989578,0.36093551185032957,25072496151.305027,0.37909306988081265,0.030202474951714908,0.004419356158055711,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,2391.039300792828,97.18335885392966,218.8755076250691,-26.875507625069105,-4.117012520586826
4.73,204.0,204.51862726900941,2.9,IC4202,0.0,107.35,174.08,8798.30866807611,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.2341010806402894,0.020903554627603516,0.9722572205878814,0.007924392695199484,0.007704548016681561,0.07068622537129157,527771.7192375588,2.053580418296535,2.275772167604181,0.08331774826989578,0.36093551185032957,25072496151.305027,0.37909306988081265,0.030202474951714908,0.004419356158055711,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,1667.4722852477814,88.80959356523374,222.96863638014653,-18.968636380146535,-0.5186272690094142
6.27,220.0,207.24817610777666,3.25,IC4202,0.0,132.68,159.21,7719.298245614035,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.255004635267893,0.015304970274830909,0.9526605708104291,0.011477315514019665,0.010933985948957368,0.13439421652160496,527771.7192375588,2.0241095327809306,2.281611084991798,0.05761588149191488,0.5,98111867703.5664,0.7499077298368989,0.051106029579318424,0.0038551562405115636,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,1804.2288080806093,106.36030569091751,232.9470350244137,-12.947035024413708,12.751823892223342
7.08,231.0,213.0514801638327,3.49,IC4202,0.0,150.86,150.44,7536.864406779661,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.255004635267893,0.015304970274830909,0.9526605708104291,0.011477315514019665,0.010933985948957368,0.13439421652160496,527771.7192375588,2.0241095327809306,2.281611084991798,0.05761588149191488,0.5,98111867703.5664,0.7499077298368989,0.051106029579318424,0.0038551562405115636,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,1415.012183384248,100.09138953156997,235.3916299666589,-4.391629966658911,17.948519836167293
7.86,235.0,222.65660376463126,4.65,IC4202,0.24,170.8,142.84,7026.081424936387,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.255004635267893,0.015304970274830909,0.9526605708104291,0.011477315514019665,0.010933985948957368,0.13439421652160496,527771.7192375588,2.0241095327809306,2.281611084991798,0.05761588149191488,0.5,98111867703.5664,0.7499077298368989,0.051106029579318424,0.0038551562405115636,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,1148.1049846420528,94.99529030055405,242.07450997427745,-7.074509974277447,12.343396235368743
8.66,245.0,231.89626344553292,6.0,IC4202,0.0,187.59,136.33,6931.293302540415,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.255004635267893,0.015304970274830909,0.9526605708104291,0.011477315514019665,0.010933985948957368,0.13439421652160496,527771.7192375588,2.0241095327809306,2.281611084991798,0.05761588149191488,0.5,98111867703.5664,0.7499077298368989,0.051106029579318424,0.0038551562405115636,3.9700000000000006,1.0,2.0,0.2179823630375571,0.04906422213661612,0.9587406904611034,3.5156077328398996,2.2038986056885745,2.2179823630375575,0.014083757348982928,1.0527389531672806,7.266078767951904,4.906422213761612,1.4062430931363599,1.0,527771.7192375588,945.7817086494698,90.50121323443354,248.93040512742596,-3.9304051274259564,13.103736554467076
