r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.87,39.3,32.75,6.6,NGC4010,0.0,32.75,0.0,1775.2758620689654,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,1,2.2476919277261356,0.055161046655998636,0.9798435283410756,0.02329574436706259,0.022826184355954342,0.10629535774214219,468794.4994479837,2.1085003974488314,2.3036210600886347,0.12740261869048894,0.31706848842081137,2418300822.08063,0.42232237746216206,0.023156681177960436,0.02097378199847857,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,65835.22133223926,239.32539054402096,241.5558011289486,-202.25580112894858,6.549999999999997
1.74,54.6,63.957868945111045,5.6,NGC4010,11.53,62.91,0.0,1713.3103448275865,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,1,2.2476919277261356,0.055161046655998636,0.9798435283410756,0.02329574436706259,0.022826184355954342,0.10629535774214219,468794.4994479837,2.1085003974488314,2.3036210600886347,0.12740261869048894,0.31706848842081137,2418300822.08063,0.42232237746216206,0.023156681177960436,0.02097378199847857,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,16458.805333059816,169.22860656379606,180.91138792105951,-126.31138792105952,-9.357868945111044
2.61,65.5,84.18683982666175,6.7,NGC4010,13.36,83.12,0.0,1643.773946360153,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,1,2.2476919277261356,0.055161046655998636,0.9798435283410756,0.02329574436706259,0.022826184355954342,0.10629535774214219,468794.4994479837,2.1085003974488314,2.3036210600886347,0.12740261869048894,0.31706848842081137,2418300822.08063,0.42232237746216206,0.023156681177960436,0.02097378199847857,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,7315.024592471031,138.17457865450282,161.8012304846579,-96.3012304846579,-18.686839826661753
4.37,94.3,99.52326813363797,6.3,NGC4010,19.72,97.55,0.0,2034.8947368421047,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,2,2.302852974382134,0.052269730040814366,0.9720757354122302,0.052269730040814366,0.05081013626922337,0.1911260248812975,468794.4994479837,2.0431333932031697,2.345941225760247,0.08336104804591729,0.5024686728439101,13558827508.198345,1.0,0.0320043654780382,0.02002671649073347,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,4691.799672497145,143.18926135996554,174.37902817945889,-80.07902817945889,-5.223268133637973
5.24,104.0,100.64390542899257,5.7,NGC4010,22.31,98.14,0.0,2064.12213740458,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,2,2.302852974382134,0.052269730040814366,0.9720757354122302,0.052269730040814366,0.05081013626922337,0.1911260248812975,468794.4994479837,2.0431333932031697,2.345941225760247,0.08336104804591729,0.5024686728439101,13558827508.198345,1.0,0.0320043654780382,0.02002671649073347,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,3263.1704579318925,130.76319512601057,165.00972365155673,-61.009723651556726,3.356094571007432
6.11,115.0,101.9057628399886,5.1,NGC4010,25.86,98.57,0.0,2164.4844517184943,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,2,2.302852974382134,0.052269730040814366,0.9720757354122302,0.052269730040814366,0.05081013626922337,0.1911260248812975,468794.4994479837,2.0431333932031697,2.345941225760247,0.08336104804591729,0.5024686728439101,13558827508.198345,1.0,0.0320043654780382,0.02002671649073347,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,2400.0479256647964,121.09621309443126,158.26900304801288,-43.26900304801288,13.094237160011403
7.85,129.0,104.68091755425151,5.1,NGC4010,33.19,99.28,0.0,2119.872611464968,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,3,2.253474560956504,0.0493784134256301,0.9846458226840584,0.06254434490123682,0.06158402793951383,0.20060821342182042,468794.4994479837,2.0282258940640974,2.2835140229110613,0.06668066534863457,0.5,21753240870.336758,1.2666333436459278,0.017374047947591897,0.018846722681538197,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,1526.1313156109634,109.45378398002538,151.45370687951504,-22.45370687951504,24.319082445748492
8.72,127.0,103.32310196659797,5.1,NGC4010,36.53,96.65,0.0,1849.655963302752,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,3,2.253474560956504,0.0493784134256301,0.9846458226840584,0.06254434490123682,0.06158402793951383,0.20060821342182042,468794.4994479837,2.0282258940640974,2.2835140229110613,0.06668066534863457,0.5,21753240870.336758,1.2666333436459278,0.017374047947591897,0.018846722681538197,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,1236.7965001398843,103.85020693874323,146.49412575669987,-19.494125756699873,23.676898033402026
9.6,124.0,99.93100469824168,5.1,NGC4010,35.56,93.39,0.0,1601.6666666666667,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,3,2.253474560956504,0.0493784134256301,0.9846458226840584,0.06254434490123682,0.06158402793951383,0.20060821342182042,468794.4994479837,2.0282258940640974,2.2835140229110613,0.06668066534863457,0.5,21753240870.336758,1.2666333436459278,0.017374047947591897,0.018846722681538197,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,1020.4430012612477,98.97602139967022,140.65012802023315,-16.650128020233154,24.06899530175832
10.47,122.0,96.31905989989728,3.9,NGC4010,33.73,90.22,0.0,1421.5854823304678,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,3,2.253474560956504,0.0493784134256301,0.9846458226840584,0.06254434490123682,0.06158402793951383,0.20060821342182042,468794.4994479837,2.0282258940640974,2.2835140229110613,0.06668066534863457,0.5,21753240870.336758,1.2666333436459278,0.017374047947591897,0.018846722681538197,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,857.9023434056513,94.77466716088836,135.12808307475234,-13.12808307475234,25.680940100102717
