galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
KK98-251,0.25,4.25,2.0,0.35237412352067166,47.1652,803.5064242896216,850.6716242896216,3.433846240005513,14.173094442372328,14.583137730694496,,570.0662808761018,570.0662808761018,formula
KK98-251,0.41,6.84,2.0,0.4458551361593307,64.55439024390245,619.9194616581893,684.4738519020918,5.14463798532025,15.942615195753099,16.752142528042725,,570.0662808761018,570.0662808761018,formula
KK98-251,0.57,9.56,2.0,0.5148797373108921,80.8421052631579,514.9396086794467,595.7817139426046,6.788225099390856,17.132296312732993,18.428119191802637,,570.0662808761018,570.0662808761018,formula
KK98-251,0.74,12.3,2.0,0.47266301588700105,110.70702702702704,364.12060483024936,474.8276318572764,9.051143574156804,16.41490930752846,18.74493125019093,,570.0662808761018,570.0662808761018,formula
KK98-251,0.9,15.1,2.0,0.4912804599566242,132.9842222222222,311.18047186063717,444.16469408285934,10.940100547984008,16.73506572065295,19.99370462607101,,570.0662808761018,570.0662808761018,formula
KK98-251,1.07,17.5,2.0,0.4607397526357252,158.05392523364483,245.4693432119841,403.5232684456289,13.004526135157713,16.20654797410056,20.779073541349792,,570.0662808761018,570.0662808761018,formula
KK98-251,1.24,19.7,2.0,0.43190709936108174,181.04459677419354,198.5610272715781,379.6056240457716,14.983167221919402,15.691261065215786,21.69587458059151,,570.0662808761018,570.0662808761018,formula
KK98-251,1.4,21.8,2.0,0.435189504253228,195.34178571428572,177.2049015471087,372.5466872613944,16.537185371156724,15.750773383105738,22.837805546198002,,570.0662808761018,570.0662808761018,formula
KK98-251,1.57,24.4,2.0,0.4774878261545856,203.70452229299363,173.37561096787215,377.08013326086575,17.883402920026153,16.498475966572162,24.33137499648467,,570.0662808761018,570.0662808761018,formula
KK98-251,1.72,27.3,2.0,0.5372217429467915,210.1128488372093,178.05348895782245,388.1663377950317,19.01036822368257,17.50005717154817,25.83884867805558,,570.0662808761018,570.0662808761018,formula
KK98-251,1.89,30.3,2.0,0.5931278591390994,212.85211640211642,178.9006310811803,391.75274748329673,20.057180759019946,18.3880992150747,27.21052540366376,,570.0662808761018,570.0662808761018,formula
KK98-251,2.06,32.6,2.0,0.6314300772368606,210.26936893203882,174.73640571054702,385.00577464258583,20.81237372334064,18.97253266603399,28.16224237811554,,570.0662808761018,570.0662808761018,formula
KK98-251,2.46,33.3,2.0,0.6040323378964605,193.53569105691057,139.9749871518423,333.5106782087529,21.81966544198146,18.556359244030926,28.64325869019676,,570.0662808761018,570.0662808761018,formula
KK98-251,2.79,34.6,2.0,0.625014768369529,177.04964157706092,127.7060374541418,304.7556790312027,22.225402133594795,18.87590645497735,29.159361181223698,,570.0662808761018,570.0662808761018,formula
KK98-251,3.13,34.2,2.0,0.6519761912235764,146.361214057508,118.74429474459757,265.10550880210553,21.403518402356188,19.27873550185775,28.805906383076895,,570.0662808761018,570.0662808761018,formula
