galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC4013,1,5.49,9.88,7.6850000000000005,4.390000000000001,0.35000000000000003,74.19186781513984,2.0102575091471375,221.90782079557766,194.85714285714286,5.0,7,31.01,5.49,1.7313814775909184,0.5775734654337539,0.0,1.0,4.041135253082453,29981937251.97951,29981937251.97951,2183.3949522096027,129.53528557011327,256.9483822443197
NGC4013,2,10.56,14.98,12.77,4.42,0.35000000000000003,124.12551954854108,2.0055754384806637,180.49914362500803,182.0,7.142857142857143,7,31.01,5.49,1.7313814775909184,0.5775734654337539,0.004682070666473859,0.991926318234939,3.9898578041381385,49524317286.344765,79506254538.32428,2096.9103094776897,163.6384571304377,243.6339169766627
NGC4013,3,15.68,20.79,18.235,5.109999999999999,0.35,204.91539167067666,2.0036519866949285,144.67868483384245,166.25,5.125,8,31.01,5.49,1.7313814775909184,0.5775734654337539,0.001923451785735164,0.9966753102665654,4.001273913620701,81992261119.12473,161498515657.449,2088.8985789335784,195.1693254250109,242.9464703018015
NGC4013,4,21.48,25.2,23.34,3.719999999999999,0.35000000000000003,190.93770768058212,2.0027297017391583,126.15143218923197,172.5,5.0,6,31.01,5.49,1.7313814775909184,0.5775734654337539,0.0009222849557701807,0.998404447160553,4.004526613448089,76461513191.76627,237960028849.21527,1878.7226192404053,209.4024496825934,244.46588673364116
NGC4013,5,25.9,31.01,28.455,5.110000000000003,0.35,319.7624058123997,2.0021633848928735,114.36964773183456,177.5,6.125,8,31.01,5.49,1.7313814775909184,0.5775734654337539,0.0005663168462848311,0.9990199700452411,4.004729614671889,128056197621.56477,366016226470.78,1944.2115286340947,235.20743833323633,261.5395866204332
