galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
IC4202,1,0.77,5.5,3.135,4.73,0.35000000000000003,32.60968462037225,2.030720547960966,185.46424308097198,141.28571428571428,3.8814285714285712,7,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0,1.0,4.123825943910886,13447666346.024292,13447666346.024292,5884.806530607444,135.82661180142253,229.882261027362
IC4202,2,6.27,10.24,8.254999999999999,3.9700000000000006,0.35000000000000003,72.07016180061143,2.009408690137701,226.0905499053524,236.0,4.985,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.021311857823265168,0.9278138748886957,3.7462556858571943,26999325342.61885,40446991688.64314,2552.7743371376296,145.1659469471788,268.6821335883273
IC4202,3,11.02,14.59,12.805,3.5700000000000003,0.35000000000000003,100.53000672911405,2.0055572663381733,242.07131385357616,243.16666666666666,6.103333333333333,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0038514237995275202,0.9865511594678427,3.9681652159347554,39891967586.015724,80338959274.65887,2107.304965916209,164.26819560875762,292.54497274667636
IC4202,4,14.98,18.65,16.814999999999998,3.669999999999998,0.35000000000000003,135.70968692771862,2.0040198358658246,229.03959164474358,245.83333333333334,9.143333333333334,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0015374304723487775,0.9946095782870077,3.9944470541453243,54208515916.74099,134547475191.39987,2046.6433276415946,185.51093648163553,294.7430102565357
IC4202,5,19.62,25.9,22.759999999999998,6.279999999999998,0.35000000000000003,314.32564410591334,2.00281171125036,205.63923030792338,241.71428571428572,12.457142857142857,7,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0012081246154647118,0.9957617147490414,3.994253908873773,125549643262.93109,260097118454.33096,2159.490908670703,221.698022276576,302.38635240860384
