galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC08490,1,0.34,2.03,1.1849999999999998,1.6899999999999997,0.35000000000000003,4.404057369398118,2.1046736599321907,42.857470245607225,60.900000000000006,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.0,1.0,4.429651214812362,1950843807.645771,1950843807.645771,5975.1134189619,84.14576282540821,94.43130920051335
UGC08490,2,2.37,4.06,3.215,1.6899999999999995,0.35000000000000003,11.948560711067469,2.0297764884275704,44.92403110569881,78.14999999999999,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.07489717150462027,0.7754032845543102,3.1946557889309717,3817153864.5004854,5767997672.146256,2400.0676134769274,87.84200235268047,98.66299178574566
UGC08490,3,4.39,6.09,5.24,1.7000000000000002,0.35000000000000003,19.589715150724516,2.0163322340000915,38.707034034772285,79.31666666666666,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.013444254427478874,0.9553662561873982,3.884132921936228,7608905754.8282,13376903426.974457,2095.3345419158522,104.78336222721175,111.70401731096374
UGC08490,4,6.42,8.12,7.27,1.6999999999999993,0.35000000000000003,27.178860524001365,2.0109697464422047,34.32792483425858,79.8,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.005362487557886819,0.9819523185075276,3.9710145094027323,10792764948.984257,24169668375.958714,1966.809170638595,119.57718290101413,124.4070299218219
UGC08490,5,8.46,10.15,9.305,1.6899999999999995,0.35000000000000003,34.58207073607552,2.008145358484426,31.63884744527787,77.61666666666667,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.002824387957778729,0.9904534386808685,3.9941498614846527,13812597304.034851,37982265679.99356,1886.7244045324255,132.49894559646208,136.2240333121868
