galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGCA281,1,0.25,1.08,0.665,0.8300000000000001,0.35000000000000003,1.2138014456042208,2.223188582841033,17.94486518706182,24.633333333333336,1.6616666666666664,6,1.08,0.25,1.463255402256019,0.6834076938709533,0.0,1.0,4.942567474874721,599929554.599934,599929554.599934,5834.683748486408,62.29016529712746,64.82347475510153
