r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,L_static
0.33,90.0,44.56,20.0,NGC2998,0.0,44.56,0.0,24545.454545454544,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,1,2.07843948103102,0.0,1.0,4.319910676308495,3258825554.020956,3258825554.020956,128704.45742464892,206.08850271214587,210.85081112040845,-120.85081112040845,45.44,4.852976785523648,0.20605909407664674
0.99,125.0,93.2323361286201,15.0,NGC2998,0.66,93.23,0.0,15782.828282828285,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,1,2.07843948103102,0.0,1.0,4.319910676308495,3258825554.020956,3258825554.020956,14300.495269405437,118.98525251774433,151.16136681279178,-26.161366812791783,31.767663871379895,4.852976785523648,0.20605909407664674
1.98,148.0,132.156772433349,15.0,NGC2998,2.66,132.13,0.0,11062.626262626263,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,1,2.07843948103102,0.0,1.0,4.319910676308495,3258825554.020956,3258825554.020956,3575.1238173513593,84.13527891649073,156.6657513892417,-8.665751389241706,15.843227566650995,4.852976785523648,0.20605909407664674
3.63,201.0,196.78832409469825,15.0,NGC2998,6.22,196.69,0.0,11129.752066115703,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,2,2.0070015936121033,0.07143788741891655,0.7070270106270917,2.847943965812623,91556116674.52554,94814942228.5465,30947.380125839754,335.17009093413793,388.67034149366,-187.67034149365998,4.211675905301746,4.852976785523648,0.20605909407664674
7.59,206.0,222.21899558768598,10.0,NGC2998,16.84,221.58,0.0,5591.040843214756,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,2,2.0070015936121033,0.07143788741891655,0.7070270106270917,2.847943965812623,91556116674.52554,94814942228.5465,7078.701314227997,231.7915938402221,321.1053175750761,-115.10531757507613,-16.21899558768598,4.852976785523648,0.20605909407664674
12.5,214.0,215.5871510549736,5.0,NGC2998,32.06,213.19,0.0,3663.68,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,2,2.0070015936121033,0.07143788741891655,0.7070270106270917,2.847943965812623,91556116674.52554,94814942228.5465,2609.8594123531384,180.61905396279272,281.2491108508865,-67.2491108508865,-1.5871510549735888,4.852976785523648,0.20605909407664674
22.46,213.0,183.43258516414144,2.0,NGC2998,52.43,175.78,0.0,2019.9910952804985,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.00186068927389,0.005140904338213126,0.9753599570393128,3.908702572254921,551476342835.1934,646291285063.7399,5510.222687059549,351.7948287729049,396.7456551133956,-183.74565511339563,29.567414835858557,4.852976785523648,0.20605909407664674
27.44,214.0,172.84412920316385,2.0,NGC2998,58.37,162.69,0.0,1668.9504373177842,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.00186068927389,0.005140904338213126,0.9753599570393128,3.908702572254921,551476342835.1934,646291285063.7399,3691.6493271876097,318.27481448903245,362.17944521746125,-148.17944521746125,41.155870796836155,4.852976785523648,0.20605909407664674
32.32,213.0,164.13762152535293,2.0,NGC2998,63.92,151.18,0.0,1403.743811881188,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.00186068927389,0.005140904338213126,0.9753599570393128,3.908702572254921,551476342835.1934,646291285063.7399,2661.0065906179243,293.26393063036465,336.0727477924554,-123.0727477924554,48.86237847464707,4.852976785523648,0.20605909407664674
37.3,213.0,154.5049643215389,3.0,NGC2998,66.04,139.68,0.0,1216.3270777479893,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.00186068927389,0.005140904338213126,0.9753599570393128,3.908702572254921,551476342835.1934,646291285063.7399,1997.8873210067559,272.9857085518434,313.6765548675132,-100.67655486751318,58.49503567846111,4.852976785523648,0.20605909407664674
