r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,L_static
1.74,96.4,148.01974530446944,12.1,NGC4157,5.73,129.95,70.64,5340.781609195403,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.02045422031826,0.0,1.0,4.0822352564018685,20509908277.120384,20509908277.120384,29135.708022245286,225.1580155328848,269.45496276503576,-173.05496276503575,-51.61974530446943,2.8342270288870623,0.3528298861762947
3.5,157.0,223.45501605468607,10.5,NGC4157,16.49,217.21,49.8,7042.571428571428,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.02045422031826,0.0,1.0,4.0822352564018685,20509908277.120384,20509908277.120384,7200.919968012231,158.755220033997,274.1083072218768,-117.10830722187683,-66.45501605468607,2.8342270288870623,0.3528298861762947
5.24,192.0,242.04169165662347,8.4,NGC4157,21.44,237.63,40.7,7035.114503816793,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.02045422031826,0.0,1.0,4.0822352564018685,20509908277.120384,20509908277.120384,3212.6358315420803,129.74672156659875,274.624092638065,-82.62409263806501,-50.04169165662347,2.8342270288870623,0.3528298861762947
8.72,201.0,254.82678999665637,7.3,NGC4157,30.5,251.02,31.55,4633.142201834862,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.006432061401473,0.014022158916787042,0.9610373722931481,3.868915054198268,50319639380.16543,70829547657.28581,4006.2851114002538,186.9085502897345,316.02452289562945,-115.02452289562945,-53.82678999665637,2.8342270288870623,0.3528298861762947
10.47,194.0,236.26904007931296,6.4,NGC4157,41.92,230.73,28.8,3594.6513849092644,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.006432061401473,0.014022158916787042,0.9610373722931481,3.868915054198268,50319639380.16543,70829547657.28581,2778.9546502053627,170.5744857464039,291.4081578948162,-97.40815789481621,-42.26904007931296,2.8342270288870623,0.3528298861762947
12.19,190.0,216.51426142404569,6.0,NGC4157,51.62,208.57,26.69,2961.443806398688,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.006432061401473,0.014022158916787042,0.9610373722931481,3.868915054198268,50319639380.16543,70829547657.28581,2050.063964092578,158.08314180294028,268.08339210456234,-78.08339210456234,-26.514261424045685,2.8342270288870623,0.3528298861762947
15.68,184.0,187.18058499748312,6.4,NGC4157,48.39,179.28,23.53,2159.183673469388,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.0036390030356626,0.0027930583658104524,0.9921150887777622,3.982914732318598,83624422222.81891,154453969880.10474,2701.887818540132,205.82905770252475,278.2124590932427,-94.21245909324273,-3.1805849974831233,2.8342270288870623,0.3528298861762947
17.42,182.0,178.4644572456936,7.3,NGC4157,52.05,169.24,22.32,1901.4925373134329,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.0036390030356626,0.0027930583658104524,0.9921150887777622,3.982914732318598,83624422222.81891,154453969880.10474,2189.0875381011606,195.27904371366176,264.5438856101615,-82.54388561016151,3.535542754306391,2.8342270288870623,0.3528298861762947
19.16,181.0,169.2039024372665,6.6,NGC4157,50.54,160.07,21.29,1709.8643006263048,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.0036390030356626,0.0027930583658104524,0.9921150887777622,3.982914732318598,83624422222.81891,154453969880.10474,1809.5409702195807,186.20098009786943,251.5964339759353,-70.5964339759353,11.796097562733507,2.8342270288870623,0.3528298861762947
22.65,185.0,155.37222821341015,6.5,NGC4157,52.27,145.0,19.58,1511.037527593819,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,4,2.002390665187569,0.001248337848093417,0.9964681787345174,3.9954072971744456,159792952211.27228,314246922091.377,2634.480416925231,244.2764447165475,289.5021774414771,-104.5021774414771,29.627771786589847,2.8342270288870623,0.3528298861762947
