galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC07089,1,0.87,3.5,2.185,2.63,0.35,12.637323484440497,2.048173842196159,36.64117958084035,37.974999999999994,4.3,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.0,1.0,4.195016087856576,5301377532.467561,5301377532.467561,4775.800814407585,102.15245850923301,108.52511608174379
UGC07089,2,4.37,6.55,5.46,2.1799999999999997,0.35,26.175624326004005,2.015532813703137,53.57789334738961,66.22500000000001,4.875,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.03264102849302164,0.9260375315424018,3.761909423510246,9847032781.825851,15148410314.293411,2185.456312470571,109.23640174451609,121.66832834239803
UGC07089,3,6.98,9.16,8.07,2.1799999999999997,0.35,38.68814804228065,2.009669522620055,53.43893757923338,75.175,6.3999999999999995,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.005863291083082256,0.9862920002859894,3.9834081103452177,15411068268.58572,30559478582.87913,2018.1768729301796,127.6193063942386,138.35608918346801
