galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC3917,1,0.87,3.5,2.185,2.63,0.35,12.637323484440497,2.048173842196159,54.43461988407375,62.125,4.35,4,14.86,0.87,2.837935106623121,0.3523688747026732,0.0,1.0,4.195016087856576,5301377532.467561,5301377532.467561,4775.800814407585,102.15245850923301,115.75082125585187
NGC3917,2,4.37,6.98,5.675000000000001,2.6100000000000003,0.35,32.57273949076604,2.014818524058862,99.36390463229996,118.75,3.7,4,14.86,0.87,2.837935106623121,0.3523688747026732,0.03335531813729675,0.9096819661219383,3.692848196730993,12028618229.106377,17329995761.573936,2314.339562449446,114.60312830329113,151.68079166683373
NGC3917,3,7.85,10.47,9.16,2.620000000000001,0.35,52.77699728842253,2.008300668148807,110.84518004828477,135.75,3.725,4,14.86,0.87,2.837935106623121,0.3523688747026732,0.006517855910054937,0.9816727721197691,3.959352886453127,20896275655.224457,38226271416.79839,1959.4371889268698,133.97180543147923,173.88242749198895
NGC3917,4,11.35,14.86,13.105,3.51,0.35,101.15609472904792,2.0054059113354863,101.61509729949712,137.2,4.9,5,14.86,0.87,2.837935106623121,0.3523688747026732,0.0028947568133208534,0.9918185199962348,3.9887497966877095,40348635228.42126,78574906645.21965,1967.7511633547756,160.5844917660617,190.0342258514255
