galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC3198,1,0.32,2.89,1.605,2.5700000000000003,0.35,9.0710189200119,2.0710688503534804,81.2176359373249,64.87777777777778,13.370000000000001,9,44.08,0.32,4.925440448033024,0.20302752830954443,0.0,1.0,4.289326182904487,3890855895.9229026,3890855895.9229026,6496.140771667112,102.10928429151639,130.47072593410968
NGC3198,2,3.21,5.46,4.335,2.25,0.35,21.44961654146601,2.0205990946269816,116.00314163581649,118.625,5.38875,8,44.08,0.32,4.925440448033024,0.20302752830954443,0.05046975572649881,0.7799029608086534,3.184203953322496,6829995378.858768,10720851274.781672,2453.643273014304,103.13362006890385,155.22007749610327
NGC3198,3,5.78,11.04,8.41,5.259999999999999,0.35,97.28136430585315,2.009199993354531,136.86619416809776,145.66666666666666,1.9344444444444444,9,44.08,0.32,4.925440448033024,0.20302752830954443,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,2909.59587083798,156.42794275239768,207.8510437303764
NGC3198,4,12.05,26.1,19.075000000000003,14.05,0.35,589.3710284941609,2.0034626632795995,108.54440155319925,153.125,2.0,8,44.08,0.32,4.925440448033024,0.20302752830954443,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,3283.9601770514882,250.28292066630743,272.8065752246439
NGC3198,5,28.16,44.08,36.12,15.919999999999998,0.35,1264.55789616156,2.001637386519448,83.49923046825627,148.33333333333334,2.2222222222222223,9,44.08,0.32,4.925440448033024,0.20302752830954443,0.0018252767601514286,0.9910499998561274,3.970693584103317,502117192501.5895,779939184288.4858,2571.1393278543283,304.7450615220833,315.97733148263865
