galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,projection_mean,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6195_normalized.csv,local_structural_coupling_v5,77.78727909282406,110.88165483449214,2.3827654629538424,2.455572330584485,0.5931061851815368,0.496804498313845,0.8050063642858736,0.30223147341246304,0.48167254290657924,94.38946182275163,baryonic_velocity_components,22.695057139405993,0.08377495592020874,23,ok,
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5371_normalized.csv,local_structural_coupling_v5,78.72128818528039,109.83472159274109,2.3665471611469733,2.43678327848109,0.5866188644587894,0.4920864468791195,0.8063672210015038,0.23660787188800728,0.5052561624089894,59.13388590091182,baryonic_velocity_components,23.258149786049035,0.08893680164497714,19,ok,
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2955_normalized.csv,local_structural_coupling_v5,69.65542963564694,106.29419146993065,2.3589253247997553,2.436123361858615,0.5835701299199021,0.4898691853962925,0.7917856204465532,0.3382908178487258,0.476369494871904,202.45240854979102,baryonic_velocity_components,27.59523103748397,0.104679365684962,24,ok,
F563-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F563-V1_normalized.csv,local_structural_coupling_v5,86.87180564247558,93.21663568305111,2.3557859328239354,2.410736113208456,0.582314373129574,0.4889559077305994,0.8162067516321919,0.3371066931869253,0.522448725781716,7.156700740577511,baryonic_velocity_components,2.4400373940069757,0.1077696374818153,6,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5005_normalized.csv,local_structural_coupling_v5,77.73242122208606,109.31853367857121,2.369804149131756,2.440451570085185,0.5879216596527024,0.49303393429287445,0.8050862702306483,0.4690541337149695,0.51718682911516,893.0297604133693,baryonic_velocity_components,32.53706494759079,0.11739605022221261,18,ok,
F574-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F574-2_normalized.csv,local_structural_coupling_v5,93.38124948018599,104.55300558501577,2.3764375901788286,2.391623331243675,0.5905750360715316,0.4949636625974775,0.8193607609542406,0.35556914962750985,0.5249369544805894,2.9531182988523756,baryonic_velocity_components,2.7782220728501352,0.11921396531439302,5,ok,
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC03546_normalized.csv,local_structural_coupling_v5,63.14400512294416,112.1967059014107,2.377948646478137,2.4286796221394797,0.5911794585912549,0.4954032426118217,0.8070985519654104,0.345976222836084,0.5500750227417394,1488.0707733330019,baryonic_velocity_components,29.61098148141822,0.12002384254392849,30,ok,
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3521_normalized.csv,local_structural_coupling_v5,81.61386657302357,109.46674907280006,2.3817752258847436,2.4612679334126746,0.5927100903538975,0.4965164293482892,0.7935045310454069,0.4721406385378141,0.5154323827131925,631.6317606787843,baryonic_velocity_components,31.20819843395126,0.12521402024320022,41,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4088_normalized.csv,local_structural_coupling_v5,85.09086764903869,99.45495220594069,2.340784274346841,2.4124971337482632,0.5763137097387364,0.4845917889008991,0.799113578655089,0.4206007293508547,0.4765730515766769,106.2689261011746,baryonic_velocity_components,24.628006410981257,0.1321598259352634,12,ok,
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0891_normalized.csv,local_structural_coupling_v5,78.34420429930343,109.91195956632467,2.3675181140144335,2.410145161138241,0.5870072456057734,0.49236890589510796,0.7959761290903574,0.42673138849784653,0.5527701669941374,328.331659203393,baryonic_velocity_components,33.719065833233074,0.14180961632865988,18,ok,
