r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.75,169.0,4.27,128.65864904685412,171.66523963808163,39291.93933333333,-4092.6040053763336,-4408.045317558523,-2386.0202556446557,104.86819575786195,2.225978953148056,0.5303915812592225,0.4511938772794345,0.8149046964999155,-276377.12709855736,-17221.20870058456,22070.730632748768,0.4382885903006305,0.0
1.55,203.0,4.92,175.80996265104767,236.27881199972205,36017.85612903226,-5214.123861617576,-4301.306193538318,-2383.890948958546,105.25679969257237,2.235525095121022,0.5342100380484089,0.45397093676247924,0.8124080620314256,-201670.72235406114,-16076.473569443378,19941.382559588885,0.44634732039159064,2.129306686109885
2.3,232.0,5.49,195.11743473419446,267.9236997729017,31210.047347826086,-4548.290710046036,-4354.828062482988,-2382.321951708181,105.7203459784128,2.2534843594460794,0.5413937437784319,0.45919545002067774,0.8087745115304462,-117865.33346638974,-14657.519809890158,16552.52753793593,0.46964106290954144,1.5689972503646459
3.06,256.0,4.38,220.87657182232024,298.66169439685433,29149.937156862747,-3558.9083852753133,-4368.63062355758,-2370.2489492604277,106.12999036849314,2.2769786330544712,0.5507914532217886,0.4660301477976644,0.8041905698403217,-85397.327493565,-13206.649581705691,15943.287575157055,0.4530592814192898,12.073002447753424
3.85,248.0,3.47,230.00986523344673,314.51692561768436,25693.73935064935,-4360.21335009968,-4042.8399303786455,-2335.492177486026,106.29419146993065,2.29900539600593,0.559602158402372,0.47243793338354334,0.7991725120609291,-66318.55581830454,-11952.300881893942,13741.438468755408,0.4651833942415966,34.75677177440184
4.61,253.0,5.68,233.89028162140372,321.28695242726553,22391.606464208242,-4161.616810749298,-3691.720793046115,-2278.5237876223914,105.75067682895484,2.3178737821397197,0.5671495128558879,0.4779269184406457,0.794710319518467,-53112.81198343815,-10525.085024525046,11866.521439683196,0.47004599876962017,56.96838986363446
5.36,269.0,8.42,233.78714804366905,322.54609143500716,19409.69796641791,-3585.170395722897,-3395.626659931012,-2186.855047778774,104.38874213533612,2.3342229132839276,0.5736891653135711,0.4826830293189608,0.791137158549718,-43068.25344031717,-9212.602707016336,10197.095259401573,0.47463915837102216,91.66873984361746
6.12,268.0,4.67,233.3106330073759,322.34353553313275,16977.99916666667,-2792.6950233833863,-2882.0417006134753,-2054.890469892961,102.29328497914761,2.3432242958505247,0.5772897183402099,0.48530161333833455,0.7883670451935786,-34697.98071242674,-8083.578991127053,8894.420175539615,0.4761208262395104,131.96457788581301
6.91,260.0,5.58,233.59678489515127,322.81550907600456,15081.02068017366,-2078.4377196997966,-2420.255072737407,-1886.7081582708474,99.4621529818462,2.3524556766577733,0.5809822706631094,0.48798710593680683,0.7864012609153954,-27695.81843856789,-7184.138203567065,7896.882476606595,0.476369494871904,168.1823116221135
7.66,245.0,8.47,237.22528634449645,324.8590323509568,13777.205078328981,-1792.2885535119954,-2072.63383659102,-1718.0958649290505,96.22899391679607,2.3612922502579425,0.584516900103177,0.4905577455295833,0.7844949753442797,-22038.44229109663,-6430.490132998912,7346.71494533007,0.4667485238434773,168.61229334179689
8.42,247.0,6.0,234.74140558863638,322.79200578700835,12374.664964370548,-1852.6836713689586,-1816.70489602903,-1578.2579882982689,92.69300104932093,2.3671325576158506,0.5868530230463402,0.492256744033702,0.7823965514486694,-17834.52858284113,-5830.303028773317,6544.3619355972305,0.4711483539602951,139.8378766307817
8.86,267.0,10.3,235.2967495687514,319.9504714795714,11553.984672686232,-1847.0642149909613,-1668.3112117013807,-1460.3767999378135,88.24607022611471,2.3811007419262786,0.5924402967705115,0.49632021583309927,0.7810857586097515,-14619.68357358199,-5305.162961893939,6248.821710792294,0.4591630603799754,117.88118836045533
9.21,255.0,7.27,240.17404134518168,317.06720076349745,10915.484234527687,-1513.0503205734378,-1512.712304082816,-1335.715342614067,82.32225695100034,2.3913398878948313,0.5965359551579326,0.4992988764784964,0.7804565768520898,-11532.478394472848,-4652.338725724534,6263.145508803153,0.4262145980668755,124.66145732374662
10.82,253.0,11.2,224.17205384631225,304.838569410106,8588.406044362293,-1336.4692980615498,-1285.4815197948658,-1171.6330915311528,74.92246592520574,2.3915624296728906,0.5966249718691563,0.4993636159048409,0.7800107837608672,-8534.783902352738,-3943.9411898637786,4644.464854498514,0.4592168988624739,164.08225108291413
11.56,271.0,11.3,231.49771413128437,299.7940506414362,7774.781384083045,-1014.2940154191733,-1023.9673679781223,-977.6612467263257,65.65170813867262,2.3893129261613657,0.5957251704645463,0.49870921488330644,0.7810335613087233,-5705.098894411968,-3138.8651515562406,4635.916232526804,0.40372391151502934,193.97184480482713
12.4,276.0,8.71,237.73060223289136,294.3198712285665,6985.821499999999,-716.5297499292055,-800.0113529412436,-775.2088381765346,55.18583252242291,2.3925485391371675,0.597019415654867,0.4996504841126306,0.7831267585974121,-3626.8034935949463,-2428.0925291924827,4557.728970807517,0.34757437320614093,202.45240854979102
14.17,275.0,10.1,244.39724560829802,289.25547687122537,5904.638736767819,-539.4934559072443,-589.2111062560062,-594.7976139141301,44.740490846824954,2.3888099554508977,0.5955239821803591,0.4985628961311702,0.7849639095195902,-2086.290437915395,-1689.3943005700244,4215.244436197794,0.2861130673499584,180.41122426240452
16.88,275.0,10.0,244.12706187003045,277.71005923444693,4568.8908175355455,-393.2702453890446,-435.01921386440307,-445.66440170596957,35.255307452535135,2.3925001884624773,0.5970000753849909,0.4996364184618116,0.7866293687976964,-1092.1364272363578,-1038.202290444688,3530.6885270908574,0.2272328956647498,149.13321220816056
19.49,276.0,11.7,251.2961095390389,272.5884731605502,3812.441031298102,-282.4680646353632,-329.0811738358322,-335.82915508922986,27.13633302185004,2.401441704169955,0.6005766816679821,0.5022375866676233,0.7887594064539446,-546.4229096897514,-572.3315049021746,3240.109526395928,0.15012206095875033,109.83524661673971
22.19,267.0,15.7,247.98575000892376,260.96127279732525,3068.9853943217663,-243.33455346115764,-250.20063974890118,-255.8575279289558,20.890943771367407,2.410933652382864,0.6043734609531457,0.5049988806931969,0.7902671068134202,-279.12621541806936,-297.6049433308504,2771.380450990916,0.09697176919821084,79.97162716027407
24.8,257.0,15.1,242.24185229859796,250.00859365229826,2520.3345524193546,-186.83954978635106,-191.27535737889167,-197.34724298653668,16.200678058432032,2.4147361477385134,0.6058944590954054,0.5061050611602949,0.7916117660239212,-147.0323283033951,-154.16056028000958,2366.173992139345,0.061166705083666624,58.510284942419105
27.51,254.0,13.6,234.09336583586915,238.9209538738702,2074.9989894583787,-145.09078547258937,-151.90836388216385,-154.30751684110675,12.711437497942704,2.425375215875314,0.6101500863501256,0.5092000628000913,0.7939695978506309,-81.01083232761499,-83.00684375259668,1991.992145705782,0.04000331767595864,43.03972614542994
30.12,248.0,11.6,226.29224119706623,229.4849916661218,1748.451573705179,-98.64383353899693,-120.36807262027719,-124.02724214913543,10.397501219493146,2.43124913188166,0.612499652752664,0.5109088383655739,0.7961513786600362,-47.065083357845836,-48.31284774265596,1700.138725962523,0.02763179059073122,30.280274691971314
35.43,227.0,11.2,211.26720056541987,214.09624494605225,1293.7398278295232,-85.63309715172429,-100.12678209335184,-106.80956102644092,8.982910464992113,2.436123361858615,0.614449344743446,0.5123267961770517,0.7978312545360491,-32.32514780436153,-33.96477745556463,1259.7750503739585,0.02625317449842024,17.217681122694515
