r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.11,56.2,28.5,56.01430647393962,45.34044882883274,18688.693636363638,66685.99868247693,43730.9161964356,3445.957920691887,107.61580089985316,2.256400796655209,0.5425603186620837,0.460043868117879,0.8167827963819732,2779364.978771854,9834.965725058493,28523.65936142213,0.5262521777296434,0.0
0.23,64.6,22.7,93.1382493167175,78.35134395784159,26691.01347826087,32796.47907463378,25131.388344895575,3404.1940775518015,107.80183897764117,2.2603997612716125,0.544159904508645,0.46120720327901454,0.8153922414463228,1773681.2014313089,11025.219068621871,37716.23254688274,0.4130685812137341,41.763843140085555
0.34,70.2,17.2,102.44693484738485,94.43961298099437,26231.88382352941,-14199.894139886554,6873.162773491553,1114.3175282412337,108.0785255016397,2.26980513812822,0.547922055251288,0.46394331291002766,0.8132877965204273,556940.4051832254,4636.864587130343,30868.748410659755,0.17676445269139154,2289.8765493105675
0.46,71.6,11.7,97.81831038334572,103.80518965832104,23425.037826086962,-26311.640575223213,-9874.055542332593,-1182.9490322934423,108.47368886035323,2.278249490529858,0.5512997962119431,0.46639985179050414,0.8102134013566942,-193812.51564735168,-2624.120769016179,20800.917057070783,0.11202205044441227,2297.266560534676
0.57,71.0,11.3,78.0762754826081,107.25072354068294,20180.206491228073,-24605.12917454318,-18952.895938229736,-3438.430261389612,108.86343551590296,2.2890960943760628,0.5556384377504252,0.4695552274548547,0.8070959520825356,-493617.44603037194,-9485.636678533141,10694.569812694932,0.47004656184545757,2255.48122909617
0.69,69.0,9.37,79.79589479356015,110.7178490578642,17765.858115942032,-17050.092896643797,-18156.256222747146,-3445.405193316624,109.1849647710388,2.3036767164548926,0.5614706865819571,0.47379686296869605,0.8044530496062824,-557665.9651474705,-8537.764165355191,9228.093950586841,0.48057144831602056,6.974931927011767
0.8,67.7,6.23,82.56110365465845,114.0480078738774,16258.685124999998,-12597.722904851928,-14693.283615295599,-3442.6355242338964,109.47416663409489,2.30824146568568,0.563296586274272,0.4751247900176524,0.8019496138603286,-475347.6653734326,-7738.265329155928,8520.41979584407,0.4759465645384364,2.7696690827274324
0.92,66.9,4.0,84.28072287935424,116.95687795080715,14868.381847826087,-10216.695562473615,-11553.929197567875,-3435.043532441601,109.74126626587132,2.310878301569476,0.5643513206277904,0.47589186954748397,0.7994812287890704,-415410.1241621,-7147.468533623364,7720.913314202723,0.4807159653804828,7.591991792295175
1.03,66.6,3.1,86.53897472448949,119.69173112625616,13908.845145631067,-8996.777537965472,-9822.826315845556,-3422.4656925770832,109.96360802832855,2.3172646807833344,0.5669058723133338,0.47774972531878823,0.79720116926703,-368167.6718709489,-6637.977042363269,7270.868103267798,0.47724861215011344,12.577839864517955
1.14,66.8,3.02,87.36613462510259,121.21700994497431,12889.090789473685,-8908.357085904565,-8901.547502981852,-3406.95349480222,110.21116729938878,2.327607427202421,0.5710429708809684,0.480758524277068,0.7944361459348671,-330626.68774043175,-6193.615807603903,6695.474981869782,0.480531630102422,15.512197774863125
