r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.47,22.2,2.81,20.051798118470668,16.59283279009344,585.7917021276597,86.18241881298991,71.21649086171408,61.40871945017014,78.69709880305476,2.2213527512571405,0.5285411005028563,0.44984807309298636,0.8187393916223371,8236.046514728907,269.6861867742633,855.477888901923,0.46037898077889033,0.0
0.95,43.4,3.47,29.31144397120308,24.409041357660897,627.1592631578949,51.27708152611065,63.748935982208145,49.91695217295042,78.85765951964453,2.225118831190436,0.5300475324761745,0.4509436599826724,0.8179529339419493,5243.131184613053,277.2204712389234,904.3797343968183,0.4420256345143543,11.491767277219722
1.42,60.2,3.04,34.18788815680475,30.016612067320324,634.5049295774648,46.25811634349008,29.351753593362204,23.065892469536774,80.25130751920918,2.237304263715181,0.5349217054860725,0.4544885130807801,0.816225923824972,1646.6024419484725,188.6018990297117,823.1068286071766,0.29724260638180877,26.851059703413643
1.9,69.6,2.05,35.47338123842333,35.70852139195909,671.1044736842105,48.844644415460145,-17.49472872564512,-11.655330591421777,82.69308857124855,2.267352701130723,0.5469410804522893,0.463229876692574,0.8134777195470284,-267.4268397109205,-8.809328164987193,662.2951455192233,0.013126612189941144,34.72122306095855
2.37,72.5,2.0,33.852018617120464,40.17151229416189,680.907341772152,-85.80349313123978,-49.16681950640448,-43.66509679186598,86.76565430146229,2.2947032332192245,0.5578812932876899,0.47118639511831995,0.8093532485864398,-1401.106394853403,-197.38026816292393,483.52707360922807,0.28987830803706055,32.009766200444204
2.84,74.3,2.02,29.49571649768567,40.94967277036533,590.4491901408451,-148.0499927820467,-77.34285174404896,-65.2199604337874,91.3342128795955,2.323499933647178,0.5693999734588713,0.4795636170609973,0.804120759402561,-1978.774916555365,-284.1121155944202,306.3370745464249,0.48117961771892415,21.55486364192143
3.3,75.8,2.01,30.496771551041032,42.33944732752189,543.2208484848486,-107.08337237768615,-103.38495650788113,-78.03328101706789,94.74051631615953,2.3515008495959586,0.5806003398383834,0.48770933806427885,0.7994721010828786,-2156.1339247889796,-261.3865833223075,281.8342651625411,0.4811792184548271,12.813320583280486
3.78,77.2,2.05,30.510862120273522,43.028005996095146,489.7908201058201,-94.62204484473227,-109.29684940342406,-83.08862868250031,96.93116194248843,2.3837797021830602,0.5935118808732242,0.4970995497259812,0.7951419469663362,-2094.7239953911458,-243.51761711049159,246.27320299532852,0.497186976795276,5.055347665432421
4.25,79.3,2.08,31.126905710856253,43.89364532594667,453.32990588235293,-81.36587940370066,-104.33049378265835,-83.02432015551273,97.9384030369743,2.40313510337624,0.601254041350496,0.5027302118912698,0.7913404588440545,-1906.4087036962007,-225.35713902763865,227.97276685471428,0.4971150945557137,0.06430852698758827
4.73,81.3,2.08,31.45798374084417,44.171178385911325,412.4932346723044,-115.36295760895456,-102.9855639830699,-81.57296785902388,97.14388638834106,2.4249968698216176,0.6099987479286471,0.5090899984935615,0.7888293951270606,-1671.4152969638444,-203.27447335323126,209.21876131907317,0.4927946842927446,1.4513522964888494
5.2,81.6,2.03,29.318033993923727,42.27791976907094,343.7350961538461,-123.21821467821805,-100.11080701701867,-79.0984816827634,93.72507100013317,2.4443128699179306,0.6177251479671723,0.5147091985215798,0.7885882958270518,-1413.427280856149,-178.43757360214084,165.29752255170524,0.5191136302307555,2.47448617626047
5.67,82.1,2.02,28.732768036246338,41.01351240749809,296.6681128747795,-100.3587233797439,-90.0692425075442,-73.19816661536292,88.24939270826115,2.449395330622091,0.6197581322488365,0.5161877325446084,0.7895167324794894,-1132.342137023646,-151.06459276459623,145.6035201101833,0.5092040101672773,5.900315067400484
6.15,82.9,2.0,27.027837106917584,39.08484360976771,248.39430894308936,-80.24826001447613,-72.57528833729263,-63.75688175150797,80.26214496815078,2.4409663400065664,0.6163865360026266,0.5137356625473648,0.7919289778654973,-841.8376815847435,-129.61317419868757,118.78113474440178,0.5218041216410629,9.441284863854953
6.62,83.2,2.0,26.417681008454412,38.20028272146687,220.4322658610272,-31.158056856328322,-56.25337202475167,-52.209796182424995,70.26556923430353,2.439348158611498,0.6157392634445993,0.5132649188687994,0.7957004970582703,-580.9933278397596,-115.01023113830016,105.42203472272703,0.521748622820985,11.547085569082974
7.1,83.5,2.02,28.5384682561304,39.41368417187107,218.79415492957747,-27.893186757696725,-42.24617996166258,-41.308653482988355,61.315806448471896,2.434600409587424,0.6138401638349696,0.5118837555163416,0.7993047504263331,-386.0715264090866,-104.08370839349823,114.71044653607925,0.47571521472773937,10.90114269943664
7.57,83.8,2.0,27.304643548939698,38.315511219348224,193.9337384412153,-41.60863311551323,-32.26108057162704,-34.36951843404007,54.470857185336484,2.4295402104000856,0.6118160841600343,0.510411697570934,0.8018419686649776,-266.0132653975031,-95.44713879330854,98.48659964790676,0.49216366146749774,6.9391350489482875
8.04,84.3,2.0,27.166036245790014,38.00846747765556,179.68203980099506,-30.322763064298456,-32.09402181322107,-31.32289471483047,49.79282880644549,2.4376222912368384,0.6150489164947354,0.5127628483598076,0.8037043762150706,-211.76135677329563,-87.89180033487854,91.79023946611652,0.4891518397287908,3.046623719209599
