r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
1.5,164.0,28.2,171.07742097131282,179.0916025390359,21382.534733333337,-993.7977855586687,-2411.9730740280856,-42.37024314864133,107.57803926190296,2.246321359177788,0.5385285436711152,0.4571116681244475,0.8134224285185265,-2632.4398286450914,-1870.8787558694833,19511.655977463855,0.08749564909874606,0.0
2.52,194.0,32.0,217.3820096195236,226.56021208499962,20368.860992063495,-4032.2969767213276,-2662.364739923527,-42.37024314864133,108.23641677893195,2.2649186853575936,0.5459674741430375,0.4625217993767545,0.8076982139021017,-2064.689685662333,-1616.9014261021298,18751.959565961366,0.07938104279528138,0.0
3.46,175.0,25.2,205.6536389157975,215.95866502643509,13479.232658959536,-5046.175036743093,-2877.8049957497888,-42.37024314864133,109.05740027085756,2.2911935694807095,0.5564774277922838,0.47016540203075186,0.8005843557857907,-1411.3389216502515,-1255.7010984655417,12223.531560493993,0.09315820345536416,0.0
4.32,185.0,31.5,211.35054669836373,220.8040361949935,11285.745925925927,-2245.7561150358774,-3040.345878895406,-42.37024314864133,109.98105919007168,2.3242311674543963,0.5696924669817586,0.4797763396230972,0.7926207571468149,-1093.187900482737,-945.6872246071247,10340.058701318801,0.08379483561070304,0.0
5.43,175.0,27.9,212.57404831950944,221.74119058037007,9055.093112338858,-2070.9990646899755,-2433.8922451457233,-42.37024314864133,110.90484062182232,2.3439063730228895,0.5775625492091558,0.485500035788477,0.7846042577230399,-895.2833566784313,-733.2282838038409,8321.864828535017,0.08097412966463179,0.0
6.38,167.0,27.2,202.52188402911835,211.6230906588409,7019.487852664578,-1806.5022012867537,-1538.4265448703331,-42.37024314864133,111.69444118439432,2.356422872594236,0.5825691490376945,0.48914119930014144,0.7780787558011057,-745.0281138308601,-590.7866754382975,6428.70117722628,0.08416378628164967,0.0
7.57,176.0,7.18,188.89020977111142,198.1970749027341,5189.1784015852045,-1000.0288079729172,-1142.0743100776133,-42.37024314864132,112.18622617353046,2.375997825782769,0.5903991303131078,0.4948357311368056,0.7744068014013669,-606.3488314550598,-475.90081276426895,4713.277588820935,0.09171024311264563,7.105427357601002e-15
10.6,185.0,4.29,160.2287326821155,172.25934691621237,2799.3662830188678,-568.8465353661413,-756.0834040137962,-42.37024303876023,112.41681265195898,2.387034650208213,0.5948138600832852,0.49804644369693474,0.7724039790216612,-475.9407033100537,-377.3618701021861,2422.0044129166818,0.1348026060009678,1.09881092669184e-07
13.57,183.0,4.22,141.78465006341563,155.24711269456833,1776.0991893883565,-263.99494107227815,-410.2466651930928,-42.36939081832814,112.27359026991188,2.387526292323403,0.5950105169293612,0.49818946685771726,0.7721241386631401,-360.93015162685947,-294.6778928809707,1481.4212965073857,0.16591297076288306,0.0008522204320868809
16.64,172.0,4.33,127.36399860479725,141.59267283302478,1204.8368389423074,-141.04453437089018,-220.50780312919875,-42.24439143462547,111.42944926012184,2.3894633208964438,0.5957853283585776,0.49875296607896547,0.7741004004460964,-287.2466967559517,-229.98178241569707,974.8550565266103,0.19088209704609602,0.12499938370267216
19.71,161.0,4.24,119.96049043817818,133.93203537615636,910.0857483510908,-77.31850718323709,-114.73846153167047,-41.11973201352812,109.43210123773436,2.383842558289696,0.5935370233158783,0.49711783513882063,0.777753364869094,-229.27568599323214,-179.9731524014085,730.1125959496824,0.19775406078766422,1.1246594210973484
22.68,156.0,5.08,116.4754560360308,129.36017045443313,737.8330555555555,-51.334497653446874,-67.42951111747962,-37.803860310264085,105.97136385752108,2.3778857225699026,0.5911542890279611,0.49538493747488077,0.7818917172916566,-177.34989848309652,-139.66145684297405,598.1715987125814,0.1892859852122174,3.315871703264037
