r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.34,38.8,3.69,20.54142943094943,27.884852518885587,2286.955882352941,247.01730103806364,-125.17984429065665,-131.08233542501245,104.77850011131001,2.221417576964601,0.5285670307858406,0.4498669314806113,0.8130210512610752,-34990.53216382848,-1045.925520392131,1241.03036196081,0.457343986590606,0.0
0.68,50.1,3.69,30.314418112743468,40.152713482403655,2370.9417647058826,-354.6881487889269,-378.02257334720264,-155.31929452678224,105.86092137891562,2.2437667011453684,0.5375066804581474,0.45636849487865266,0.8086950082171068,-27822.228742193856,-1019.5241977731926,1351.41756693269,0.430008114475838,24.2369591017698
1.02,60.2,3.69,33.55622971821241,45.68022876475117,2045.7679411764707,-1012.2629757785472,-596.8837749838626,-179.7022215855696,107.22640405079284,2.271511603795587,0.548604641518235,0.46443973928598903,0.8027031110041394,-19194.678301973894,-941.8262226456457,1103.941718530825,0.46037783840919155,24.382927058787345
1.36,68.2,3.69,34.63996956453914,47.83659686892453,1682.6029411764705,-1017.1963442446662,-774.8382088278776,-181.54726956580873,108.72119552549648,2.3018605899672373,0.5607442359868949,0.47326853526319634,0.7957370263645035,-15072.682164556129,-800.3033151233839,882.2996260530866,0.4756340878400072,1.8450479802391442
1.69,72.8,3.69,34.378060790579745,48.01641802550457,1364.2463905325444,-847.288707145236,-801.9017034427554,-181.64700870212562,109.91257765198205,2.3319039479386103,0.5727615791754441,0.48200842121850485,0.7893962447690699,-12067.389370463861,-664.9262344847357,699.3201560478087,0.48739453452039294,0.09973913631688447
2.03,75.3,3.69,33.81845824834807,47.5740118131738,1114.9195073891626,-642.7548681820117,-677.2693488381326,-181.33858181028046,110.54736777668494,2.3516588924565496,0.5806635569826198,0.48775531416917806,0.7845886469751471,-10023.874602092917,-551.5263456673587,563.393161721804,0.49467817363684213,0.3084268918451585
2.37,76.6,3.69,33.21484438595103,46.876435444687985,927.1730801687763,-490.0056218633159,-535.8033399703779,-180.03082778674786,110.35354865241456,2.3645723475351517,0.5858289390140607,0.4915119556465896,0.7818463729819188,-8468.359330580413,-461.67692507048827,465.49615509828806,0.4979403899285425,1.3077540235325955
2.7,77.6,3.69,32.75229853533806,46.08538271512997,786.6157407407408,-389.1012027554332,-409.35439774994126,-176.33305483587137,109.4379990805457,2.3690332162821064,0.5876132865128426,0.492809662918431,0.7808428981574018,-7173.690783388344,-389.314607648923,397.30113309181775,0.49492348993971697,3.697772950876498
3.05,78.5,3.69,31.740962491866842,44.954221158863376,662.5842622950819,-309.8662999058928,-312.5418351992546,-169.25161786773265,107.9630020056479,2.3683656419318786,0.5873462567727514,0.492615459471092,0.7806037712340267,-6040.746831356148,-332.2600983901318,330.32416390495007,0.5014608968212405,7.081436968138718
3.38,78.2,3.69,31.150676511256986,44.11988780584103,575.9066568047338,-215.0439960430526,-248.16723011493184,-159.06444855273816,105.90382684020187,2.3721709482206323,0.588868379288253,0.493722457664184,0.7806534530567022,-5024.368441983726,-288.8165245239711,287.09013228076265,0.5014988472722185,10.187169314994492
3.72,78.8,3.69,31.143203371372927,43.91853595009743,518.5047849462366,-158.6920554285784,-204.83604517299412,-147.11371324208218,103.62687515732355,2.3803920709525124,0.592156828381005,0.4961140570043673,0.7800261887507857,-4161.996095192675,-257.7792160670177,260.7255688792188,0.49715879882139696,11.950735310655972
4.06,79.2,3.69,31.018952746667754,43.58972355957307,467.9960591133005,-168.13259644170213,-172.98196825000934,-136.41998508040746,101.30662083056873,2.3889474731049196,0.5955789892419678,0.4986029012668857,0.77832704201525,-3452.494276605498,-231.00703706896374,236.98902204433674,0.49360893659371097,10.693728161674727
4.39,79.2,3.69,29.726276376561586,42.21027836913659,405.8559453302962,-172.44527804574454,-158.04216183684508,-127.85291100138949,98.04328559122895,2.403623292392431,0.6014493169569726,0.5028722305141619,0.7768484404181584,-2869.1731390944797,-204.56858605564395,201.28735927465226,0.5040423539666535,8.56707407901797
4.74,79.2,3.69,28.62447439434323,40.773468088942344,350.7332700421941,-150.59591529096892,-146.8908132680552,-119.20834662004941,93.36737563454443,2.419130160204425,0.60765206408177,0.5073833193321964,0.7761794532908195,-2350.7061640284833,-177.87239781594698,172.8608722262471,0.5071443544393394,8.644564381340075
5.08,78.8,3.69,27.493109900109488,39.16477243646387,301.9447637795276,-140.34496397723123,-125.38339269702692,-107.5639153530345,87.30523527777736,2.419756162138728,0.6079024648554912,0.5075654289858117,0.7763130891127702,-1852.7929222752787,-153.15124173631926,148.79352204320833,0.5072160875362833,11.644431267014909
5.41,78.5,3.69,25.872946081701528,37.26605157512665,256.70214417744916,-102.93531258462914,-102.01903741395991,-92.8242268258902,79.35940540091768,2.415611734173598,0.6062446936694392,0.5063597772141376,0.7778955392672607,-1380.9803814849624,-132.96659169193447,123.73555248551469,0.5179800586317633,14.73968852714431
5.75,80.1,3.69,25.74192316384983,36.600875672584664,232.97810434782608,-60.59549358656074,-82.54298589657073,-76.96526430253336,69.68108017949706,2.4120557534796916,0.6048223013918766,0.505325310103183,0.78131453751685,-968.6308169350549,-117.73521596981766,115.24288837800842,0.5053488451174114,15.858962523356837
6.09,80.1,3.69,25.773092955521633,36.22675806637961,215.49720853858787,-55.62350163040953,-63.5626311571901,-62.05620748506767,60.015807048676564,2.4050179884482965,0.6020071953793187,0.5032779602758681,0.7854154805693405,-648.0208893534568,-106.42457791560614,109.07263062298173,0.4938559466144977,14.90905681746569
6.42,80.1,3.69,25.309773508661053,35.44658657755355,195.7103582554517,-53.215657704022945,-48.92410322824776,-49.775681549075145,51.567053058427916,2.392514462272467,0.5970057849089867,0.4996405708428995,0.7888867417168047,-428.41140903629514,-95.9308200841556,99.7795381712961,0.49016731122090906,12.280525935992522
6.77,80.1,3.69,25.170255254713272,34.84153412236608,179.31056129985228,-45.44319028032808,-41.14780668891041,-41.78372157242954,44.37392695692869,2.3829987524275724,0.593199500971029,0.49687236434256654,0.7918336622659533,-291.32247816313964,-85.72980065178417,93.58076064806811,0.47810792643954986,7.991959976645603
7.11,79.8,3.69,24.83442146364075,34.18422004375703,164.3545569620253,-29.742672939917476,-37.645607807789155,-37.02798046881306,38.458208761762855,2.388504737024105,0.595401894809642,0.4984741053161033,0.7947907618945087,-209.0721662731386,-77.61074691508571,86.74381004693959,0.47221536384304785,4.755741103616479
7.44,79.8,3.69,25.728139320686758,34.435581888505965,159.38297043010755,-21.714010889873983,-33.896148752478595,-33.012153997825834,34.49533303292192,2.3927122594354233,0.5970849037741693,0.4996981118357595,0.7964887407839106,-158.61210751559454,-70.41292299668444,88.9700474334231,0.4417844817841555,4.0158264709872284
7.78,79.5,3.69,25.924574199109077,34.13930286341535,149.80616966580973,-38.11250722480326,-28.646347479558838,-29.670637767664708,32.11861925705885,2.3855208946000026,0.594208357840001,0.49760607842909166,0.7962967720285503,-125.84092627034136,-63.420109588031835,86.3860600777779,0.4233477815333677,3.341516230161126
8.12,79.5,3.69,25.00559008767449,32.92032350995354,133.46646551724137,-34.46836242747015,-27.295182486780163,-27.88546299881174,29.693326888378856,2.392165858140492,0.5968663432561968,0.49953915873177945,0.7964921406761298,-103.30780915311911,-56.46159659694522,77.00486892029616,0.4230395731102315,1.7851747688529684
8.46,78.8,3.69,25.40958016672417,32.696645087837375,126.36768321513001,-19.194183915729322,-28.38150800836076,-26.68592237323628,27.092778191136016,2.411020325769877,0.6044081303079508,0.5050240947694188,0.7977153602295524,-85.85420054377582,-50.05009878851274,76.31758442661727,0.39606723424142226,1.1995406255754588
8.8,77.9,3.69,25.913066312141442,32.5522180503879,120.41442045454541,-22.986847976024112,-24.968757613987506,-24.523408969512243,25.16556580163432,2.4106814842474313,0.6042725936989726,0.5049255226901619,0.7985828347105133,-69.89454402007807,-44.10907889801817,76.30534155652724,0.36631060243045116,2.162513403724038
9.13,77.2,3.69,25.88106654116097,31.829610428027546,110.96649507119386,-27.145638497776975,-20.693237925059798,-21.46564931978554,23.007402666402726,2.399378989357828,0.5997515957431313,0.5016375241768227,0.8004145932242006,-54.56521663276301,-37.60071135728348,73.36578371391039,0.3388474271730365,3.0577596497267017
9.47,77.6,3.69,25.96751872925292,31.11411576760619,102.22684266103484,-21.048755252936964,-19.04922669802176,-18.72812386815476,19.95953709818318,2.397555730146708,0.5990222920586833,0.5011071214972241,0.804526529675673,-40.982375738127075,-31.021770965776014,71.20507169525882,0.30346013002317235,2.7375254516307805
9.77,76.6,3.69,26.512569744836885,30.863068544783424,97.49529170931423,-13.0907639828316,-16.64668265892476,-16.32272278121438,17.586444399756033,2.389055214755382,0.5956220859021528,0.49863424429247477,0.8082810356850059,-30.585857733880204,-25.548888999504584,71.94640270980965,0.26205254173380527,2.4054010869403797
10.15,77.6,3.69,26.834956784939614,30.777426793024787,93.32512315270935,-10.97412778053913,-13.412380515477192,-14.458823725148491,16.07805035631188,2.3740970283726437,0.5896388113490575,0.4942827718902236,0.8109614007046295,-25.062826701240468,-22.37784180792348,70.94728134478586,0.2397836836636826,1.8638990560658897
