galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,projection_mean,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
UGC09133,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC09133_normalized.csv,local_structural_coupling_v5,61.63216435136334,111.12311121297262,2.3651955166263714,2.408886893765943,0.5860782066505487,0.4916932412003991,0.7793786727957518,0.24457187972146485,0.4673106838977176,915.8706572627748,baryonic_velocity_components,62.774934628834636,0.22831143928938716,68,ok,
UGC03205,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC03205_normalized.csv,local_structural_coupling_v5,75.29926124149206,109.72405273058246,2.3615290951392196,2.4534456937619433,0.5846116380556879,0.49062664585868215,0.7953758229252238,0.33918492864744776,0.5756987508519349,763.3423935946444,baryonic_velocity_components,62.824969209123374,0.28082102284858995,48,ok,
F568-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F568-1_normalized.csv,local_structural_coupling_v5,78.89787959678615,113.01757900331988,2.3722908617580702,2.4175345851697068,0.5889163447032283,0.4937573416023478,0.799912814111322,0.2662895836576538,0.6370817005423548,23.658947700251183,baryonic_velocity_components,63.037003485101316,0.4992079119952546,12,ok,
F568-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F568-V1_normalized.csv,local_structural_coupling_v5,91.00200811256356,109.94265371319383,2.3821927281437985,2.4476621172648296,0.5928770912575195,0.49663788455092317,0.8061029803405947,0.4064918167948082,0.6220676646933178,38.4456620519658,baryonic_velocity_components,63.874203980470476,0.5696764393045785,15,ok,
UGC02953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC02953_normalized.csv,local_structural_coupling_v5,68.7372290757062,111.87328707859797,2.3882446292548978,2.457798984930173,0.5952978517019593,0.498398437601425,0.7917307772816411,0.3220153623816022,0.6319577953128658,2721.506422137538,baryonic_velocity_components,64.5894909657067,0.21018420183529385,115,ok,
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3992_normalized.csv,local_structural_coupling_v5,73.82587639173187,95.9227586547404,2.3396777907291035,2.3880905357915525,0.5758711162916416,0.4842699027575574,0.802038376768626,0.1587004055740351,0.19803795689180587,24.277153425826256,baryonic_velocity_components,66.54286258135649,0.25892218118043614,9,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4138_normalized.csv,local_structural_coupling_v5,80.15362698281261,107.39978474784644,2.357629268979636,2.3819998698861715,0.5830517075918547,0.4894921509758942,0.7992768554250743,0.5362246097012513,0.6595125182297848,387.794194572666,baryonic_velocity_components,66.72825582904234,0.3820097024655618,7,ok,
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5033_normalized.csv,local_structural_coupling_v5,78.9896650200297,112.02895585233469,2.3720580666888402,2.3979057836612503,0.5888232266755362,0.49368961940039,0.7883118098217848,0.21249082802186203,0.3772526902562429,30.754357159060376,baryonic_velocity_components,67.87478454429339,0.3055425789522712,22,ok,
UGC11914,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC11914_normalized.csv,local_structural_coupling_v5,84.21783076259047,110.3740611807581,2.3633243898596357,2.441117455058966,0.5853297559438543,0.49114891341371214,0.8061739327137643,0.48272114327059723,0.5101496665266269,403.62058464271195,baryonic_velocity_components,68.29704188962396,0.23699626906209398,65,ok,
UGC00128,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC00128_normalized.csv,local_structural_coupling_v5,82.24666445490833,106.99162535227411,2.381286952756367,2.4613979170716984,0.5925147811025471,0.4963743862563978,0.8026950110840372,0.15460029577828022,0.402843198521749,1.1673608368963322,baryonic_velocity_components,68.86209914055837,0.5575916354950565,22,ok,
UGC02885,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC02885_normalized.csv,local_structural_coupling_v5,79.78241341422127,110.53754388523785,2.367329525353172,2.4015202856501956,0.5869318101412687,0.4923140437391046,0.7957224316657368,0.08138946464081395,0.19375254668511147,11.306488199645628,baryonic_velocity_components,73.93939263137908,0.2255019087119888,19,ok,
ESO563-G021,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\ESO563-G021_normalized.csv,local_structural_coupling_v5,82.18581388605848,106.37190034044964,2.355815218043749,2.456406156991478,0.5823260872174997,0.48896442706727256,0.8032525461602577,0.15885082042550278,0.4195507609362863,178.2797758945277,baryonic_velocity_components,75.28526218918297,0.3754529600542592,30,ok,
UGC06786,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC06786_normalized.csv,local_structural_coupling_v5,68.49264899274883,110.92802371245827,2.368615012057175,2.446435040343153,0.5874460048228701,0.4926880035075418,0.7908757420450482,0.35851589877014817,0.7468851308939355,1099.4537887886227,baryonic_velocity_components,77.09583206009157,0.33901526769591345,45,ok,
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC06787_normalized.csv,local_structural_coupling_v5,70.12688208742148,112.38441844115239,2.3705225645361825,2.4229372148574653,0.588209025814473,0.49324292786507123,0.7814137164913129,0.34439916062377907,0.5480856867546227,1950.2651042962339,baryonic_velocity_components,77.33174592722838,0.2952600541493835,71,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC7814_normalized.csv,local_structural_coupling_v5,77.45081159145548,111.1587447262766,2.3697195081681555,2.3906811824126044,0.5878878032672623,0.4930093114670998,0.7905638177149967,0.4188731908569755,0.6827558602399385,172.0026849166975,baryonic_velocity_components,80.66526500855693,0.3547933066749121,18,ok,
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC12506_normalized.csv,local_structural_coupling_v5,81.89026859945731,109.10502495501095,2.3419351750282518,2.4059754048970623,0.5767740700113007,0.48492659637185487,0.796985756085422,0.1475396574912308,0.6087083843581377,52.41111145577409,baryonic_velocity_components,85.33568293715071,0.3717889500130568,31,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6674_normalized.csv,local_structural_coupling_v5,76.57001876813344,109.30453576444292,2.3583543086720913,2.3962198764353273,0.5833417234688366,0.48970307161369936,0.7941937969318508,0.10514437257672125,0.19094103634501017,14.221693856084656,baryonic_velocity_components,85.96301567931123,0.32758881362216463,15,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5985_normalized.csv,local_structural_coupling_v5,82.7781626798835,110.57615930876297,2.351493743834206,2.4275205070526122,0.5805974975336826,0.48770727093358734,0.7977774053385285,0.2245949610575602,0.45179616466068795,58.135485007004036,baryonic_velocity_components,104.19633995109537,0.36655298478732357,33,ok,
NGC2841,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2841_normalized.csv,local_structural_coupling_v5,60.933733526553226,111.71156233327847,2.3810507087389277,2.428340915007097,0.592420283495571,0.4963056607240517,0.7971067492870333,0.2567935296825697,0.4645699459308316,96.31337270453025,baryonic_velocity_components,115.31778915797283,0.3805847614336628,50,ok,
UGC02487,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC02487_normalized.csv,local_structural_coupling_v5,74.88599720474163,108.90669817289736,2.352397947060711,2.390947439857465,0.5809591788242844,0.48797031187220685,0.7958028342622466,0.07855791317107237,0.13732615250811317,20.158502000408163,baryonic_velocity_components,118.19066056110454,0.324655554737495,17,ok,
