r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.45,18.9,9.78,75.76786808033278,65.19,9443.858,1497.617960758008,348.45669337056853,103.36612625078222,106.37190034044964,2.2328631822510223,0.533145272900409,0.4531965621093884,0.8146893940143503,14394.356674159148,3313.408296530466,12757.266296530466,0.3508532526146058,0.0
1.34,58.3,10.5,125.4425594822426,120.17000000000002,10776.737985074627,-543.9242555549969,-205.14149960200126,-71.7127047635004,106.22268454507203,2.2517226921554476,0.5406890768621792,0.45868296499067573,0.8135000611587156,2284.7962692672913,966.4230070566939,11743.160992131321,0.08967676567762463,175.07883101428263
2.23,74.1,5.69,126.24113498626622,137.48,8475.672825112106,-2206.6461598661836,-565.6035054319524,-249.9924806580281,106.10471352156762,2.2566250228440077,0.5426500091376032,0.4601090975546205,0.811850959552492,-9041.117611456504,-1329.1149046543985,7146.557920457707,0.15681526789430061,178.2797758945277
3.12,119.0,4.27,111.37047723002114,146.18,6848.907820512821,-1270.3730041048414,-793.4182485896237,-285.5315011773997,104.28555725694568,2.264676281272214,0.5458705125088857,0.4624512818246442,0.811601617878944,-9132.964376180766,-2873.464487678636,3975.4433328341847,0.4195507609362863,35.53902051937163
4.01,141.0,3.76,121.83678592060905,157.86,6214.408877805488,-304.69206839174797,-596.5092453698012,-237.7920753617761,100.51057192181273,2.2763882104188626,0.5505552841675451,0.46585838848548733,0.8133990081184347,-5906.998255780327,-2512.6127672158827,3701.7961105896056,0.4043204778799764,47.739425815623605
4.9,195.0,4.54,149.1846327392423,175.79,6306.555938775509,358.54424496965134,-150.19805800961734,-114.08912753031764,95.21298586866642,2.255576457060478,0.5422305828241912,0.45980406023577547,0.8156684081282675,-2624.72673476585,-1764.5039702974275,4542.051968478082,0.27978883996706866,123.70294783145847
5.79,227.0,4.2,185.7452303660671,199.19,6852.617633851468,440.6207605441157,82.00138875452018,19.77438615547756,88.70896601720322,2.238638047034072,0.5354552188136289,0.4548765227735483,0.8184192579492675,-346.36697235614895,-893.8455088526192,5958.772124998849,0.13043855014426645,133.8635136857952
6.69,246.0,4.24,214.02753616675633,217.87,7095.267100149476,24.909776934735458,124.72673943579267,71.89406694137273,81.40564537725972,2.2353260343054306,0.5341304137221723,0.45391302816157986,0.821492130056645,411.65851165019177,-248.06437404900052,6847.202726100476,0.0349619500643992,52.11968078589517
7.58,268.0,5.56,225.50792728679164,228.65,6897.206134564644,-109.3757702841537,18.030477265096287,5.488935050932973,78.9706589247867,2.2349565993926674,0.5339826397570671,0.45380555618695784,0.822051638992001,24.785385665387366,-188.25820987006495,6708.947924694579,0.027294850436124875,66.40513189043975
8.47,283.0,2.96,232.84978988540115,241.76,6900.578229043683,-91.06531498538557,-126.56724974929224,-91.12047129044966,79.72232150355332,2.2410362676895934,0.5364145070758374,0.4555741869642454,0.8204582222800393,-707.5699241307381,-499.27661751175145,6401.3016115319315,0.07235286680909692,96.60940634138262
10.23,291.0,9.81,243.87703344483805,260.94,6655.8830498533725,-174.93706588383043,-197.18312623292826,-161.64114187120873,83.68240252388034,2.2677719087404737,0.5471087634961895,0.46335182799722874,0.8168976046954068,-1208.5678156577737,-842.0015794863483,5813.881470367024,0.12650486391958124,70.52067058075907
12.06,310.0,4.74,250.92133913832282,275.0400029086679,6272.554162520732,-282.36787452782687,-232.29801371653602,-194.3604247349362,89.71192892476088,2.292365425474336,0.5569461701897345,0.47050630559253415,0.8117011777252164,-1432.1732377033393,-1051.864408377347,5220.689754143385,0.167693156746635,32.71928286372747
13.44,310.0,20.4,249.56848978332403,277.98028779033956,5749.4821726190485,-328.1696054834447,-279.29706711704944,-213.31186995826835,96.30336138492314,2.3254398774249077,0.5701759509699631,0.4801279643417914,0.8060773472383344,-1476.0767687155949,-1115.22390679099,4634.258265828059,0.19396945208423433,18.951445223332144
15.18,310.0,16.1,251.52415980635948,282.2671334038024,5248.664993412384,-284.95020770219253,-306.5595083169245,-223.04179770315378,98.95443820141176,2.357186691162233,0.5828746764648931,0.4893634010653768,0.801619416501508,-1427.938030141002,-1081.04951473682,4167.615478675564,0.20596656789748413,9.72992774488543
16.83,314.0,13.5,252.70837744308568,283.7363587910439,4783.500968508616,-326.0605819879526,-291.39457441957063,-219.48601141342778,99.78963739548722,2.373876079288932,0.5895504317155729,0.4942184957931439,0.7977534333980106,-1288.4463312959012,-988.9956785551364,3794.50528995348,0.20675143269877547,3.555786289726001
18.56,317.0,12.7,246.59781010514158,277.4176075882712,4146.580226293105,-311.2492718832057,-256.9930874128929,-208.92011821208885,98.60957360961685,2.3800960811990723,0.592038432479629,0.49602795089427565,0.7951485209371987,-1112.928076477579,-870.153504921797,3276.426721371308,0.2098484672753295,10.565893201338923
20.3,319.0,10.4,244.98954123288112,274.1903712751416,3703.4659950738915,-206.5432050410576,-238.92042131993992,-196.20335583737744,95.95219702466972,2.393965097973306,0.5975860391893224,0.5000625739558708,0.7938854486430458,-939.2311616179156,-746.821890960711,2956.64410411318,0.20165485303607072,12.716762374711408
21.94,318.0,10.8,248.41593577458528,275.0623645648383,3448.4641932543295,-156.16217045005607,-216.99623283022044,-183.66103354042573,93.21417828089986,2.4060553322272766,0.6024221328909107,0.5035797330115714,0.7927625984081652,-790.6494806121033,-635.7715247601238,2812.6926684942055,0.18436367296600625,12.54232229695171
23.68,317.0,9.3,249.76229113457865,274.2245512349323,3175.637858952702,-194.58687723742733,-192.7349168469854,-172.5929362988,91.13617548052413,2.414332982006188,0.6057331928024752,0.5059877765836183,0.7909501051912496,-673.2348582248585,-541.2965552029543,2634.3413037497476,0.1704528599433782,11.068097241625736
25.41,317.0,7.23,242.3838271356048,265.4585180400132,2773.247729240457,-216.43963953935517,-185.2183044934719,-165.01068488353468,88.56772537690796,2.4288997741867755,0.6115599096747102,0.5102253888543348,0.789491904162387,-579.1555262693726,-461.16903357328846,2312.0786956671686,0.16629204405752618,7.582251415265318
27.06,312.0,8.39,235.7630441417688,257.17034238029856,2444.071877309682,-189.94269196703087,-182.046884947641,-158.56071314657783,84.99958763136756,2.44685189934657,0.6187407597386281,0.5154478252644568,0.7886749389450762,-495.27563955553273,-389.9620109758447,2054.109866333837,0.1595542318522548,6.449971736956854
28.8,312.0,8.37,228.0974116164079,247.63895028851982,2129.342003472222,-168.96014327348993,-165.26689685671417,-147.5066790102764,80.56043529112252,2.454524245565544,0.6218096982262177,0.5176797805281583,0.7882806483438448,-410.5699925269009,-322.7993233991316,1806.5426800730907,0.15159580888028193,11.054034136301425
30.53,311.0,11.5,220.98241918308617,238.15547211853016,1857.7801801506714,-140.30507272090162,-140.74143234155284,-131.1846973166069,74.71306490598178,2.4557702526104146,0.6223081010441659,0.5180422553048479,0.7887663346245506,-323.58875842848005,-258.26398008486035,1599.516200065811,0.1390175128598446,16.3219816936695
32.18,310.0,14.5,216.47470958743835,230.78446091537444,1655.1108576755748,-110.68693678279335,-118.98537783731156,-113.10633256836726,67.46316723808582,2.456284035368155,0.6225136141472621,0.518191719379827,0.7903323962736444,-242.91899217090412,-198.88649810547636,1456.2243595700984,0.12016506156257778,18.078364748239636
33.91,313.0,15.9,212.7955866545717,224.30081163473304,1483.6583338248304,-93.81231696354838,-99.15802141654191,-96.5822118497654,59.898298223619335,2.4554597830451232,0.6221839132180493,0.5179519368858541,0.7923096267502532,-176.63307169658782,-148.30116190907262,1335.3571719157578,0.0999564108043368,16.524120718601864
35.65,320.0,8.83,208.6295377888815,217.71449767987434,1329.582117812062,-81.16241944582448,-83.48488949045887,-82.46232555774507,52.81967051448789,2.454887005967527,0.621954802387011,0.517785310826917,0.7943256219560675,-127.23993322967193,-108.64848420750873,1220.9336336045533,0.08171626464584139,14.119886292020325
37.3,321.0,7.88,205.1936325888732,212.31512287164097,1208.5177319034854,-69.82336116964169,-71.92435314852125,-71.22484049632854,46.57745800541136,2.4549967246609175,0.621998689864367,0.5178172289922669,0.7963699053203529,-92.57280078709982,-79.71272238559041,1128.8050095178949,0.06595908382745717,11.237485061416535
39.03,320.0,8.0,200.85899666521746,206.59717931278735,1093.579157058673,-61.939413090486404,-62.78334281021461,-62.621312746294095,41.510105096787626,2.455564725630151,0.6222258902520604,0.5179824656378621,0.7983200410462945,-69.29688670612653,-59.9041239723844,1033.6750330862885,0.05477804106426509,8.603527750034445
40.76,315.0,9.82,196.43446153259603,201.30546962266078,994.2073626104024,-52.884255073105294,-56.17231197545276,-56.21358868604875,37.958470224845655,2.455913668019296,0.6223654672077185,0.5180839761510679,0.7998271478751732,-54.410595188316194,-47.531757173676326,946.6756054367261,0.047808695611422945,6.407724060245343
42.41,312.0,9.07,192.44649684682028,196.97196805637088,914.8303749115773,-48.107265272015205,-51.829092795927465,-52.69799290459945,35.63653596964589,2.456406156991478,0.6225624627965912,0.5182272456702481,0.8009514686427952,-46.97089525275241,-41.553927172524894,873.2764477390524,0.0454225486080316,3.5155957814492993
