r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.58,31.3,6.3,15.717887630177598,21.35,785.9008620689657,-62.53403686088021,-125.0709089123545,-52.698811911732136,104.73607400477661,2.2657899804724395,0.5463159921889759,0.46277526704652794,0.8161510477366813,-7954.171686624377,-359.9491524915692,425.9517095773965,0.45800834413639097,0.0
1.16,54.8,5.8,22.079495092238318,29.4885079310568,749.6311206896552,-188.58259017043213,-138.66570915561473,-52.84361915992664,106.02322288132785,2.298492430674564,0.5593969722698257,0.4722887071053278,0.8107372038553242,-5871.638861323883,-329.3689624757104,420.26215821394476,0.43937471829170244,0.1448072481945033
1.74,61.1,4.1,22.236216550853865,31.413888648175988,567.1450574712644,-249.16984380869977,-140.5559172948917,-53.021430862899194,107.26942959519701,2.324527160206362,0.5698108640825449,0.4798624466054872,0.8038834896954969,-3512.5351859682437,-282.9787778755935,284.1662795956709,0.498953088187551,0.177811702972555
2.33,63.9,4.1,22.865720559315136,32.670760627815206,458.1024034334764,-130.50803807718134,-145.79017394831578,-52.86598736034774,107.49624605103551,2.3626706823863164,0.5850682729545266,0.4909587439669284,0.7982942140708817,-2524.1566351580714,-233.7070486280314,224.395354805445,0.5101633322078156,0.15544350255145645
2.91,67.2,4.1,24.709815856278745,34.72825074777018,414.4506529209622,-71.98507755726523,-123.16463357910803,-51.324038436120986,105.72786477432473,2.389961189240484,0.5959844756961937,0.4988978005063227,0.7956235343658172,-1901.8447346599683,-204.6310654119573,209.81958750900492,0.4937404826600224,1.5419489242267517
3.49,70.4,3.6,26.014456582256233,36.15733673820571,374.59971346704873,-88.70532012800062,-79.76497874313053,-47.91298658043167,102.10674129304893,2.3804864717610443,0.5921945887044178,0.4961415190577584,0.7949649392150483,-1425.768690680453,-180.68797957876947,193.91173388827926,0.4823494868867899,3.4110518556893155
4.07,73.7,3.6,24.958286351952733,35.609248798591636,311.5524815724815,-75.45488832439318,-58.89448484045089,-43.28591528984634,95.03981764457443,2.3735104528554434,0.5894041811421774,0.49411213173976537,0.7986898894982613,-1028.09449786342,-158.5018531631277,153.0506284093538,0.5087484855300465,4.627071290585327
4.65,78.0,4.1,26.15728131562684,36.53607805991223,287.0720430107526,-32.171569628812286,-48.71726497909344,-37.06237797031194,84.27592506328357,2.3721907842347094,0.5888763136938838,0.4937282281410064,0.8064052679550922,-698.1002385959075,-139.93153423121694,147.14050877953568,0.4874439627197541,6.223537319534401
5.23,80.8,4.1,27.72237923816889,37.871374413929054,274.23346080305924,-26.155568563783117,-33.47633448930539,-29.276804806362968,73.5647054406145,2.350606745550725,0.5802426982202901,0.48744923506930193,0.8130004526404969,-445.1021174012079,-127.28693869505588,146.94652210800336,0.46415538906999754,7.785573163948975
5.81,80.5,3.6,28.580219259476998,38.62137361617269,256.73158347676423,-21.098978250477998,-20.450118250892906,-22.229534925054203,65.80839888721782,2.323647165932536,0.5694588663730145,0.47960644827128324,0.8172079176721584,-282.8357638931635,-116.14140569366957,140.59017778309465,0.4523845649251062,7.047269881308765
6.4,81.3,3.6,30.2256549762689,39.96379611598478,249.54765625,-12.500667679060355,-18.134465473029795,-19.350899993749273,61.1573740471212,2.329534567269034,0.5718138269076137,0.4813191468419009,0.8193605672822681,-205.74798967176275,-106.79918457117988,142.74847167882012,0.4279710984910518,2.87863493130493
6.98,82.1,4.6,31.285511133065306,41.10837505910444,242.1058022922636,-10.323807132330785,-22.26999050293736,-21.0022076013162,60.00226706425388,2.355019725974323,0.5820078903897292,0.4887330111925303,0.8179917277819377,-186.98717234234152,-101.87898182562276,140.22682046664085,0.42080355307898487,1.6513076075669275
7.62,82.8,4.6,32.54519769635375,42.492103972385266,236.95261154855643,-20.593305739496717,-26.41738084481686,-23.63777453016712,63.02431994202566,2.3824335280235958,0.5929734112094384,0.4967079354250461,0.8126456695325603,-193.25112640260994,-97.95131324215886,139.0012983063976,0.41337933607069205,2.6355669288509205
8.28,84.9,5.5,32.04531829163396,42.225225872693684,215.3345048309179,-46.833193713320945,-27.583436349301113,-25.324644843774678,66.6025274240335,2.409788516022336,0.6039154064089344,0.5046657501155886,0.8070068010136587,-196.6902477871891,-91.31247289708571,124.02203193383218,0.4240494247254284,1.6868703136075567
8.9,84.3,5.5,28.93921976240855,39.69073569486965,177.0061235955056,-41.8359299598755,-28.561153708869913,-25.60368713217687,66.34374148945585,2.4374315360829186,0.6149726144331675,0.5127073559513945,0.8039704730064102,-185.4390759829965,-82.90742242056433,94.09870117494128,0.46838731189901867,0.2790422884021915
9.52,83.2,7.0,29.08602623477194,39.44768307518199,163.45795168067227,-18.330945201481597,-27.48497134700553,-23.85232462433993,64.55900458761762,2.447698780878065,0.6190795123512259,0.5156941908008916,0.8023243759841597,-161.90820659492644,-74.59272876787378,88.86522291279849,0.45634200111351225,1.7513625078369408
10.22,80.1,10.8,28.974218105407488,39.51848681313595,152.8092759295499,-15.21239393017479,-21.160811390376296,-21.85041760833425,62.26052448859059,2.439398548950512,0.6157594195802047,0.5132795778765126,0.8020446143394275,-142.6596835712851,-70.66589874562396,82.14337718392594,0.46244508597896417,2.0019070160056778
