r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
2.89,189.0,10.0,183.0907606726575,222.85675601156902,17185.167370242212,-2535.0565019195046,-2179.9573545469093,-374.7607466015434,109.0502879927073,2.2840534170215583,0.5536213668086234,0.4680882667699079,0.8156827568341565,-11784.469611152825,-5585.780988341747,11599.386381900465,0.3250350065262716,0.0
5.77,212.0,5.0,181.22114628376073,238.81344350768867,9884.20464471404,-2134.7535437797956,-1775.0781472258946,-374.56033258400794,108.93017214578518,2.307990903665127,0.5631963614660508,0.4750518992480369,0.8068337484934273,-8613.223787832076,-4192.505535459239,5691.699109254801,0.4241621542813101,0.20041401753547916
8.66,206.0,5.0,141.63434787855988,205.3138022637543,4867.639422632795,-1159.8637231962373,-1333.5672599430852,-372.06046657474934,107.70540862659689,2.339081517976599,0.5756326071906397,0.48409644159319254,0.7969237734710467,-4958.685523267986,-2551.2088800248366,2316.430542607958,0.5241162416761236,2.4998660092585965
11.54,200.0,5.0,140.47491310791872,191.9199512817779,3191.790961871751,-510.6604653144293,-860.8232182769021,-351.8049914478048,104.22857444854736,2.368258115480745,0.587303246192298,0.492584179048944,0.7881443885060517,-3266.9297604937274,-1481.8081878095918,1709.982774062159,0.464256026008865,20.255475126944532
14.43,172.0,12.0,118.30495989846595,166.49890329969145,1921.1285377685379,-327.5020655054582,-454.77927107270517,-296.36459585235104,97.1828392644536,2.382325502375142,0.5929302009500569,0.4966765097818596,0.7814711593023309,-2085.017145099473,-951.2003647555345,969.9281730130034,0.4951258315387834,55.440395595453765
17.31,190.0,10.0,109.97751680845829,150.1313458275786,1302.1040439052572,-171.3362935885895,-234.24024957431547,-218.53327639820307,85.67506870651157,2.3801089891736593,0.5920435956694637,0.4960317059414282,0.7795239251877786,-1189.9864420466643,-603.3718542256081,698.7321896796491,0.46338221361787757,77.83131945414797
20.2,169.0,10.0,104.84348268134713,137.24746300023182,932.5181237623764,-104.53380775881145,-139.94493098777224,-139.89168645615996,71.09971544548227,2.388439162757637,0.5953756651030548,0.4984550291658581,0.7822516065815325,-594.1233301082739,-388.35199204188444,544.1661317204919,0.41645516815804434,78.64158994204311
23.08,150.0,10.0,103.72469684870032,127.01034170491786,698.9439731369151,-57.168615704288904,-79.19351169617153,-86.84630884283204,55.37316678631903,2.384439055053983,0.5937756220215933,0.49729136147024966,0.7867634908177211,-258.56645456928663,-232.79090830351907,466.15306483339606,0.3330608993718557,53.045377613327915
28.85,160.0,10.0,95.32037425113238,112.4125299955481,438.00959792027726,-39.183872381713165,-48.9964274086491,-52.94528985781365,40.840426246908066,2.3851198755504788,0.5940479502201916,0.49748941834195753,0.7902527311527137,-105.41774619221223,-123.0711664687716,314.93843145150566,0.28097824123747156,33.901018985018396
31.74,155.0,10.0,97.98048690652416,106.83666692666895,359.61163831127914,-23.744969047454582,-32.15984028708226,-35.18683481993105,29.715912121887353,2.385947569664922,0.5943790278659689,0.49773020208434104,0.7940297818381468,-41.97968747351539,-57.148632185269314,302.4630061260098,0.15891763807655626,17.758455037882598
34.62,151.0,12.0,96.76472468310712,102.08162910142059,301.0011265164644,-20.35087215097734,-24.796291576419954,-27.200495898808803,22.968549554972466,2.3913195944665815,0.5965278377866327,0.4992929729357328,0.7964358823284319,-23.011712230886523,-30.53862094172374,270.46250557474065,0.10145683272070183,7.986338921122247
