r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
2.67,221.0,20.0,286.25946293812217,346.30922020645073,44917.63146067415,-5821.444091821844,-5879.541807249636,-591.2901206527217,107.55401903108294,2.2492683159727074,0.539707326389083,0.45796896464660586,0.8175185133116901,-22507.694274643647,-14226.814935722039,30690.81652495211,0.31673119158515206,0.0
3.21,237.0,13.0,301.51543816083284,366.1894397712747,41774.051651090354,-5212.008736798771,-6403.551784624691,-591.2901214708813,107.95675618571076,2.2644717008334516,0.5457886803333807,0.46239176751518596,0.814075124801995,-20287.721399903177,-13452.69356719035,28321.358083900006,0.3220346850612279,8.181596058420837e-07
3.74,249.0,8.0,318.75509464927205,383.58118449684156,39340.782112299465,-6721.368023983879,-6558.8949970433205,-591.2901222868725,108.53119229832045,2.279810782262155,0.551924312904862,0.4668540457489906,0.8090989553840565,-17389.821119900178,-12173.720517415411,27167.061594884053,0.3094427681347349,8.159911430993816e-07
4.27,250.0,5.0,318.9116834996826,384.6465190275352,34649.401545667446,-8441.493978697117,-6551.961280845335,-591.2901223754882,109.22432832434428,2.296663411222458,0.5586653644889833,0.4717566287192606,0.8030997472804173,-15263.97414094825,-10830.97956145158,23818.421984215864,0.3125877815573956,8.861570677254349e-08
4.81,253.0,5.0,315.5629377063862,381.81582588991773,30308.383555093555,-6598.160153914991,-6655.401287060644,-591.2901221756156,109.88724711737002,2.3171819684084145,0.5668727873633659,0.47772566353699336,0.7973514616639645,-13616.613694610583,-9605.687577154968,20702.695977938587,0.3169317017416674,1.998726020246977e-07
5.35,257.0,5.0,318.3442178301995,383.73184504286326,27523.388579439255,-5786.775510831916,-6216.2038004725155,-591.2901161625065,110.53583015392805,2.3314803809210165,0.5725921523684067,0.4818852017224776,0.7917002458974512,-12299.864317027506,-8580.764088612801,18942.624490826456,0.3117626328548394,6.013109100422298e-06
5.88,257.0,5.0,310.63718524751795,376.5703367234334,24116.533758503403,-5729.208767875314,-5316.576829523512,-591.2900418031192,111.12460971348065,2.3435882701216006,0.5774353080486403,0.4854074967626475,0.7867372114906368,-11227.922107527975,-7705.741095493066,16410.79266301034,0.3195210875931144,7.435938732669456e-05
6.41,257.0,5.0,306.63215235914186,370.806201269612,21450.42728549142,-4525.380591043234,-4577.341170196643,-591.2890263231485,111.57856623414983,2.3577428538113634,0.5830971415245454,0.489525193836033,0.7831514676466462,-10104.975200178604,-6782.2093665522625,14668.217918939157,0.31618061851567847,0.001015479970646993
7.48,257.0,5.0,287.48673633468974,355.2913137131275,16875.924812834226,-3943.3591239521024,-3804.6403995356764,-591.2708731896716,111.93033500579828,2.36801268164409,0.587205072657636,0.4925127801146444,0.7804009700237664,-8963.066717778911,-5826.643587116125,11049.281225718101,0.3452636612059881,0.018153133476857874
8.55,255.0,5.0,263.4883591739271,333.54086915998766,13011.638760233918,-2901.9818572806494,-2952.125731341168,-591.0876448431521,112.08694388998344,2.373505955572396,0.5894023822289585,0.4941108234392425,0.7788888693338061,-7819.625501349071,-4891.625260799016,8120.013499434902,0.3759422891256994,0.18322834651951325
9.62,248.0,6.0,250.98791151872868,320.31839878470925,10665.68363825364,-1923.2716575270797,-2268.482360914673,-589.6052701483598,111.96392776172259,2.3793933970732715,0.5917573588293086,0.49582353369404264,0.7788749363961471,-6904.124164350934,-4117.353936742915,6548.3297015107255,0.386037508367075,1.4823746947923837
10.66,247.0,6.0,240.84649499495356,308.94123891122075,8953.535562851781,-1466.6354269027727,-1649.3272739224537,-583.1952067516038,111.52226319943762,2.3781036436242484,0.5912414574496994,0.49544833269069044,0.7796433422285476,-6105.389161100917,-3511.9751358954786,5441.560426956303,0.39224450623356694,6.410063396755959
11.74,246.0,6.0,230.8747414097864,297.84615172937856,7556.416533219761,-1107.1637389107595,-1212.0566194631378,-567.9719884072573,110.64065691829492,2.375825149599955,0.590330059839982,0.4947854980654415,0.7808621256711593,-5349.899322601479,-3016.11447009917,4540.302063120591,0.399146137172247,15.223218344346492
12.83,244.0,6.0,225.29886216594707,289.9124090134812,6550.990249415433,-847.5836889910078,-946.7095577378373,-540.5141923598514,109.08766782458041,2.3766156783114973,0.590646271324599,0.49501547005425384,0.7827095739348037,-4598.732158754369,-2594.67089686123,3956.319352554203,0.39607308178985023,27.45779604740585
13.91,242.0,4.0,220.2138614499854,282.00300459392275,5717.159928109274,-715.6285849840701,-749.5555560530057,-501.62604973637553,106.69717623105517,2.376646812545583,0.5906587250182331,0.4950245272859878,0.7846760637694912,-3857.826906287136,-2230.88064883441,3486.279279274864,0.39020784390969204,38.888142623475915
15.0,238.0,3.0,215.4463667762258,273.80858879881765,4998.076220000001,-596.5363489005758,-603.4267474016065,-454.6093350652013,103.2752355888206,2.3749301658715174,0.589972066348607,0.4945251391626233,0.7867388803947832,-3152.4441221265797,-1903.6004228615998,3094.475797138401,0.3808666252916006,47.01671467117421
16.08,236.0,3.0,212.62318522275228,266.6770160700018,4422.676050995025,-480.86541847861474,-493.8765306000608,-403.2172944345004,98.8845099745925,2.372322230208068,0.5889288920832273,0.4937664669696199,0.788925173705416,-2516.2750776371777,-1611.1947764758197,2811.4812745192057,0.3643031408808088,51.39204063070093
17.07,233.0,3.0,212.69984734103383,261.3920993450261,4002.684803749268,-376.51969565376334,-402.89453575278077,-352.8123618773428,93.82530970850571,2.3685658469087323,0.5874263387634929,0.49267370091890395,0.7908634033396388,-1973.542330122389,-1352.3494165847046,2650.3353871645636,0.3378605818069848,50.404932557157565
18.15,234.0,3.0,213.75711810696257,257.14886175132096,3643.2802809917353,-299.83260498328,-336.2181175301666,-308.11412149456055,88.46580625088693,2.367816041158137,0.5871264164632548,0.4924555756096398,0.7922269683973582,-1540.8178348311083,-1125.8089013006088,2517.4713796911265,0.30900968755391856,44.698240382782274
19.24,236.0,3.0,215.86420747557563,253.95551677409964,3352.048050935551,-260.7186107476698,-291.43784310595754,-272.98380024333346,83.26727842910265,2.3709077863286208,0.5883631145314483,0.4933549923865079,0.7928117281887711,-1213.2507481397943,-930.1480473462392,2421.900003589312,0.2774864898152747,35.13032125122709
20.32,237.0,3.0,216.678129287193,250.0704392766166,3077.5208956692913,-263.15425778750495,-260.5485072345556,-247.37059331773978,78.5734094728426,2.3761698947617464,0.5904679579046986,0.49488578756705354,0.792469017753693,-976.0330467160538,-767.0183508170508,2310.5025448522406,0.24923254035298487,25.613206925593687
21.41,238.0,3.0,214.45051925984325,244.01082127643437,2781.003311536665,-256.96404635756943,-239.59182681643736,-228.32727470174427,74.09066756181053,2.3830989601144794,0.5932395840457918,0.4969015156696668,0.791731230300087,-799.678008495745,-632.9871877245961,2148.016123812069,0.22761108737221677,19.043318615995503
22.49,240.0,3.0,211.98062063413727,238.06039464808083,2519.908915073366,-222.07301629675365,-222.76997854202557,-211.12882596007225,69.49110355783495,2.390962518654983,0.5963850074619932,0.49918909633599506,0.7911847401951347,-657.9040032477759,-521.8749655654058,1998.0339495079604,0.20710072592056827,17.198448741672024
23.48,238.0,3.0,210.89001148741386,233.46179494726755,2321.312167802385,-195.04920289268875,-200.6690566486835,-192.5052632107274,64.79217304829979,2.39473119326613,0.597892477306452,0.5002854380410561,0.7909521126052489,-534.900294996477,-427.1640866626259,1894.1480811397591,0.1840183722756373,18.623562749344842
24.57,237.0,3.0,208.48586242256368,227.91677318705615,2114.2065730565732,-176.6093693756108,-176.47572374989605,-172.66944043228625,59.924689684754526,2.39548862683433,0.598195450733732,0.5005057823518051,0.791099478795962,-427.34794464867167,-345.1241623899007,1769.0824106666726,0.16324051149407984,19.835822778441155
25.65,236.0,3.0,206.53606546390702,222.9607393690647,1938.0698362573098,-152.6496483207948,-156.86779186876174,-154.21718540607546,54.83746280212685,2.396920818566582,0.5987683274266328,0.500922419946642,0.7917893284525707,-336.39308387237566,-275.0231954264604,1663.0466408308494,0.14190571994947795,18.452255026210793
26.74,238.0,3.0,204.61556388163103,218.34895419946486,1782.9568362004488,-135.99738186363214,-140.53516846643814,-138.3139485308376,49.9456731229196,2.399212998478453,0.5996851993913813,0.5015892359210046,0.7927001050817957,-263.82098481577987,-217.23024747203308,1565.7265887284157,0.12183707595241582,15.903236875237866
27.82,239.0,3.0,202.36299525292796,213.79200756810343,1642.9555176132278,-124.03335689108214,-125.56003977245474,-124.44202514359534,45.4747304899084,2.400456886347097,0.600182754538839,0.5019510942100647,0.7936221940542361,-207.23365583460335,-170.96479699005943,1471.9907206231683,0.10405929750211695,13.871923387242248
28.91,239.0,3.0,199.68915428064835,209.1986775770822,1513.8044517468004,-113.38608588107083,-113.02940984884998,-111.93863268224084,41.30737924218364,2.4018657582523106,0.6007463033009243,0.5023609478552177,0.7947502258606246,-163.04372330249046,-134.4976950079357,1379.3067567388648,0.08884746960067194,12.503392461354508
29.89,241.0,4.0,197.30565023816746,205.16452544238734,1408.2463198394112,-101.7337259056937,-101.42022821764833,-100.59945642958958,37.37061179909794,2.402115480821953,0.6008461923287813,0.5024335944209318,0.7962131286541685,-127.94190403054132,-105.8201031814633,1302.4262166579479,0.07514317750429517,11.339176252651257
30.98,236.0,4.0,194.39563160856693,200.93188024800844,1303.2156391220144,-89.99649870277105,-90.38617982842895,-89.94587372243699,33.791339821945726,2.401068255507469,0.6004273022029876,0.5021289470567183,0.797726336454111,-100.29158979247235,-83.40732445146375,1219.8083146705508,0.06400116906796473,10.653582707152594
32.06,236.0,5.0,191.7360582130182,197.19863741922762,1212.9539176543979,-77.95147370762395,-80.19997241249192,-80.48088413855685,30.669372044765378,2.39924055568459,0.5996962222738361,0.5015972525627899,0.7989970602855588,-79.03495828380716,-66.26907613643436,1146.6848415179634,0.05463445492190261,9.46498958388014
33.15,239.0,5.0,189.24227589368135,193.8920323272723,1134.0609411764706,-68.86311494498521,-72.40191214837502,-73.03307430876309,28.1450977830313,2.3999042017389813,0.5999616806955925,0.5017903132331583,0.7998876843282487,-63.804603436577416,-53.740006472995255,1080.3209347034754,0.047387229840792834,7.447809829793755
34.23,237.0,5.0,186.70244392251305,190.79916771306944,1063.5209582237803,-62.45504880138572,-67.63874375947947,-68.13601863587363,26.33318006885437,2.4042383849750553,0.6016953539900222,0.5030511665381979,0.8001869142308597,-53.76631559603514,-45.18024637338202,1018.3407118503983,0.04248176401604625,4.897055672889465
35.32,241.0,7.0,184.0040154893172,187.79830324047128,998.5334852774635,-62.74342458510915,-65.28458036961334,-65.61878781741916,25.23101278425879,2.4094959583463673,0.603798383338547,0.5045806424280341,0.8000389250093265,-47.749759266943386,-39.94125095716647,958.5922343202969,0.03999991141615842,2.5172308184544647
36.31,238.0,9.0,180.32491531129136,184.05912473985092,933.014635086753,-66.18065675829331,-64.74808873227497,-64.66721324064312,24.681453180325367,2.415329172397757,0.6061316689591028,0.506277577424802,0.7996451289433961,-44.92973848796398,-37.47414811279547,895.5404869739575,0.04016458767478076,0.9515745767760393
