r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
1.33,175.0,13.6,186.46901825120628,242.69806838951152,44287.4830075188,-12529.740982311074,-10818.936123677096,-978.496063525751,109.94827086871089,2.305045409941951,0.5620181639767804,0.4741950283467494,0.8190701812391401,-69302.77476932926,-18144.103483031056,26143.379524487744,0.4096891999924829,0.0
2.34,237.0,3.65,196.28837331029715,272.06602213433416,31632.44461538462,-10249.280813068712,-9100.97867562592,-978.4957572092106,110.3115650262154,2.322186861276984,0.5688747445107936,0.47918163237148625,0.8152427244196295,-53175.6792447674,-15167.006368887789,16465.43824649683,0.4794762641111598,0.0003063165403318635
3.33,247.0,3.81,202.63366514871205,281.45533961891715,23788.921381381377,-6256.176858383555,-7128.790311927663,-978.471800524811,110.63644571416785,2.339537212292,0.5758148849168,0.4842290072122182,0.8111667216325137,-34538.16530348441,-11458.470254774662,12330.451126606715,0.48167254290657924,0.02395668439964993
4.34,242.0,3.56,209.2699456448718,288.06456654715447,19120.09089861751,-3939.953742055183,-4996.208782542463,-977.6458081140922,110.88165483449214,2.3556878396079446,0.5822751358431779,0.4889273715223112,0.8068274528837102,-25869.821605589477,-9029.328191196404,10090.762707421105,0.47224295318853715,0.8259924107187544
5.35,240.0,4.2,211.71510430208838,291.0182971910873,15830.214822429909,-2668.7991638197964,-3263.5034465912145,-971.7173240354954,110.79107354861868,2.3614095855499926,0.584563834219997,0.49059187943272514,0.8035176409979647,-20556.17492271537,-7452.0306374496895,8378.184184980219,0.47074728429401164,5.928484078596853
6.34,233.0,4.59,217.26579734218276,295.60277891115976,13782.492570977916,-1866.8333353850662,-2295.3566870132963,-953.376491086274,110.17774935017317,2.3672317742380145,0.5868927096952058,0.4922856070510587,0.801359269634702,-16770.051569158288,-6336.999401461444,7445.493169516472,0.4597861648629071,18.340832949221408
7.34,233.0,4.63,220.37290509695646,298.2041062762215,12115.216485013627,-1585.754133312468,-1732.7012551862392,-917.1161897626934,108.9998070995921,2.3731406102756223,0.5892562441102489,0.49400454117109016,0.7999539710110443,-13783.212051857256,-5498.838106148208,6616.378378865419,0.45387865028662117,36.26030132358062
8.32,247.0,6.41,221.0642940855329,297.5689145391366,10642.69938701923,-1415.4430604939662,-1374.1861820036834,-867.0626084924903,107.11009043996566,2.3779308967987496,0.5911723587194999,0.49539807906872724,0.7986598251145266,-11252.305627943053,-4768.970766882814,5873.728620136415,0.44809785501406435,50.05358127020304
9.34,248.0,7.64,219.42574618978423,294.47520370992186,9284.330364025695,-1126.6765829198994,-1157.457182602391,-806.0902882740558,103.99425953755778,2.385916315996038,0.5943665263984153,0.4977211101079384,0.7982493096580431,-9045.362105665976,-4129.334851076699,5154.995512948995,0.44476388594235844,60.97232021843456
10.38,242.0,9.05,222.3928769267729,293.90426944840385,8321.745626204236,-876.2237979070165,-967.325833730062,-731.8800740705167,99.25651606349473,2.390518091501937,0.5962072366007748,0.4990598084369271,0.7992625801281168,-7079.321918117389,-3556.948737209364,4764.796888994872,0.42742819799837845,74.21021420353907
