r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
1.74,56.9,6.6,43.27597978307834,57.53,1902.1269540229887,-428.9877350596731,-433.5613940361265,-71.75046821830242,110.1886680712014,2.309220894409179,0.5636883577636717,0.4754097147372157,0.8219658395312739,-4041.5817577742077,-825.7991228819512,1076.3278311410374,0.43414511378191156,0.0
2.61,87.4,4.8,46.452153787503434,63.17000000000001,1528.907624521073,-474.7133667338409,-391.4424266002708,-71.7462364920973,110.4910859661021,2.3313447661060707,0.5725379064424283,0.4818457501399479,0.8174946505679027,-3279.40731647564,-702.1633365908547,826.7442879302184,0.45925818233185,0.004231726205119912
3.5,92.1,5.7,42.95189066151784,61.1,1066.6314285714286,-406.13039826777225,-332.60442461554686,-71.71663261002284,110.15882526174912,2.3502079823487256,0.5800831929394903,0.4873332312287202,0.814400766511748,-2359.2185092280642,-539.5271681717192,527.1042603997095,0.5058234303993123,0.02960388207445419
4.37,93.5,5.2,42.05748754654953,59.64642654845301,814.1181235697939,-218.3928978803946,-264.6889816132886,-71.38669922640453,109.15787840510568,2.3669315699099798,0.586772627963992,0.49219827488290324,0.8132265316615072,-1819.3141070776464,-409.3510163093434,404.7671072604505,0.5028152604125757,0.3299333836183109
5.24,98.2,4.4,43.175498712260705,59.98274418530716,686.627786259542,-134.79772513605363,-178.196892385263,-69.0917675993658,107.51045990300423,2.3592118461336855,0.5836847384534742,0.4899525370570722,0.8142066455139603,-1432.6474249517355,-330.87899063885004,355.7487956206919,0.4818898932729463,2.2949316270387357
6.11,99.7,4.4,42.58532578285184,59.50775747749196,579.5700818330605,-89.41052004838147,-107.1191710781327,-64.02437302009918,104.70897745297687,2.346401590879499,0.5785606363517996,0.48622591734676335,0.8173577673650597,-1108.1841999376725,-282.7599391110269,296.8101427220336,0.48787877078940234,5.067394579266619
6.98,102.0,3.5,44.287591596726266,60.88311177986881,531.0534813753582,-42.25292059371294,-76.28544269252998,-56.285809975881556,100.41989505821105,2.3483043965270936,0.5793217586108375,0.4867794608078818,0.8227865853328372,-832.1286497230067,-250.05193847587125,281.00154289948694,0.4708601812161552,7.738563044217621
7.85,107.0,4.4,47.03264628865606,63.027712159017796,506.05,-50.74179173212083,-57.21915608073821,-47.93247398209028,96.5284541634043,2.346670458414097,0.5786681833656389,0.48630413335682826,0.8256977156132228,-615.3085351825052,-224.25766663518056,281.79233336481946,0.4431531797948435,8.353335993791276
8.72,108.0,4.4,46.12680181271977,62.13607084455856,442.7627637614679,-64.224255952381,-44.844925864852556,-42.024139429736465,92.69955984256315,2.3420152211091723,0.576806088443669,0.48494988250448656,0.8258864902568799,-462.5775851906859,-198.76255212500834,244.00021163645957,0.4489143360576022,5.908334552353814
9.6,110.0,4.4,45.88909144635505,61.47448657776655,393.65755208333326,-39.46629207709481,-43.33385482886622,-38.288891804923594,88.15008005379798,2.3579867827013268,0.5831947130805307,0.48959615496765874,0.825765603368189,-361.5883258660121,-174.30247773208987,219.3550743512434,0.44277691818596643,3.735247624812871
10.47,113.0,4.4,47.80302506791052,62.55081933915814,373.696752626552,-27.539368968953177,-40.03253961154298,-35.55228199916716,84.35526621816857,2.370728998628396,0.5882915994513584,0.49330298141916984,0.82381269730444,-291.9651678136946,-155.44181416969604,218.25493845685594,0.4159570910829787,2.736609805756437
11.35,110.0,5.2,48.31184543931217,62.61798862946653,345.4636563876652,-34.69756541378127,-33.899467434807164,-32.846594927211584,82.1969797816357,2.375598198328616,0.5902392793314464,0.4947194758774156,0.8191173720702815,-242.51565481709508,-139.82185817163096,205.64179821603423,0.4047368097520759,2.7056870719555732
12.19,108.0,5.7,48.01991985371864,61.86975432309393,314.01694011484824,-34.235215645504624,-32.710275671896,-31.02999796976757,79.83863314202397,2.390980306900792,0.596392122760317,0.4991942710984123,0.8146507158407152,-206.94788006041375,-124.85264948666438,189.16429062818386,0.39759845262169896,1.8165969574440126
13.12,109.0,8.6,47.682158691870164,61.13476343292743,284.867324695122,-33.558895068701936,-33.041316230642,-30.370298854616877,77.6462374804064,2.4124250247200774,0.604970009888031,0.5054327344640225,0.8105471316673974,-181.6428953592404,-111.57553677464261,173.2917879204794,0.39167544713685865,0.6596991151506941
13.94,108.0,9.8,46.53488204836994,59.65506600448951,255.28887374461985,-33.52033326253898,-31.48024849928895,-29.622912658863672,76.21583052267385,2.4258910976134707,0.6103564390453883,0.5093501374875551,0.8062855169178015,-161.73128383262474,-99.94488183244607,155.34399191217378,0.3914972100680999,0.7473861957532044
14.86,108.0,9.8,45.01903259230633,58.02080058048148,226.5419448183042,-29.194571762683207,-30.011650721591227,-28.407784444473847,75.0625671511238,2.4355247640194726,0.6142099056077891,0.5121526586238466,0.8031269949348184,-145.1299624375522,-90.1547782269758,136.3871665913284,0.39796064388554436,1.215128214389825
15.68,109.0,12.3,43.41582816120724,56.62515518742532,204.49031887755106,-26.892226757015997,-28.67831705925404,-27.620520171648888,73.76175518667011,2.4415180999540933,0.6166072399816374,0.5138961745320999,0.8016600770468666,-134.45375489342666,-84.27768272171716,120.2126361558339,0.41213531860245517,0.7872642728249595
