r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.22,50.2,7.5,25.950586754855717,33.71174869389009,5165.827272727273,-4189.8829201101935,-3705.9726634581834,-458.689916261495,108.2885134463627,2.2572591603747285,0.5429036641498914,0.46029357392719383,0.8122034242124659,-175753.96408931544,-2104.7683958123052,3061.058876914968,0.4074407224036167,0.0
0.66,62.2,7.51,33.421684593768994,46.8263173867004,3322.278787878788,-3569.876883011715,-3141.7460562556607,-458.68304150080536,108.93743475797012,2.288506197013237,0.5554024788052949,0.4693836209493054,0.8044143111172987,-115546.17619331638,-1629.8409074464012,1692.437880432387,0.49057921129100174,0.00687476068964088
1.11,72.4,5.35,32.581631112263814,46.98283622771192,1988.6368468468463,-2390.3376739486202,-2453.6549354769836,-458.5030039485001,109.31243104145315,2.3220426624544066,0.5688170649817627,0.4791396836231001,0.7949736693476808,-50944.20299826735,-1032.2740667246503,956.362780122196,0.5190862617080686,0.18003755230523666
1.55,73.2,3.31,29.326481636093593,43.03558178995609,1194.878258064516,-1368.7498840975804,-1705.5821429482774,-455.35274026838243,108.82669694377816,2.35767057123833,0.5830682284953321,0.48950416617842335,0.7850884122020682,-33419.45436261126,-640.0121128050744,554.8661452594417,0.5356295576436186,3.150263680117689
2.0,72.9,3.21,26.880999606941295,39.2542851164048,770.4494499999998,-749.4273162168091,-1046.9511227603698,-434.9143274680218,106.38634174350176,2.3817707301635553,0.5927082920654222,0.49651512150212523,0.7779389833709643,-23604.06851012889,-409.15538006581085,361.294069934189,0.5310606426752734,20.438412800360652
2.45,72.6,2.73,24.466024631570285,35.70664503982417,520.3936734693877,-449.5189574666612,-604.5438486145229,-381.2558222308819,100.93566873182337,2.3937591027040455,0.5975036410816182,0.5000026480593587,0.7742134025085176,-16119.984774404436,-276.0727096846515,244.32096378473625,0.5305074288165641,53.65850523713988
2.89,71.5,3.41,22.55617680988937,32.71683358761969,370.3775778546713,-276.72178207217763,-353.9392634868493,-299.53911198376636,91.83516297326197,2.3975511695671603,0.5990204678268641,0.501105794783174,0.7744487337230632,-10097.935122901803,-194.32875007647374,176.04882777819756,0.524677414875056,81.71671024711554
3.34,71.1,4.38,20.93857741597039,30.257754378010276,274.1112874251497,-178.3013032193858,-219.42363480409455,-212.54337381537118,79.64585825894873,2.396728153458805,0.5986912613835221,0.5008663719152888,0.7775867683160977,-5696.790200386885,-142.8466095195853,131.26467790556444,0.5211263310657783,86.99573816839518
3.78,71.4,4.6,19.648506916096498,28.287559102898925,211.689417989418,-115.72695845921257,-140.61228122466224,-144.2911265314176,65.58771689155016,2.3926069592818022,0.5970427837127209,0.49966747906379705,0.7827895896441185,-2918.3825160384526,-109.55613120849422,102.13328678092377,0.5175323936786049,68.25224728395358
4.22,71.5,5.68,18.91376044859078,26.9626779085461,172.27156398104268,-76.84917280303542,-93.6998005628435,-97.40409131135418,51.26145648428488,2.387410244595521,0.5949640978382085,0.4981557075186971,0.7895822153190882,-1412.853439241508,-87.50134258135623,84.77022139968645,0.5079267904654604,46.887035220063424
4.66,71.5,6.2,18.304250349951488,25.910028946336592,144.0621459227468,-55.46218956949973,-63.836228742379355,-66.82893937602104,38.47269692107435,2.3785105226864385,0.5914042090745755,0.49556669750878213,0.7972563492408614,-665.7870217095722,-72.1639526022105,71.8981933205363,0.5009223772142639,30.57515193533314
5.11,71.3,6.43,17.88704517415968,25.06134872667471,122.91021526418788,-42.159378763083986,-44.7834529759783,-47.171907712996145,28.428503398990237,2.3665156166479147,0.5866062466591659,0.4920772702975752,0.8053630865999071,-316.83266138994765,-60.29839822653052,62.61181703765736,0.4905889888559942,19.657031663024895
5.56,71.8,9.68,17.462781226675173,24.290327292978166,106.11870503597123,-28.98344411706504,-33.50623434081268,-34.8551366175539,21.747033860782352,2.3568463647781996,0.5827385459112799,0.4892643970263854,0.8122186492549146,-161.39310523545834,-51.27181148008654,54.84689355588469,0.4831552690235605,12.316771095442242
6.0,71.5,10.5,17.5055093755889,24.13896642360646,97.11495000000001,-20.46307962720731,-26.506412352354197,-28.800219735665912,17.795131356817834,2.3483838476343784,0.5793535390537514,0.48680257385727377,0.8174540405509303,-102.38825026954757,-46.04114025019486,51.07380974980515,0.47408911038099544,6.054916881887991
